session_id,user_id,session_start,session_end,session_duration_minutes,page_view_count,interaction_count,error_count,workflow_completed,workflow_name,final_page_url,device_type,browser,region,customer_segment,conversion_occurred
sess_00000479,user_001341,2025-10-16 15:51:00.160420,2025-10-16 15:52:50.083054,1.8320439068082182,1,10,0,False,Bill Payment,/pix/confirm,desktop,Chrome,Belo Horizonte,senior,False
sess_00000480,user_001254,2025-10-16 16:06:00.160420,2025-10-16 16:24:12.342774,18.203039229008947,2,9,0,True,Bill Payment,/cards/activate,mobile,Safari,Porto Alegre,corporate,True
sess_00000481,user_008235,2025-10-16 16:21:00.160420,2025-10-16 16:29:27.096017,8.448926611394437,2,8,1,False,Card Activation,/investments/portfolio,mobile,Samsung Internet,Fortaleza,premium,True
sess_00000482,user_003047,2025-10-16 16:36:00.160420,2025-10-16 16:40:19.061696,4.315021262776946,1,8,0,True,Statement Download,/pix/transfer,mobile,Chrome,São Paulo,premium,True
sess_00000483,user_002494,2025-10-16 16:51:00.160420,2025-10-16 17:13:28.029319,22.46448164781827,4,17,0,True,Account Opening,/profile/edit,desktop,Firefox,Rio de Janeiro,senior,False
sess_00000484,user_001220,2025-10-16 17:06:00.160420,2025-10-16 17:26:43.134915,20.716241585096483,1,22,0,True,Investment Purchase,/bills/list,desktop,Chrome,Fortaleza,youth,True
sess_00000485,user_008810,2025-10-16 17:21:00.160420,2025-10-16 17:28:08.784605,7.1437364217001615,2,9,0,True,Card Activation,/loans/status,mobile,Safari,Porto Alegre,premium,True
sess_00000486,user_011926,2025-10-16 17:36:00.160420,2025-10-16 17:37:47.884271,1.7953975223761707,7,7,0,True,PIX Transfer,/cards/activate,mobile,Chrome,Porto Alegre,retail,False
sess_00000487,user_013866,2025-10-16 17:51:00.160420,2025-10-16 18:13:32.897640,22.54562033084285,4,4,0,True,Account Opening,/cards/list,desktop,Safari,Rio de Janeiro,premium,False
sess_00000488,user_009927,2025-10-16 18:06:00.160420,2025-10-16 18:12:09.433403,6.154549722250635,8,10,1,False,PIX Transfer,/pix/confirm,tablet,Chrome,Curitiba,retail,True
sess_00000489,user_003402,2025-10-16 18:21:00.160420,2025-10-16 18:24:05.160122,3.0833283653865013,11,12,0,True,Card Activation,/profile/edit,desktop,Chrome,São Paulo,corporate,True
sess_00000490,user_005747,2025-10-16 18:36:00.160420,2025-10-16 18:38:27.727970,2.4594591660320453,3,7,0,False,Login Flow,/profile/edit,desktop,Chrome,Recife,retail,True
sess_00000491,user_005168,2025-10-16 18:51:00.160420,2025-10-16 19:10:21.887728,19.36212179801092,6,10,1,False,PIX Transfer,/account/documents,desktop,Chrome,Belo Horizonte,retail,False
sess_00000492,user_003594,2025-10-16 19:06:00.160420,2025-10-16 19:38:39.937891,32.66295784338671,1,12,0,True,Card Activation,/cards/list,desktop,Edge,Salvador,premium,False
sess_00000493,user_008225,2025-10-16 19:21:00.160420,2025-10-16 19:34:28.930750,13.479505497332902,1,11,0,True,PIX Transfer,/login,desktop,Safari,Brasília,senior,True
sess_00000494,user_012136,2025-10-16 19:36:00.160420,2025-10-16 19:41:14.185118,5.233744961888991,3,12,1,True,Loan Application,/loans/status,mobile,Chrome,Porto Alegre,corporate,True
sess_00000495,user_007499,2025-10-16 19:51:00.160420,2025-10-16 19:52:06.347571,1.103119183603098,5,9,0,True,Login Flow,/bills/list,mobile,Chrome,Belo Horizonte,retail,True
sess_00000496,user_007516,2025-10-16 20:06:00.160420,2025-10-16 20:12:57.961624,6.963353392991219,5,10,0,True,Profile Update,/profile/edit,desktop,Safari,Porto Alegre,corporate,True
sess_00000497,user_002960,2025-10-16 20:21:00.160420,2025-10-16 20:26:07.138072,5.116294191752521,9,13,0,True,Account Opening,/account/documents,desktop,Chrome,Curitiba,youth,True
sess_00000498,user_006641,2025-10-16 20:36:00.160420,2025-10-16 20:38:57.586367,2.95709911026522,3,16,1,True,PIX Transfer,/cards/activate,mobile,Safari,Porto Alegre,retail,False
sess_00000499,user_007494,2025-10-16 20:51:00.160420,2025-10-16 21:00:13.534297,9.222897956505038,11,13,0,True,Account Opening,/loans/apply,desktop,Firefox,São Paulo,retail,True
sess_00000500,user_010921,2025-10-16 21:06:00.160420,2025-10-16 21:20:37.265182,14.61841270386331,8,12,0,False,PIX Transfer,/pix/transfer,mobile,Safari,Porto Alegre,youth,True
sess_00000501,user_002426,2025-10-16 21:21:00.160420,2025-10-16 21:21:49.414762,0.8209057076866914,10,11,0,False,Statement Download,/investments/portfolio,mobile,Chrome,Fortaleza,youth,True
sess_00000502,user_008656,2025-10-16 21:36:00.160420,2025-10-16 22:06:11.252208,30.184863141032853,8,12,0,True,Support Request,/bills/pay,desktop,Chrome,Manaus,youth,False
sess_00000503,user_011667,2025-10-16 21:51:00.160420,2025-10-16 22:00:05.988955,9.097142246555826,6,11,0,True,Investment Purchase,/bills/pay,mobile,Edge,Manaus,premium,False
sess_00000504,user_000552,2025-10-16 22:06:00.160420,2025-10-16 22:07:20.955159,1.3465789752281494,8,11,0,True,Card Activation,/profile/edit,mobile,Chrome,Belo Horizonte,corporate,True
sess_00000505,user_011645,2025-10-16 22:21:00.160420,2025-10-16 22:25:04.850059,4.078160651812109,6,7,2,True,Loan Application,/investments/portfolio,desktop,Chrome,Curitiba,premium,True
sess_00000506,user_005265,2025-10-16 22:36:00.160420,2025-10-16 22:37:53.880129,1.8953284912025556,1,8,1,True,PIX Transfer,/cards/list,desktop,Chrome,Salvador,retail,False
sess_00000507,user_000960,2025-10-16 22:51:00.160420,2025-10-16 22:55:18.469308,4.305148134218072,6,7,0,True,Profile Update,/profile/edit,desktop,Chrome,Rio de Janeiro,retail,False
sess_00000508,user_010575,2025-10-16 23:06:00.160420,2025-10-16 23:08:50.275886,2.8352577728342783,13,15,0,False,Account Opening,/cards/activate,mobile,Firefox,Rio de Janeiro,premium,True
sess_00000509,user_001393,2025-10-16 23:21:00.160420,2025-10-16 23:30:31.364955,9.520075590315704,7,12,0,True,Statement Download,/cards/list,mobile,Chrome,Rio de Janeiro,retail,True
sess_00000510,user_009793,2025-10-16 23:36:00.160420,2025-10-16 23:36:30.160420,0.5,6,15,0,True,Card Activation,/account/open,desktop,Safari,Recife,retail,True
sess_00000511,user_011576,2025-10-16 23:51:00.160420,2025-10-17 00:04:52.318741,13.869305346885712,10,12,0,True,Loan Application,/pix/transfer,desktop,Chrome,Brasília,corporate,True
sess_00000512,user_003235,2025-10-17 00:06:00.160420,2025-10-17 00:21:32.605282,15.540747692660506,7,14,0,True,Bill Payment,/pix/confirm,tablet,Safari,Recife,corporate,False
sess_00000513,user_000204,2025-10-17 00:21:00.160420,2025-10-17 00:39:23.864480,18.39506766803957,2,11,1,False,Login Flow,/investments/portfolio,mobile,Firefox,Belo Horizonte,retail,True
sess_00000514,user_001484,2025-10-17 00:36:00.160420,2025-10-17 00:38:51.249595,2.851486256546722,6,12,0,True,Statement Download,/cards/activate,mobile,Chrome,Curitiba,retail,True
sess_00000515,user_003061,2025-10-17 00:51:00.160420,2025-10-17 00:53:41.940045,2.6963270839268785,1,17,0,True,Account Opening,/pix/transfer,mobile,Safari,Rio de Janeiro,youth,False
sess_00000516,user_008502,2025-10-17 01:06:00.160420,2025-10-17 01:12:48.960580,6.813335992499595,3,13,0,True,Profile Update,/cards/list,tablet,Firefox,Rio de Janeiro,retail,True
sess_00000517,user_012799,2025-10-17 01:21:00.160420,2025-10-17 01:24:18.647227,3.3081134469253146,4,12,1,False,Account Opening,/loans/status,desktop,Chrome,Rio de Janeiro,retail,True
sess_00000518,user_003556,2025-10-17 01:36:00.160420,2025-10-17 01:48:10.014756,12.164238929916472,6,7,1,False,Bill Payment,/dashboard,mobile,Chrome,Brasília,retail,False
sess_00000519,user_012016,2025-10-17 01:51:00.160420,2025-10-17 02:03:14.306583,12.23576938543195,7,12,0,True,PIX Transfer,/account/open,desktop,Chrome,São Paulo,premium,True
sess_00000520,user_001526,2025-10-17 02:06:00.160420,2025-10-17 02:08:28.657274,2.474947563351132,9,9,0,False,Loan Application,/investments/buy,tablet,Safari,Recife,retail,False
sess_00000521,user_013559,2025-10-17 02:21:00.160420,2025-10-17 02:47:53.582792,26.890372864781817,6,7,0,False,Profile Update,/account/documents,mobile,Chrome,Manaus,retail,False
sess_00000522,user_002912,2025-10-17 02:36:00.160420,2025-10-17 02:39:04.908707,3.0791381225863153,10,12,0,False,Login Flow,/investments/buy,desktop,Safari,Manaus,youth,True
sess_00000523,user_004759,2025-10-17 02:51:00.160420,2025-10-17 03:12:57.623203,21.95771305611648,4,15,2,True,Card Activation,/bills/list,mobile,Edge,Brasília,youth,True
sess_00000524,user_014109,2025-10-17 03:06:00.160420,2025-10-17 03:09:09.533999,3.1562263205256746,3,15,0,False,PIX Transfer,/dashboard,tablet,Safari,Manaus,corporate,True
sess_00000525,user_007048,2025-10-17 03:21:00.160420,2025-10-17 03:23:48.262632,2.801703539801833,4,9,0,True,Loan Application,/account/open,mobile,Safari,Manaus,retail,True
sess_00000526,user_000939,2025-10-17 03:36:00.160420,2025-10-17 03:39:37.253449,3.6182171519397124,12,21,0,True,PIX Transfer,/investments/buy,mobile,Chrome,Salvador,senior,True
sess_00000527,user_008439,2025-10-17 03:51:00.160420,2025-10-17 03:51:30.160420,0.5,6,9,0,True,Statement Download,/investments/portfolio,desktop,Chrome,Brasília,youth,False
sess_00000528,user_011417,2025-10-17 04:06:00.160420,2025-10-17 04:12:01.635323,6.024581716478551,6,8,0,True,Investment Purchase,/bills/list,mobile,Edge,Salvador,youth,True
sess_00000529,user_005490,2025-10-17 04:21:00.160420,2025-10-17 04:24:39.638169,3.6579624835113487,6,8,0,False,Card Activation,/pix/transfer,tablet,Edge,Porto Alegre,retail,True
sess_00000530,user_000769,2025-10-17 04:36:00.160420,2025-10-17 04:43:09.172359,7.150198990042377,2,17,0,True,Statement Download,/bills/list,mobile,Safari,Belo Horizonte,retail,False
sess_00000531,user_009066,2025-10-17 04:51:00.160420,2025-10-17 04:59:37.827050,8.627777158381571,4,10,1,False,Card Activation,/investments/portfolio,tablet,Chrome,Curitiba,premium,False
sess_00000532,user_013241,2025-10-17 05:06:00.160420,2025-10-17 05:12:57.699297,6.958981284292398,4,15,0,True,Investment Purchase,/dashboard,desktop,Firefox,Manaus,retail,True
sess_00000533,user_004175,2025-10-17 05:21:00.160420,2025-10-17 05:24:05.775029,3.0935768184689265,7,10,0,True,Card Activation,/account/documents,tablet,Safari,Recife,corporate,True
sess_00000534,user_010334,2025-10-17 05:36:00.160420,2025-10-17 05:58:25.146599,22.416436311822515,7,11,0,True,Bill Payment,/bills/pay,mobile,Edge,Salvador,retail,True
sess_00000535,user_004751,2025-10-17 05:51:00.160420,2025-10-17 05:55:50.266190,4.835096168698656,3,16,0,True,Card Activation,/cards/activate,mobile,Edge,Manaus,retail,True
sess_00000536,user_013340,2025-10-17 06:06:00.160420,2025-10-17 06:06:59.564430,0.9900668399576612,8,8,0,True,Profile Update,/pix/confirm,desktop,Safari,Salvador,retail,True
sess_00000537,user_011013,2025-10-17 06:21:00.160420,2025-10-17 06:35:46.528346,14.772798767863673,4,13,0,True,Bill Payment,/investments/portfolio,desktop,Firefox,Salvador,retail,True
sess_00000538,user_004477,2025-10-17 06:36:00.160420,2025-10-17 06:48:48.083089,12.798711146096654,5,9,0,True,Account Opening,/pix/transfer,desktop,Chrome,Fortaleza,youth,True
sess_00000539,user_001533,2025-10-17 06:51:00.160420,2025-10-17 06:53:04.573688,2.0735544647579984,6,14,0,True,Card Activation,/pix/confirm,desktop,Safari,São Paulo,senior,False
sess_00000540,user_001414,2025-10-17 07:06:00.160420,2025-10-17 07:10:04.433284,4.0712144024175485,7,14,1,True,Loan Application,/pix/transfer,mobile,Edge,Salvador,retail,True
sess_00000541,user_004842,2025-10-17 07:21:00.160420,2025-10-17 07:26:47.610332,5.790831865300616,5,15,0,True,Profile Update,/investments/buy,desktop,Chrome,Porto Alegre,senior,True
sess_00000542,user_005289,2025-10-17 07:36:00.160420,2025-10-17 07:47:58.482508,11.972034804438346,1,15,0,True,Card Activation,/account/documents,mobile,Safari,Porto Alegre,retail,False
sess_00000543,user_006800,2025-10-17 07:51:00.160420,2025-10-17 07:52:34.150275,1.5664975802110959,8,10,0,True,Bill Payment,/cards/list,tablet,Firefox,Belo Horizonte,corporate,True
sess_00000544,user_009781,2025-10-17 08:06:00.160420,2025-10-17 08:07:12.586839,1.2071069899257334,2,13,0,False,Investment Purchase,/cards/list,desktop,Safari,Brasília,retail,False
sess_00000545,user_007210,2025-10-17 08:21:00.160420,2025-10-17 08:21:31.987475,0.5304509220370899,2,12,0,True,Loan Application,/pix/confirm,mobile,Chrome,Brasília,retail,True
sess_00000546,user_005242,2025-10-17 08:36:00.160420,2025-10-17 08:39:56.651985,3.941526076120794,2,7,2,True,Loan Application,/pix/transfer,mobile,Chrome,Belo Horizonte,retail,True
sess_00000547,user_001139,2025-10-17 08:51:00.160420,2025-10-17 08:51:50.356860,0.836607330514023,2,16,0,False,Statement Download,/investments/buy,tablet,Firefox,Belo Horizonte,senior,False
sess_00000548,user_007134,2025-10-17 09:06:00.160420,2025-10-17 09:14:52.365292,8.870081201385664,4,15,0,False,Investment Purchase,/account/open,mobile,Safari,Curitiba,youth,False
sess_00000549,user_011292,2025-10-17 09:21:00.160420,2025-10-17 09:28:28.754612,7.476569872025445,4,14,0,True,PIX Transfer,/investments/buy,mobile,Chrome,Fortaleza,retail,False
sess_00000550,user_004653,2025-10-17 09:36:00.160420,2025-10-17 09:47:44.834724,11.744571731161281,5,9,0,False,Investment Purchase,/cards/activate,tablet,Safari,Manaus,retail,True
sess_00000551,user_001946,2025-10-17 09:51:00.160420,2025-10-17 09:52:52.749452,1.876483862392772,5,6,0,True,Profile Update,/loans/status,mobile,Edge,Rio de Janeiro,retail,True
sess_00000552,user_011938,2025-10-17 10:06:00.160420,2025-10-17 10:09:23.069990,3.3818261624209374,3,8,0,True,Card Activation,/login,desktop,Chrome,Porto Alegre,premium,False
sess_00000553,user_005471,2025-10-17 10:21:00.160420,2025-10-17 10:25:48.389252,4.8038138635990615,6,10,0,True,PIX Transfer,/profile/edit,desktop,Chrome,Porto Alegre,senior,False
sess_00000554,user_007828,2025-10-17 10:36:00.160420,2025-10-17 10:37:32.980186,1.5469961058417636,9,15,0,True,Card Activation,/bills/pay,desktop,Chrome,Brasília,retail,False
sess_00000555,user_001366,2025-10-17 10:51:00.160420,2025-10-17 10:51:30.160420,0.5,5,10,0,False,Investment Purchase,/investments/portfolio,desktop,Samsung Internet,São Paulo,youth,True
sess_00000556,user_000031,2025-10-17 11:06:00.160420,2025-10-17 11:14:27.070989,8.448509483891906,4,9,0,False,Investment Purchase,/pix/confirm,desktop,Chrome,São Paulo,premium,True
sess_00000557,user_008349,2025-10-17 11:21:00.160420,2025-10-17 11:25:07.717364,4.12594906151704,4,10,1,False,Account Opening,/account/documents,mobile,Chrome,São Paulo,retail,True
sess_00000558,user_011969,2025-10-17 11:36:00.160420,2025-10-17 11:36:30.160420,0.5,3,12,0,True,Account Opening,/cards/list,desktop,Safari,Belo Horizonte,retail,True
sess_00000559,user_014147,2025-10-17 11:51:00.160420,2025-10-17 12:11:49.843054,20.828043897101967,7,12,0,False,Login Flow,/bills/pay,mobile,Chrome,Salvador,corporate,True
sess_00000560,user_003254,2025-10-17 12:06:00.160420,2025-10-17 12:06:30.160420,0.5,4,7,0,True,Profile Update,/cards/list,mobile,Chrome,Curitiba,retail,True
sess_00000561,user_007770,2025-10-17 12:21:00.160420,2025-10-17 12:27:34.614230,6.5742301665352265,8,16,0,True,Statement Download,/profile/edit,mobile,Samsung Internet,Fortaleza,youth,False
sess_00000562,user_013003,2025-10-17 12:36:00.160420,2025-10-17 12:48:14.165398,12.23341630101129,3,11,0,False,Investment Purchase,/loans/status,mobile,Safari,Porto Alegre,premium,True
sess_00000563,user_008984,2025-10-17 12:51:00.160420,2025-10-17 12:57:44.413020,6.737543341046927,9,15,0,True,Bill Payment,/cards/activate,mobile,Safari,São Paulo,retail,True
sess_00000564,user_006319,2025-10-17 13:06:00.160420,2025-10-17 13:50:37.030767,44.61450578546343,4,12,1,False,Statement Download,/cards/list,desktop,Chrome,Manaus,premium,False
sess_00000565,user_013791,2025-10-17 13:21:00.160420,2025-10-17 13:21:51.703937,0.859058614076843,5,13,0,True,Account Opening,/loans/apply,tablet,Chrome,Curitiba,retail,False
sess_00000566,user_008007,2025-10-17 13:36:00.160420,2025-10-17 13:54:54.340879,18.90300765623824,5,16,0,False,Support Request,/loans/status,desktop,Chrome,Curitiba,premium,True
sess_00000567,user_005523,2025-10-17 13:51:00.160420,2025-10-17 13:53:23.307404,2.3857830629063184,2,12,0,True,Profile Update,/dashboard,desktop,Firefox,Rio de Janeiro,retail,True
sess_00000568,user_002550,2025-10-17 14:06:00.160420,2025-10-17 14:07:34.171140,1.5668453294749731,5,15,0,True,Statement Download,/dashboard,tablet,Chrome,Brasília,retail,True
sess_00000569,user_013699,2025-10-17 14:21:00.160420,2025-10-17 14:29:58.457226,8.971613426279072,2,10,1,True,Account Opening,/pix/transfer,mobile,Safari,Salvador,youth,True
sess_00000570,user_002039,2025-10-17 14:36:00.160420,2025-10-17 14:39:00.820489,3.011001147290673,6,11,0,False,PIX Transfer,/cards/list,desktop,Safari,Rio de Janeiro,corporate,True
sess_00000571,user_003256,2025-10-17 14:51:00.160420,2025-10-17 14:54:46.459914,3.771658230798547,6,7,0,False,Support Request,/loans/apply,desktop,Chrome,Brasília,youth,True
sess_00000572,user_009647,2025-10-17 15:06:00.160420,2025-10-17 15:06:30.160420,0.5,5,11,2,True,Support Request,/cards/list,desktop,Safari,Belo Horizonte,retail,False
sess_00000573,user_005142,2025-10-17 15:21:00.160420,2025-10-17 15:23:43.488395,2.722132919457405,8,12,0,False,PIX Transfer,/cards/list,desktop,Edge,Manaus,retail,True
sess_00000574,user_002637,2025-10-17 15:36:00.160420,2025-10-17 15:38:16.042633,2.2647035478007664,3,13,2,True,Bill Payment,/account/open,mobile,Safari,Belo Horizonte,retail,True
sess_00000575,user_011199,2025-10-17 15:51:00.160420,2025-10-17 15:53:01.939212,2.0296465305106146,7,13,0,True,Loan Application,/investments/portfolio,mobile,Edge,Fortaleza,youth,True
sess_00000576,user_012081,2025-10-17 16:06:00.160420,2025-10-17 16:23:50.626882,17.8411077027806,2,11,0,False,Investment Purchase,/bills/list,tablet,Firefox,Belo Horizonte,senior,False
sess_00000577,user_007631,2025-10-17 16:21:00.160420,2025-10-17 16:23:12.643262,2.208047361921978,7,15,0,False,Loan Application,/login,tablet,Firefox,Belo Horizonte,retail,True
sess_00000578,user_008994,2025-10-17 16:36:00.160420,2025-10-17 16:39:53.716222,3.8925966963232668,5,17,0,True,Loan Application,/bills/list,desktop,Chrome,Fortaleza,corporate,True
sess_00000579,user_006677,2025-10-17 16:51:00.160420,2025-10-17 16:52:37.048808,1.6148064748451494,2,14,0,True,Bill Payment,/investments/buy,desktop,Chrome,Belo Horizonte,corporate,True
sess_00000580,user_008809,2025-10-17 17:06:00.160420,2025-10-17 17:24:44.765094,18.743411240274167,5,13,0,True,Support Request,/profile/edit,desktop,Chrome,Belo Horizonte,premium,False
sess_00000581,user_010885,2025-10-17 17:21:00.160420,2025-10-17 17:32:20.960981,11.346676023850106,6,9,0,True,Profile Update,/bills/pay,mobile,Samsung Internet,Porto Alegre,retail,True
sess_00000582,user_011228,2025-10-17 17:36:00.160420,2025-10-17 17:37:38.342362,1.6363657072181315,8,14,0,True,Support Request,/loans/status,mobile,Chrome,Salvador,retail,False
sess_00000583,user_009700,2025-10-17 17:51:00.160420,2025-10-17 17:53:46.380526,2.7703351011086244,4,14,0,True,Login Flow,/account/documents,mobile,Chrome,Fortaleza,retail,False
