kafka_metric_id,@timestamp,host_id,topic_name,consumer_group,consumer_lag,message_throughput_per_sec,topic_size_bytes,partition_count,broker_cpu_pct,broker_network_in_mb,broker_network_out_mb
kafka-0000572,2025-11-01 02:39:12.390374,host-00051,audit-logs,reporting,680,21179.1,717791592129,16,66.47,637.83,971.55
kafka-0000573,2025-11-01 02:49:12.390374,host-00023,trades,trading-app,29906,42436.81,821320771305,32,26.42,278.27,190.67
kafka-0000574,2025-11-01 02:59:12.390374,host-00074,market-data,trading-app,67147,37924.76,854487869430,8,29.86,774.15,839.62
kafka-0000575,2025-11-01 03:09:12.390374,host-00086,trades,trading-app,55826,25596.06,595954753047,32,35.07,435.17,484.27
kafka-0000576,2025-11-01 03:19:12.390374,host-00133,trades,reporting,75584,33043.89,518919661986,8,21.65,235.83,350.23
kafka-0000577,2025-11-01 03:29:12.390374,host-00146,customer-events,audit-processor,5072,24040.67,400050819386,64,46.62,203.58,985.94
kafka-0000578,2025-11-01 03:39:12.390374,host-00181,market-data,trading-app,27272,29194.57,115487923089,32,41.78,813.62,781.93
kafka-0000579,2025-11-01 03:49:12.390374,host-00029,market-data,audit-processor,95061,24254.52,813518883699,8,55.0,649.18,420.52
kafka-0000580,2025-11-01 03:59:12.390374,host-00035,customer-events,risk-engine,68133,19580.11,504883196970,8,21.45,515.16,723.8
kafka-0000581,2025-11-01 04:09:12.390374,host-00168,customer-events,reporting,53690,40913.44,23977081438,8,66.76,371.79,168.18
kafka-0000582,2025-11-01 04:19:12.390374,host-00085,audit-logs,analytics,34665,24363.15,969989229931,8,78.62,109.47,789.62
kafka-0000583,2025-11-01 04:29:12.390374,host-00007,payments,audit-processor,88424,3568.22,963537280143,64,27.71,834.84,978.72
kafka-0000584,2025-11-01 04:39:12.390374,host-00130,payments,trading-app,79831,965.57,186551401794,16,35.83,619.04,60.28
kafka-0000585,2025-11-01 04:49:12.390374,host-00008,market-data,reporting,80286,21795.38,966883844360,16,63.51,613.88,955.09
kafka-0000586,2025-11-01 04:59:12.390374,host-00132,trades,trading-app,54968,26066.81,312420809959,8,57.87,16.44,617.56
kafka-0000587,2025-11-01 05:09:12.390374,host-00003,audit-logs,reporting,22940,6843.46,987555314874,16,60.36,68.51,672.4
kafka-0000588,2025-11-01 05:19:12.390374,host-00146,risk-events,trading-app,90120,20452.6,188457449099,64,30.53,360.75,591.3
kafka-0000589,2025-11-01 05:29:12.390374,host-00147,risk-events,reporting,66385,30883.37,761097972382,8,55.97,430.61,697.26
kafka-0000590,2025-11-01 05:39:12.390374,host-00022,trades,risk-engine,13150,19486.01,928541634212,64,36.29,11.66,643.03
kafka-0000591,2025-11-01 05:49:12.390374,host-00114,trades,analytics,60550,34800.75,504884193893,16,51.13,717.88,351.58
kafka-0000592,2025-11-01 05:59:12.390374,host-00199,payments,risk-engine,72078,43645.5,986922467891,32,21.5,663.67,554.26
kafka-0000593,2025-11-01 06:09:12.390374,host-00098,market-data,trading-app,36673,42744.32,928295479131,16,31.71,958.8,441.1
kafka-0000594,2025-11-01 06:19:12.390374,host-00149,payments,audit-processor,34650,42913.39,927370207013,8,44.54,900.11,181.56
kafka-0000595,2025-11-01 06:29:12.390374,host-00078,risk-events,trading-app,67467,3821.34,216984293931,8,66.6,939.8,640.86
kafka-0000596,2025-11-01 06:39:12.390374,host-00067,customer-events,audit-processor,29758,6023.38,147551646960,32,46.5,932.58,546.84
kafka-0000597,2025-11-01 06:49:12.390374,host-00189,market-data,reporting,75135,42351.37,598766419174,8,60.2,230.66,574.33
kafka-0000598,2025-11-01 06:59:12.390374,host-00179,payments,trading-app,67052,28068.53,269501867429,64,59.62,17.38,225.14
kafka-0000599,2025-11-01 07:09:12.390374,host-00141,customer-events,trading-app,22413,40767.24,191994016514,32,25.99,287.85,39.74
kafka-0000600,2025-11-01 07:19:12.390374,host-00100,customer-events,analytics,80201,29354.31,459971829230,64,37.65,584.64,896.62
kafka-0000601,2025-11-01 07:29:12.390374,host-00019,risk-events,risk-engine,13503,34531.05,770778013184,32,52.72,953.28,535.65
kafka-0000602,2025-11-01 07:39:12.390374,host-00122,risk-events,risk-engine,51891,37894.16,394155711534,32,61.72,169.96,106.09
kafka-0000603,2025-11-01 07:49:12.390374,host-00177,risk-events,reporting,71025,3790.73,765266480733,8,21.09,909.02,493.88
kafka-0000604,2025-11-01 07:59:12.390374,host-00037,customer-events,analytics,77035,41456.57,445103671233,64,48.76,869.41,208.49
kafka-0000605,2025-11-01 08:09:12.390374,host-00071,audit-logs,analytics,82626,22019.26,173481019344,16,53.47,166.65,323.93
kafka-0000606,2025-11-01 08:19:12.390374,host-00153,audit-logs,reporting,5383,16440.0,92150177783,32,30.84,703.47,760.48
kafka-0000607,2025-11-01 08:29:12.390374,host-00006,customer-events,risk-engine,64429,14270.7,232218492579,64,34.55,59.34,70.9
kafka-0000608,2025-11-01 08:39:12.390374,host-00124,risk-events,reporting,4702,18311.54,129302750742,64,32.78,106.56,277.83
kafka-0000609,2025-11-01 08:49:12.390374,host-00157,customer-events,analytics,35459,43749.02,321816244995,16,75.15,169.37,938.84
kafka-0000610,2025-11-01 08:59:12.390374,host-00139,market-data,analytics,36198,31228.61,952269775068,64,76.87,773.88,39.97
kafka-0000611,2025-11-01 09:09:12.390374,host-00132,trades,audit-processor,17762,33144.9,960351481446,16,38.95,300.22,598.7
kafka-0000612,2025-11-01 09:19:12.390374,host-00093,trades,risk-engine,10200,8331.14,709167121065,16,39.14,315.26,465.72
kafka-0000613,2025-11-01 09:29:12.390374,host-00116,payments,risk-engine,80036,44679.35,191702489969,64,58.44,285.78,197.53
kafka-0000614,2025-11-01 09:39:12.390374,host-00127,market-data,reporting,21786,30566.28,35692099000,32,61.33,405.16,151.22
kafka-0000615,2025-11-01 09:49:12.390374,host-00037,audit-logs,trading-app,75177,49671.87,776191541993,16,32.9,340.63,516.84
kafka-0000616,2025-11-01 09:59:12.390374,host-00148,risk-events,trading-app,69436,43336.39,654402546250,64,54.81,315.65,555.67
kafka-0000617,2025-11-01 10:09:12.390374,host-00117,payments,reporting,63251,35552.47,861357706280,8,58.17,545.72,235.28
kafka-0000618,2025-11-01 10:19:12.390374,host-00195,payments,trading-app,24239,42357.92,437296449029,32,61.7,978.48,593.69
kafka-0000619,2025-11-01 10:29:12.390374,host-00149,audit-logs,audit-processor,38612,11563.31,621540860889,32,60.08,271.6,146.53
kafka-0000620,2025-11-01 10:39:12.390374,host-00154,trades,analytics,99765,1246.65,43193115586,8,57.87,488.71,583.96
kafka-0000621,2025-11-01 10:49:12.390374,host-00185,customer-events,audit-processor,65929,2391.32,383781941625,16,78.07,252.99,363.32
kafka-0000622,2025-11-01 10:59:12.390374,host-00164,trades,risk-engine,56030,21348.95,348861263391,16,43.09,756.41,428.04
kafka-0000623,2025-11-01 11:09:12.390374,host-00071,audit-logs,risk-engine,56973,31839.38,835400244792,8,72.04,260.18,956.25
kafka-0000624,2025-11-01 11:19:12.390374,host-00126,market-data,risk-engine,89299,16146.54,109539660628,64,47.03,711.28,134.99
kafka-0000625,2025-11-01 11:29:12.390374,host-00059,payments,audit-processor,43738,28203.66,149414779217,64,29.24,500.64,757.01
kafka-0000626,2025-11-01 11:39:12.390374,host-00073,trades,audit-processor,4931,34231.77,913646113679,8,73.65,695.88,818.14
kafka-0000627,2025-11-01 11:49:12.390374,host-00081,customer-events,risk-engine,92874,27750.17,285881929477,16,27.95,772.93,945.09
kafka-0000628,2025-11-01 11:59:12.390374,host-00010,customer-events,audit-processor,66931,12267.43,219656821689,32,41.37,158.38,463.54
kafka-0000629,2025-11-01 12:09:12.390374,host-00086,customer-events,reporting,20415,7496.81,641999980970,64,50.25,764.25,77.55
kafka-0000630,2025-11-01 12:19:12.390374,host-00039,trades,trading-app,20940,38354.57,43256550982,16,61.42,582.1,444.03
kafka-0000631,2025-11-01 12:29:12.390374,host-00147,payments,reporting,61762,46803.28,891758787919,16,33.09,934.1,205.66
kafka-0000632,2025-11-01 12:39:12.390374,host-00015,payments,analytics,24630,19381.82,122366647181,16,60.88,238.12,516.57
kafka-0000633,2025-11-01 12:49:12.390374,host-00067,trades,analytics,15555,46241.08,515078704831,8,72.52,102.72,337.7
kafka-0000634,2025-11-01 12:59:12.390374,host-00190,market-data,trading-app,26426,13820.0,704030736138,8,50.3,231.55,221.92
kafka-0000635,2025-11-01 13:09:12.390374,host-00174,trades,analytics,22737,13058.26,777782864892,8,68.55,945.61,237.47
kafka-0000636,2025-11-01 13:19:12.390374,host-00069,risk-events,reporting,6628,16339.98,340155699757,64,67.42,208.34,445.66
kafka-0000637,2025-11-01 13:29:12.390374,host-00191,payments,analytics,216,48294.64,919777089053,64,66.64,83.22,876.07
kafka-0000638,2025-11-01 13:39:12.390374,host-00192,customer-events,risk-engine,93705,11456.16,683109870442,16,68.37,875.95,512.09
kafka-0000639,2025-11-01 13:49:12.390374,host-00077,audit-logs,audit-processor,29002,43711.36,895913584890,16,22.47,762.84,835.92
kafka-0000640,2025-11-01 13:59:12.390374,host-00174,customer-events,trading-app,86708,19118.91,436019979611,64,46.38,231.96,109.08
kafka-0000641,2025-11-01 14:09:12.390374,host-00127,customer-events,reporting,61578,591.75,60365860063,32,78.1,796.51,802.34
kafka-0000642,2025-11-01 14:19:12.390374,host-00053,trades,risk-engine,46305,40750.96,330135609695,8,68.81,299.15,815.26
kafka-0000643,2025-11-01 14:29:12.390374,host-00003,audit-logs,audit-processor,91886,19906.65,340948735067,16,33.88,707.01,940.26
kafka-0000644,2025-11-01 14:39:12.390374,host-00123,audit-logs,trading-app,33977,41176.27,497286890318,8,46.37,80.33,948.1
kafka-0000645,2025-11-01 14:49:12.390374,host-00103,market-data,reporting,6681,11335.16,288338705145,64,71.13,810.01,104.11
kafka-0000646,2025-11-01 14:59:12.390374,host-00012,customer-events,analytics,68597,3185.24,716534354202,16,51.52,438.5,42.48
kafka-0000647,2025-11-01 15:09:12.390374,host-00193,audit-logs,trading-app,49226,49622.67,702002897379,16,55.69,388.48,625.1
kafka-0000648,2025-11-01 15:19:12.390374,host-00119,customer-events,trading-app,79273,3665.63,56132020485,64,74.37,739.37,573.29
kafka-0000649,2025-11-01 15:29:12.390374,host-00047,customer-events,reporting,2218,41753.98,762197359834,32,70.4,72.58,685.31
kafka-0000650,2025-11-01 15:39:12.390374,host-00188,market-data,audit-processor,45505,13357.83,527968561357,8,33.72,52.89,456.48
kafka-0000651,2025-11-01 15:49:12.390374,host-00013,trades,reporting,1006,33065.33,634185956249,8,71.28,196.08,493.7
kafka-0000652,2025-11-01 15:59:12.390374,host-00071,audit-logs,risk-engine,93937,30174.3,564183226383,8,49.62,537.26,836.94
kafka-0000653,2025-11-01 16:09:12.390374,host-00005,customer-events,audit-processor,88519,1674.66,768309592519,8,62.75,960.98,203.63
kafka-0000654,2025-11-01 16:19:12.390374,host-00021,market-data,trading-app,31855,42783.53,688073442258,8,26.99,40.47,547.69
kafka-0000655,2025-11-01 16:29:12.390374,host-00080,risk-events,trading-app,68542,34981.62,96975685097,8,39.47,272.15,105.75
kafka-0000656,2025-11-01 16:39:12.390374,host-00183,trades,audit-processor,83466,14741.36,523202244136,64,34.13,907.0,928.74
kafka-0000657,2025-11-01 16:49:12.390374,host-00001,trades,reporting,35423,21856.52,514463026816,32,71.07,416.35,759.15
kafka-0000658,2025-11-01 16:59:12.390374,host-00025,risk-events,risk-engine,37059,639.78,69280789391,64,34.25,28.65,495.7
kafka-0000659,2025-11-01 17:09:12.390374,host-00169,payments,trading-app,82535,43391.72,979410336419,16,36.01,792.5,684.09
kafka-0000660,2025-11-01 17:19:12.390374,host-00146,market-data,analytics,44266,39925.07,849346246446,8,31.99,752.31,162.61
kafka-0000661,2025-11-01 17:29:12.390374,host-00047,customer-events,risk-engine,19357,29242.07,997396346075,16,46.81,855.74,10.65
kafka-0000662,2025-11-01 17:39:12.390374,host-00177,trades,risk-engine,37668,45760.96,902192456128,16,53.68,120.62,921.32
kafka-0000663,2025-11-01 17:49:12.390374,host-00055,payments,risk-engine,37092,25694.36,19853051522,8,53.23,569.07,901.56
kafka-0000664,2025-11-01 17:59:12.390374,host-00055,trades,trading-app,17521,145.77,808881938234,32,59.91,229.84,611.86
kafka-0000665,2025-11-01 18:09:12.390374,host-00142,payments,reporting,93357,47425.1,159020142641,32,73.88,647.95,637.33
kafka-0000666,2025-11-01 18:19:12.390374,host-00043,market-data,analytics,98806,38910.97,762763852012,16,37.5,592.88,515.31
kafka-0000667,2025-11-01 18:29:12.390374,host-00024,customer-events,reporting,63848,17149.73,772961990178,64,71.41,105.25,245.37
kafka-0000668,2025-11-01 18:39:12.390374,host-00190,risk-events,risk-engine,5523,7676.71,167482811118,32,36.5,901.12,206.72
kafka-0000669,2025-11-01 18:49:12.390374,host-00078,customer-events,risk-engine,48363,25233.42,464432154169,8,30.87,615.87,852.07
kafka-0000670,2025-11-01 18:59:12.390374,host-00097,risk-events,analytics,9331,13026.86,768471377944,64,62.36,404.16,823.48
kafka-0000671,2025-11-01 19:09:12.390374,host-00183,payments,audit-processor,20916,1880.63,405014458577,16,75.84,370.26,871.85
kafka-0000672,2025-11-01 19:19:12.390374,host-00041,market-data,reporting,98370,40399.11,697059419068,32,64.78,648.32,707.41
kafka-0000673,2025-11-01 19:29:12.390374,host-00022,audit-logs,reporting,44671,16971.66,114496996575,16,57.12,870.23,843.37
kafka-0000674,2025-11-01 19:39:12.390374,host-00157,customer-events,analytics,17592,11012.86,217983282127,32,20.58,576.81,377.84
kafka-0000675,2025-11-01 19:49:12.390374,host-00138,market-data,analytics,7519,48572.34,733593161558,32,68.12,461.05,859.63
kafka-0000676,2025-11-01 19:59:12.390374,host-00031,market-data,risk-engine,18137,23435.51,370804254588,32,21.89,995.16,185.91
kafka-0000677,2025-11-01 20:09:12.390374,host-00129,payments,trading-app,90415,42486.18,194685293258,32,21.57,278.56,853.96
kafka-0000678,2025-11-01 20:19:12.390374,host-00028,audit-logs,trading-app,54605,3095.99,904758109170,32,38.61,831.96,257.09
kafka-0000679,2025-11-01 20:29:12.390374,host-00131,payments,audit-processor,29189,29546.68,995853926116,32,40.27,703.74,294.25
kafka-0000680,2025-11-01 20:39:12.390374,host-00022,audit-logs,reporting,99521,25324.06,491522422450,8,32.9,375.9,626.46
kafka-0000681,2025-11-01 20:49:12.390374,host-00110,customer-events,audit-processor,95017,40592.64,573438736798,16,79.17,477.82,112.28
kafka-0000682,2025-11-01 20:59:12.390374,host-00110,customer-events,reporting,59559,46359.22,420601798625,16,20.43,680.68,199.85
kafka-0000683,2025-11-01 21:09:12.390374,host-00130,payments,risk-engine,66947,32955.87,223539830134,8,45.96,899.15,949.6
kafka-0000684,2025-11-01 21:19:12.390374,host-00059,audit-logs,trading-app,1602,14252.84,366149079599,16,72.72,254.4,739.47
kafka-0000685,2025-11-01 21:29:12.390374,host-00123,market-data,risk-engine,11881,31712.83,445126922977,16,68.05,957.42,216.49
kafka-0000686,2025-11-01 21:39:12.390374,host-00194,risk-events,risk-engine,72010,6257.36,25464954735,16,71.12,346.15,35.43
kafka-0000687,2025-11-01 21:49:12.390374,host-00110,audit-logs,risk-engine,99480,2555.12,612363368897,8,54.35,400.02,494.12
kafka-0000688,2025-11-01 21:59:12.390374,host-00119,market-data,analytics,66662,49166.09,53048322618,32,21.08,468.0,307.22
kafka-0000689,2025-11-01 22:09:12.390374,host-00137,trades,reporting,91032,27450.0,595891216950,64,73.16,574.32,512.47
kafka-0000690,2025-11-01 22:19:12.390374,host-00043,risk-events,analytics,76799,25086.73,603001490813,32,68.91,676.85,908.69
kafka-0000691,2025-11-01 22:29:12.390374,host-00008,market-data,trading-app,11318,43466.28,540557771418,32,50.16,428.96,160.58
kafka-0000692,2025-11-01 22:39:12.390374,host-00104,risk-events,trading-app,62474,39372.4,166241327171,64,74.31,603.35,825.52
kafka-0000693,2025-11-01 22:49:12.390374,host-00122,trades,risk-engine,87090,48028.45,39151567541,8,26.36,18.58,810.52
kafka-0000694,2025-11-01 22:59:12.390374,host-00083,market-data,risk-engine,15374,14567.42,819113819169,64,61.28,570.06,165.16
kafka-0000695,2025-11-01 23:09:12.390374,host-00091,customer-events,reporting,1412,13545.35,553985355028,8,53.6,678.0,807.52
kafka-0000696,2025-11-01 23:19:12.390374,host-00068,audit-logs,reporting,56917,12491.2,65051087244,32,65.81,740.94,300.76
kafka-0000697,2025-11-01 23:29:12.390374,host-00033,risk-events,analytics,42906,45441.87,289828772006,32,46.92,392.12,191.95
kafka-0000698,2025-11-01 23:39:12.390374,host-00024,customer-events,audit-processor,18915,40726.64,214637035836,64,36.13,936.82,161.99
kafka-0000699,2025-11-01 23:49:12.390374,host-00071,audit-logs,reporting,68959,43433.71,488277963305,16,46.42,775.11,996.66
kafka-0000700,2025-11-01 23:59:12.390374,host-00156,audit-logs,trading-app,8632,35992.13,895409456228,32,53.22,75.0,770.34
kafka-0000701,2025-11-02 00:09:12.390374,host-00175,payments,analytics,36301,33314.44,190421229670,8,67.09,431.45,840.21
kafka-0000702,2025-11-02 00:19:12.390374,host-00034,payments,reporting,90015,5813.62,92934192622,64,32.78,903.01,681.27
kafka-0000703,2025-11-02 00:29:12.390374,host-00150,customer-events,trading-app,81708,30331.69,325275626188,32,60.54,99.19,762.71
kafka-0000704,2025-11-02 00:39:12.390374,host-00121,payments,audit-processor,64554,9813.56,67707213496,32,36.16,442.77,16.49
kafka-0000705,2025-11-02 00:49:12.390374,host-00132,risk-events,analytics,54946,1938.48,876385361433,8,43.01,830.32,758.32
kafka-0000706,2025-11-02 00:59:12.390374,host-00060,customer-events,audit-processor,45880,5020.45,290166154823,64,31.5,48.42,661.61
kafka-0000707,2025-11-02 01:09:12.390374,host-00026,customer-events,reporting,50506,6504.5,116859099288,8,24.26,755.53,806.88
kafka-0000708,2025-11-02 01:19:12.390374,host-00036,payments,analytics,36974,45051.87,822270784888,32,22.25,237.63,300.61
kafka-0000709,2025-11-02 01:29:12.390374,host-00072,audit-logs,audit-processor,99388,6537.46,218005466664,32,77.16,461.1,331.61
kafka-0000710,2025-11-02 01:39:12.390374,host-00197,payments,reporting,5830,8472.85,474683472209,64,70.76,852.59,32.2
kafka-0000711,2025-11-02 01:49:12.390374,host-00083,audit-logs,analytics,29385,25952.65,857415646468,16,77.42,411.39,934.39
kafka-0000712,2025-11-02 01:59:12.390374,host-00055,risk-events,reporting,92398,31953.01,575764740218,8,56.18,99.31,939.06
kafka-0000713,2025-11-02 02:09:12.390374,host-00128,market-data,trading-app,65399,23527.84,597078814033,16,60.78,453.62,698.71
kafka-0000714,2025-11-02 02:19:12.390374,host-00007,payments,trading-app,63258,2641.64,535817910380,32,60.99,433.69,813.6
kafka-0000715,2025-11-02 02:29:12.390374,host-00183,audit-logs,audit-processor,25559,920.06,872447882727,32,71.98,531.19,959.86
kafka-0000716,2025-11-02 02:39:12.390374,host-00028,payments,audit-processor,89545,8458.12,61442484259,32,24.47,326.84,966.86
kafka-0000717,2025-11-02 02:49:12.390374,host-00070,trades,reporting,66008,41922.81,829883574316,16,20.7,902.71,665.57
kafka-0000718,2025-11-02 02:59:12.390374,host-00097,trades,risk-engine,75276,48528.59,682152816045,8,50.19,146.44,516.35
kafka-0000719,2025-11-02 03:09:12.390374,host-00123,payments,trading-app,22982,15982.38,662348550349,16,50.02,293.84,121.82
kafka-0000720,2025-11-02 03:19:12.390374,host-00149,risk-events,analytics,29853,38914.56,710288805876,64,20.71,246.79,761.39
