event_id,@timestamp,imsi,auth_result,hss_response_code,mme_host,cell_id,authentication_type,roaming_partner,response_time_ms,retry_count
AUTH-00001011,2025-09-13 01:57:17.592994,312530752474343,SUCCESS,SUCCESS,MME-05,CELL-0056,EPS_AKA,AT&T,263,0
AUTH-00001012,2025-09-13 02:17:36.592994,310260135104034,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-03,CELL-0005,EAP_AKA,Verizon,360,2
AUTH-00001013,2025-09-13 03:28:45.592994,311480366741257,SUCCESS,SUCCESS,MME-04,CELL-0050,EAP_AKA,Telstra,219,0
AUTH-00001014,2025-09-13 03:31:43.592994,312530661736894,FAILURE,SUBSCRIBER_UNKNOWN,MME-03,CELL-0007,UMTS_AKA,Vodafone,390,3
AUTH-00001015,2025-09-13 04:24:34.592994,310160257337077,SUCCESS,SUCCESS,MME-03,CELL-0070,EPS_AKA,Telstra,290,0
AUTH-00001016,2025-09-13 04:50:10.592994,311480181865483,SUCCESS,SUCCESS,MME-01,CELL-0086,5G_AKA,Vodafone,143,0
AUTH-00001017,2025-09-13 05:05:01.592994,311480338849881,SUCCESS,SUCCESS,MME-01,CELL-0027,EAP_AKA,Orange,97,0
AUTH-00001018,2025-09-13 07:50:18.592994,312530535128674,SUCCESS,SUCCESS,MME-02,CELL-0068,EAP_AKA,China Mobile,136,0
AUTH-00001019,2025-09-13 08:32:40.592994,311480306456268,SUCCESS,SUCCESS,MME-04,CELL-0035,EAP_AKA,Verizon,144,0
AUTH-00001020,2025-09-13 08:38:40.592994,311480325605825,SUCCESS,SUCCESS,MME-05,CELL-0046,5G_AKA,None,164,0
AUTH-00001021,2025-09-13 09:32:22.592994,310160362376810,TIMEOUT,SYNC_FAILURE,MME-05,CELL-0099,EPS_AKA,Vodafone,1200,5
AUTH-00001022,2025-09-13 09:58:39.592994,311480809182378,SUCCESS,SUCCESS,MME-03,CELL-0023,EPS_AKA,AT&T,357,0
AUTH-00001023,2025-09-13 10:07:42.592994,311480706166858,REJECTED,HSS_TIMEOUT,MME-02,CELL-0015,UMTS_AKA,Verizon,227,5
AUTH-00001024,2025-09-13 10:42:38.592994,311480452936808,SUCCESS,SUCCESS,MME-01,CELL-0030,5G_AKA,Verizon,219,0
AUTH-00001025,2025-09-13 14:20:54.592994,310260867848519,SUCCESS,SUCCESS,MME-02,CELL-0036,UMTS_AKA,None,205,0
AUTH-00001026,2025-09-13 14:49:57.592994,310260657282722,SUCCESS,SUCCESS,MME-01,CELL-0017,EAP_AKA,Vodafone,170,0
AUTH-00001027,2025-09-13 15:16:25.592994,311480678436505,SUCCESS,SUCCESS,MME-01,CELL-0078,UMTS_AKA,AT&T,160,0
AUTH-00001028,2025-09-13 15:27:32.592994,310160440901686,REJECTED,SYNC_FAILURE,MME-01,CELL-0089,EPS_AKA,AT&T,423,2
AUTH-00001029,2025-09-13 16:06:35.592994,311480308347039,FAILURE,ROAMING_NOT_ALLOWED,MME-01,CELL-0011,UMTS_AKA,None,1309,4
AUTH-00001030,2025-09-13 16:35:30.592994,310160325398350,SUCCESS,SUCCESS,MME-05,CELL-0023,EPS_AKA,Telstra,391,0
AUTH-00001031,2025-09-13 19:09:11.592994,310260122048828,FAILURE,DATABASE_ERROR,MME-02,CELL-0072,EAP_AKA,Vodafone,840,2
AUTH-00001032,2025-09-13 19:24:27.592994,310260260742037,SUCCESS,SUCCESS,MME-03,CELL-0007,5G_AKA,Telstra,94,0
AUTH-00001033,2025-09-13 21:15:17.592994,311480806876977,SUCCESS,SUCCESS,MME-01,CELL-0033,UMTS_AKA,Verizon,102,0
AUTH-00001034,2025-09-13 21:25:55.592994,311480648259302,SUCCESS,SUCCESS,MME-02,CELL-0013,EPS_AKA,China Mobile,141,0
AUTH-00001035,2025-09-13 22:03:44.592994,310260290706897,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-04,CELL-0044,EAP_AKA,Verizon,653,1
AUTH-00001036,2025-09-13 22:15:26.592994,312530511406731,SUCCESS,SUCCESS,MME-03,CELL-0044,UMTS_AKA,Vodafone,132,0
AUTH-00001037,2025-09-13 22:35:37.592994,312530115698500,SUCCESS,SUCCESS,MME-04,CELL-0070,EAP_AKA,China Mobile,56,0
AUTH-00001038,2025-09-13 23:01:57.592994,311480718448688,FAILURE,DATABASE_ERROR,MME-03,CELL-0055,5G_AKA,Telstra,772,4
AUTH-00001039,2025-09-14 01:05:08.592994,311480370543022,SUCCESS,SUCCESS,MME-03,CELL-0029,UMTS_AKA,Vodafone,272,0
AUTH-00001040,2025-09-14 01:17:33.592994,312530613029521,TIMEOUT,SYNC_FAILURE,MME-05,CELL-0095,5G_AKA,None,291,4
AUTH-00001041,2025-09-14 01:31:59.592994,310260967930859,SUCCESS,SUCCESS,MME-01,CELL-0025,EAP_AKA,Vodafone,99,0
AUTH-00001042,2025-09-14 04:37:42.592994,311480674668294,FAILURE,SUBSCRIBER_UNKNOWN,MME-03,CELL-0078,EAP_AKA,Orange,767,3
AUTH-00001043,2025-09-14 06:40:58.592994,311480107122083,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-05,CELL-0100,EAP_AKA,AT&T,873,4
AUTH-00001044,2025-09-14 08:15:51.592994,311480463247195,SUCCESS,SUCCESS,MME-03,CELL-0087,EPS_AKA,Vodafone,247,0
AUTH-00001045,2025-09-14 09:06:26.592994,310160382466147,TIMEOUT,DATABASE_ERROR,MME-05,CELL-0056,EAP_AKA,None,280,1
AUTH-00001046,2025-09-14 10:02:12.592994,310160853661144,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-04,CELL-0087,EPS_AKA,AT&T,5879,4
AUTH-00001047,2025-09-14 10:44:36.592994,310260281307199,FAILURE,HSS_TIMEOUT,MME-05,CELL-0061,EAP_AKA,Verizon,1656,4
AUTH-00001048,2025-09-14 11:10:38.592994,310160639296084,SUCCESS,SUCCESS,MME-05,CELL-0050,EPS_AKA,Verizon,193,0
AUTH-00001049,2025-09-14 11:12:27.592994,310260143468979,SUCCESS,SUCCESS,MME-03,CELL-0051,5G_AKA,Orange,234,0
AUTH-00001050,2025-09-14 13:05:55.592994,310160617242731,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-03,CELL-0073,EPS_AKA,Orange,1238,1
AUTH-00001051,2025-09-14 13:10:27.592994,310260603685896,SUCCESS,SUCCESS,MME-04,CELL-0037,EPS_AKA,Verizon,138,0
AUTH-00001052,2025-09-14 13:40:08.592994,312530412962778,FAILURE,HSS_TIMEOUT,MME-04,CELL-0061,EAP_AKA,AT&T,745,5
AUTH-00001053,2025-09-14 13:59:42.592994,310260994084920,SUCCESS,SUCCESS,MME-05,CELL-0025,UMTS_AKA,Verizon,109,0
AUTH-00001054,2025-09-14 15:02:42.592994,310160930374144,SUCCESS,SUCCESS,MME-05,CELL-0046,UMTS_AKA,Telstra,112,0
AUTH-00001055,2025-09-14 16:12:57.592994,311480139423048,SUCCESS,SUCCESS,MME-05,CELL-0039,5G_AKA,Verizon,76,0
AUTH-00001056,2025-09-14 16:47:11.592994,312530910221761,TIMEOUT,ROAMING_NOT_ALLOWED,MME-02,CELL-0035,EPS_AKA,Verizon,1836,1
AUTH-00001057,2025-09-14 17:23:55.592994,312530240776266,FAILURE,ROAMING_NOT_ALLOWED,MME-05,CELL-0037,UMTS_AKA,Telstra,458,2
AUTH-00001058,2025-09-14 19:11:21.592994,312530145400896,SUCCESS,SUCCESS,MME-01,CELL-0096,UMTS_AKA,Telstra,654,0
AUTH-00001059,2025-09-14 19:51:21.592994,311480966678441,SUCCESS,SUCCESS,MME-04,CELL-0031,EPS_AKA,Orange,243,0
AUTH-00001060,2025-09-14 20:54:31.592994,310160117305224,SUCCESS,SUCCESS,MME-02,CELL-0079,EAP_AKA,None,82,0
AUTH-00001061,2025-09-14 20:57:31.592994,310260995581066,SUCCESS,SUCCESS,MME-02,CELL-0034,UMTS_AKA,Orange,637,0
AUTH-00001062,2025-09-14 22:06:25.592994,312530718583918,FAILURE,DATABASE_ERROR,MME-03,CELL-0021,EPS_AKA,Orange,672,5
AUTH-00001063,2025-09-14 22:48:19.592994,312530305354263,SUCCESS,SUCCESS,MME-01,CELL-0068,5G_AKA,China Mobile,389,0
AUTH-00001064,2025-09-15 00:19:31.592994,310160584623048,SUCCESS,SUCCESS,MME-02,CELL-0089,EPS_AKA,AT&T,209,0
AUTH-00001065,2025-09-15 00:42:41.592994,312530848735562,SUCCESS,SUCCESS,MME-05,CELL-0077,EAP_AKA,China Mobile,226,0
AUTH-00001066,2025-09-15 01:12:24.592994,310260924477272,SUCCESS,SUCCESS,MME-02,CELL-0093,5G_AKA,None,93,0
AUTH-00001067,2025-09-15 04:11:40.592994,310260424768112,SUCCESS,SUCCESS,MME-01,CELL-0018,UMTS_AKA,AT&T,99,0
AUTH-00001068,2025-09-15 04:22:39.592994,311480598404698,SUCCESS,SUCCESS,MME-02,CELL-0063,EPS_AKA,AT&T,454,0
AUTH-00001069,2025-09-15 04:31:25.592994,310260571031556,SUCCESS,SUCCESS,MME-03,CELL-0071,UMTS_AKA,Verizon,153,0
AUTH-00001070,2025-09-15 04:57:02.592994,311480235080569,FAILURE,DATABASE_ERROR,MME-03,CELL-0093,EPS_AKA,China Mobile,276,5
AUTH-00001071,2025-09-15 05:57:37.592994,310160807992482,SUCCESS,SUCCESS,MME-01,CELL-0097,EAP_AKA,Telstra,487,0
AUTH-00001072,2025-09-15 06:30:47.592994,310260958090638,SUCCESS,SUCCESS,MME-02,CELL-0036,5G_AKA,AT&T,84,0
AUTH-00001073,2025-09-15 08:39:25.592994,310160106944646,SUCCESS,SUCCESS,MME-02,CELL-0007,5G_AKA,Telstra,488,0
AUTH-00001074,2025-09-15 08:48:42.592994,310260946262910,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-02,CELL-0056,EAP_AKA,Orange,2489,4
AUTH-00001075,2025-09-15 09:03:13.592994,310160778520762,TIMEOUT,DATABASE_ERROR,MME-05,CELL-0081,EPS_AKA,Telstra,2068,5
AUTH-00001076,2025-09-15 10:23:26.592994,312530496499287,FAILURE,DATABASE_ERROR,MME-04,CELL-0082,EPS_AKA,Verizon,1549,5
AUTH-00001077,2025-09-15 10:38:55.592994,312530198487849,SUCCESS,SUCCESS,MME-02,CELL-0057,UMTS_AKA,AT&T,140,0
AUTH-00001078,2025-09-15 10:42:44.592994,310160405581532,SUCCESS,SUCCESS,MME-03,CELL-0034,EAP_AKA,Orange,53,0
AUTH-00001079,2025-09-15 11:21:00.592994,310260328980677,SUCCESS,SUCCESS,MME-01,CELL-0033,UMTS_AKA,Verizon,389,0
AUTH-00001080,2025-09-15 13:15:58.592994,311480361262208,SUCCESS,SUCCESS,MME-05,CELL-0018,UMTS_AKA,China Mobile,159,0
AUTH-00001081,2025-09-15 14:40:34.592994,312530263065197,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-05,CELL-0018,UMTS_AKA,None,1409,2
AUTH-00001082,2025-09-15 14:53:33.592994,310160615731634,REJECTED,HSS_TIMEOUT,MME-04,CELL-0091,EAP_AKA,Telstra,2313,1
AUTH-00001083,2025-09-15 15:45:58.592994,310260715423546,SUCCESS,SUCCESS,MME-03,CELL-0069,5G_AKA,Vodafone,148,0
AUTH-00001084,2025-09-15 16:24:10.592994,310160624777398,TIMEOUT,SYNC_FAILURE,MME-04,CELL-0082,5G_AKA,China Mobile,1807,3
AUTH-00001085,2025-09-15 18:04:35.592994,311480773340702,SUCCESS,SUCCESS,MME-02,CELL-0013,5G_AKA,None,175,0
AUTH-00001086,2025-09-15 18:21:52.592994,312530501815445,SUCCESS,SUCCESS,MME-02,CELL-0009,EAP_AKA,Verizon,275,0
AUTH-00001087,2025-09-15 19:11:59.592994,310160277430147,SUCCESS,SUCCESS,MME-01,CELL-0048,5G_AKA,Telstra,154,0
AUTH-00001088,2025-09-15 19:14:11.592994,312530594978281,REJECTED,AUTH_VECTOR_MISMATCH,MME-05,CELL-0087,EPS_AKA,Orange,862,2
AUTH-00001089,2025-09-15 20:46:47.592994,310160889590449,FAILURE,ROAMING_NOT_ALLOWED,MME-02,CELL-0004,EAP_AKA,Orange,377,1
AUTH-00001090,2025-09-15 21:34:35.592994,310260572242693,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-01,CELL-0039,EAP_AKA,China Mobile,590,5
AUTH-00001091,2025-09-15 21:41:30.592994,310160909752974,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-04,CELL-0068,EPS_AKA,AT&T,4086,1
AUTH-00001092,2025-09-15 21:58:06.592994,310260326138822,SUCCESS,SUCCESS,MME-04,CELL-0068,EAP_AKA,None,68,0
AUTH-00001093,2025-09-15 23:32:19.592994,310160873716376,FAILURE,SUBSCRIBER_UNKNOWN,MME-04,CELL-0092,EAP_AKA,AT&T,801,1
AUTH-00001094,2025-09-16 00:07:20.592994,311480455732742,SUCCESS,SUCCESS,MME-01,CELL-0096,UMTS_AKA,Telstra,714,0
AUTH-00001095,2025-09-16 00:45:31.592994,312530657618415,SUCCESS,SUCCESS,MME-04,CELL-0048,5G_AKA,AT&T,52,0
AUTH-00001096,2025-09-16 01:33:11.592994,310260556219664,SUCCESS,SUCCESS,MME-02,CELL-0071,EPS_AKA,AT&T,133,0
AUTH-00001097,2025-09-16 01:45:18.592994,310160690724365,SUCCESS,SUCCESS,MME-03,CELL-0021,5G_AKA,None,83,0
AUTH-00001098,2025-09-16 02:23:13.592994,310260401214727,SUCCESS,SUCCESS,MME-02,CELL-0048,EAP_AKA,Verizon,201,0
AUTH-00001099,2025-09-16 03:55:59.592994,310160776512276,SUCCESS,SUCCESS,MME-03,CELL-0057,5G_AKA,China Mobile,63,0
AUTH-00001100,2025-09-16 04:22:54.592994,311480463080204,SUCCESS,SUCCESS,MME-03,CELL-0003,UMTS_AKA,AT&T,211,0
AUTH-00001101,2025-09-16 04:48:01.592994,310160813201760,SUCCESS,SUCCESS,MME-01,CELL-0028,EAP_AKA,None,187,0
AUTH-00001102,2025-09-16 04:48:14.592994,310160809240955,SUCCESS,SUCCESS,MME-04,CELL-0025,5G_AKA,Orange,226,0
AUTH-00001103,2025-09-16 04:52:49.592994,310160275630484,SUCCESS,SUCCESS,MME-04,CELL-0015,EAP_AKA,China Mobile,89,0
AUTH-00001104,2025-09-16 05:13:20.592994,310160909620923,SUCCESS,SUCCESS,MME-01,CELL-0041,UMTS_AKA,Vodafone,86,0
AUTH-00001105,2025-09-16 05:51:40.592994,310260967486269,SUCCESS,SUCCESS,MME-03,CELL-0088,EPS_AKA,AT&T,153,0
AUTH-00001106,2025-09-16 06:35:39.592994,311480142752090,SUCCESS,SUCCESS,MME-01,CELL-0008,EAP_AKA,Orange,197,0
AUTH-00001107,2025-09-16 06:43:44.592994,311480487519111,SUCCESS,SUCCESS,MME-02,CELL-0021,5G_AKA,Orange,76,0
AUTH-00001108,2025-09-16 07:08:07.592994,312530923600054,SUCCESS,SUCCESS,MME-03,CELL-0046,EPS_AKA,Vodafone,67,0
AUTH-00001109,2025-09-16 08:05:28.592994,310260132758847,SUCCESS,SUCCESS,MME-05,CELL-0061,5G_AKA,China Mobile,103,0
AUTH-00001110,2025-09-16 08:23:31.592994,310260817702103,SUCCESS,SUCCESS,MME-03,CELL-0095,EAP_AKA,None,70,0
AUTH-00001111,2025-09-16 08:43:03.592994,312530278040384,FAILURE,SYNC_FAILURE,MME-04,CELL-0058,5G_AKA,AT&T,861,5
AUTH-00001112,2025-09-16 09:58:04.592994,310160718893231,SUCCESS,SUCCESS,MME-01,CELL-0017,UMTS_AKA,Telstra,303,0
AUTH-00001113,2025-09-16 11:13:28.592994,310160235132696,SUCCESS,SUCCESS,MME-01,CELL-0065,EAP_AKA,Verizon,199,0
AUTH-00001114,2025-09-16 12:37:57.592994,311480879359405,SUCCESS,SUCCESS,MME-04,CELL-0011,5G_AKA,Orange,86,0
AUTH-00001115,2025-09-16 13:47:42.592994,311480569139924,SUCCESS,SUCCESS,MME-04,CELL-0034,UMTS_AKA,China Mobile,621,0
AUTH-00001116,2025-09-16 14:07:36.592994,311480521206788,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0078,EPS_AKA,Verizon,214,2
AUTH-00001117,2025-09-16 15:21:18.592994,310160564897686,TIMEOUT,SYNC_FAILURE,MME-05,CELL-0070,5G_AKA,China Mobile,794,2
AUTH-00001118,2025-09-16 16:32:00.592994,311480170466735,SUCCESS,SUCCESS,MME-01,CELL-0092,EPS_AKA,Verizon,111,0
AUTH-00001119,2025-09-16 17:01:13.592994,310160382599064,SUCCESS,SUCCESS,MME-02,CELL-0056,5G_AKA,China Mobile,117,0
AUTH-00001120,2025-09-16 17:29:27.592994,312530355982675,SUCCESS,SUCCESS,MME-02,CELL-0004,5G_AKA,None,239,0
AUTH-00001121,2025-09-16 18:06:25.592994,310260615504074,SUCCESS,SUCCESS,MME-02,CELL-0035,EAP_AKA,Verizon,52,0
AUTH-00001122,2025-09-16 18:20:09.592994,310160204209251,SUCCESS,SUCCESS,MME-05,CELL-0065,EAP_AKA,AT&T,53,0
AUTH-00001123,2025-09-16 19:03:04.592994,312530679891011,SUCCESS,SUCCESS,MME-02,CELL-0013,5G_AKA,None,157,0
AUTH-00001124,2025-09-16 19:31:56.592994,312530676973849,SUCCESS,SUCCESS,MME-05,CELL-0056,5G_AKA,AT&T,91,0
AUTH-00001125,2025-09-16 19:38:25.592994,310160634736333,SUCCESS,SUCCESS,MME-04,CELL-0088,EAP_AKA,Vodafone,331,0
AUTH-00001126,2025-09-16 19:51:24.592994,312530764149783,TIMEOUT,DATABASE_ERROR,MME-02,CELL-0053,EAP_AKA,Vodafone,454,2
AUTH-00001127,2025-09-16 20:04:43.592994,311480808821925,SUCCESS,SUCCESS,MME-04,CELL-0047,EPS_AKA,Verizon,247,0
AUTH-00001128,2025-09-16 20:12:30.592994,310160699919459,REJECTED,SUBSCRIBER_UNKNOWN,MME-05,CELL-0088,EAP_AKA,Orange,4966,3
AUTH-00001129,2025-09-16 20:52:38.592994,311480951603277,REJECTED,SYNC_FAILURE,MME-02,CELL-0099,5G_AKA,None,1725,5
AUTH-00001130,2025-09-16 21:52:00.592994,310260718092934,SUCCESS,SUCCESS,MME-01,CELL-0094,EPS_AKA,Verizon,73,0
AUTH-00001131,2025-09-16 22:56:00.592994,310160610284396,SUCCESS,SUCCESS,MME-05,CELL-0009,EAP_AKA,Verizon,342,0
AUTH-00001132,2025-09-17 00:17:19.592994,310160446360824,SUCCESS,SUCCESS,MME-01,CELL-0059,EPS_AKA,Telstra,81,0
AUTH-00001133,2025-09-17 00:38:54.592994,311480933592402,TIMEOUT,ROAMING_NOT_ALLOWED,MME-04,CELL-0067,5G_AKA,AT&T,498,3
AUTH-00001134,2025-09-17 01:34:57.592994,310160312538442,SUCCESS,SUCCESS,MME-04,CELL-0064,5G_AKA,Orange,133,0
AUTH-00001135,2025-09-17 02:49:13.592994,311480800691248,SUCCESS,SUCCESS,MME-04,CELL-0003,UMTS_AKA,Telstra,120,0
AUTH-00001136,2025-09-17 03:09:09.592994,310260461661091,SUCCESS,SUCCESS,MME-02,CELL-0070,EPS_AKA,Telstra,185,0
AUTH-00001137,2025-09-17 04:31:09.592994,310160988804823,FAILURE,HSS_TIMEOUT,MME-03,CELL-0067,5G_AKA,Verizon,616,4
AUTH-00001138,2025-09-17 05:49:24.592994,310160650537493,SUCCESS,SUCCESS,MME-05,CELL-0034,5G_AKA,None,274,0
AUTH-00001139,2025-09-17 07:40:23.592994,312530250812147,SUCCESS,SUCCESS,MME-04,CELL-0061,5G_AKA,Verizon,96,0
AUTH-00001140,2025-09-17 07:46:48.592994,310160410989002,REJECTED,HSS_TIMEOUT,MME-05,CELL-0008,EPS_AKA,Orange,243,4
AUTH-00001141,2025-09-17 08:50:16.592994,310160820337469,SUCCESS,SUCCESS,MME-04,CELL-0087,EPS_AKA,None,67,0
AUTH-00001142,2025-09-17 09:12:34.592994,310260372979908,SUCCESS,SUCCESS,MME-04,CELL-0004,EAP_AKA,Orange,110,0
AUTH-00001143,2025-09-17 09:52:31.592994,310160256510706,SUCCESS,SUCCESS,MME-04,CELL-0025,EPS_AKA,Vodafone,131,0
AUTH-00001144,2025-09-17 10:13:14.592994,312530417450712,FAILURE,AUTH_VECTOR_MISMATCH,MME-01,CELL-0073,EPS_AKA,Vodafone,577,5
AUTH-00001145,2025-09-17 11:05:27.592994,312530171014754,TIMEOUT,DATABASE_ERROR,MME-04,CELL-0017,UMTS_AKA,Verizon,349,3
AUTH-00001146,2025-09-17 11:47:12.592994,311480646919729,SUCCESS,SUCCESS,MME-03,CELL-0090,EPS_AKA,Verizon,81,0
AUTH-00001147,2025-09-17 12:00:40.592994,312530623779355,SUCCESS,SUCCESS,MME-04,CELL-0059,EPS_AKA,Verizon,333,0
AUTH-00001148,2025-09-17 13:29:14.592994,312530688908330,SUCCESS,SUCCESS,MME-03,CELL-0003,EPS_AKA,AT&T,77,0
AUTH-00001149,2025-09-17 13:49:55.592994,312530107063748,SUCCESS,SUCCESS,MME-01,CELL-0081,EPS_AKA,AT&T,323,0
AUTH-00001150,2025-09-17 14:10:57.592994,312530209295294,TIMEOUT,DATABASE_ERROR,MME-05,CELL-0081,EPS_AKA,AT&T,494,3
AUTH-00001151,2025-09-17 15:00:19.592994,310160479449651,SUCCESS,SUCCESS,MME-05,CELL-0072,5G_AKA,Orange,291,0
AUTH-00001152,2025-09-17 15:06:57.592994,311480941735469,SUCCESS,SUCCESS,MME-05,CELL-0029,UMTS_AKA,China Mobile,198,0
AUTH-00001153,2025-09-17 18:31:26.592994,312530391221458,SUCCESS,SUCCESS,MME-01,CELL-0035,5G_AKA,China Mobile,66,0
AUTH-00001154,2025-09-17 18:31:35.592994,310260820736188,SUCCESS,SUCCESS,MME-04,CELL-0023,5G_AKA,Orange,93,0
AUTH-00001155,2025-09-17 22:16:47.592994,311480198339971,SUCCESS,SUCCESS,MME-03,CELL-0049,EAP_AKA,AT&T,221,0
AUTH-00001156,2025-09-17 23:02:18.592994,312530400923033,FAILURE,SUBSCRIBER_UNKNOWN,MME-02,CELL-0012,5G_AKA,China Mobile,593,5
AUTH-00001157,2025-09-18 00:41:05.592994,310260366442594,SUCCESS,SUCCESS,MME-03,CELL-0006,EAP_AKA,Telstra,682,0
AUTH-00001158,2025-09-18 01:12:05.592994,312530193736161,SUCCESS,SUCCESS,MME-05,CELL-0059,UMTS_AKA,Vodafone,167,0
AUTH-00001159,2025-09-18 02:12:57.592994,312530156223183,FAILURE,AUTH_VECTOR_MISMATCH,MME-02,CELL-0066,5G_AKA,Vodafone,1247,2
AUTH-00001160,2025-09-18 02:26:27.592994,310160960971507,SUCCESS,SUCCESS,MME-04,CELL-0092,5G_AKA,Verizon,196,0
AUTH-00001161,2025-09-18 02:33:11.592994,310160776407606,FAILURE,AUTH_VECTOR_MISMATCH,MME-03,CELL-0057,EAP_AKA,Vodafone,1156,5
AUTH-00001162,2025-09-18 03:17:19.592994,312530522280931,SUCCESS,SUCCESS,MME-01,CELL-0075,UMTS_AKA,Orange,88,0
AUTH-00001163,2025-09-18 03:17:48.592994,310260309445370,SUCCESS,SUCCESS,MME-05,CELL-0010,UMTS_AKA,China Mobile,192,0
AUTH-00001164,2025-09-18 03:26:55.592994,312530149387444,SUCCESS,SUCCESS,MME-03,CELL-0025,EAP_AKA,AT&T,185,0
AUTH-00001165,2025-09-18 04:27:42.592994,312530647176976,SUCCESS,SUCCESS,MME-01,CELL-0033,EPS_AKA,Telstra,220,0
AUTH-00001166,2025-09-18 04:55:21.592994,310160856620360,REJECTED,ROAMING_NOT_ALLOWED,MME-01,CELL-0045,EAP_AKA,Orange,979,4
AUTH-00001167,2025-09-18 06:09:36.592994,311480327186998,SUCCESS,SUCCESS,MME-03,CELL-0076,5G_AKA,Telstra,576,0
AUTH-00001168,2025-09-18 06:37:15.592994,312530460307928,SUCCESS,SUCCESS,MME-04,CELL-0100,EAP_AKA,Vodafone,131,0
AUTH-00001169,2025-09-18 07:00:03.592994,312530443889475,SUCCESS,SUCCESS,MME-02,CELL-0019,5G_AKA,Orange,238,0
AUTH-00001170,2025-09-18 07:28:42.592994,312530642200303,SUCCESS,SUCCESS,MME-02,CELL-0040,UMTS_AKA,Orange,176,0
AUTH-00001171,2025-09-18 08:20:15.592994,311480978714133,TIMEOUT,ROAMING_NOT_ALLOWED,MME-03,CELL-0006,EPS_AKA,None,773,3
AUTH-00001172,2025-09-18 08:37:09.592994,312530975583348,TIMEOUT,DATABASE_ERROR,MME-04,CELL-0075,5G_AKA,AT&T,1545,4
AUTH-00001173,2025-09-18 09:51:53.592994,311480886588139,SUCCESS,SUCCESS,MME-05,CELL-0020,UMTS_AKA,Telstra,406,0
AUTH-00001174,2025-09-18 10:42:55.592994,311480116367346,SUCCESS,SUCCESS,MME-05,CELL-0074,EPS_AKA,AT&T,352,0
AUTH-00001175,2025-09-18 12:11:01.592994,312530171484916,SUCCESS,SUCCESS,MME-05,CELL-0029,5G_AKA,Telstra,315,0
AUTH-00001176,2025-09-18 12:43:09.592994,312530209810471,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-04,CELL-0057,UMTS_AKA,Vodafone,257,2
AUTH-00001177,2025-09-18 13:33:01.592994,310160429482625,SUCCESS,SUCCESS,MME-04,CELL-0061,EAP_AKA,None,367,0
AUTH-00001178,2025-09-18 14:00:27.592994,311480402063837,SUCCESS,SUCCESS,MME-04,CELL-0066,UMTS_AKA,Vodafone,375,0
AUTH-00001179,2025-09-18 14:07:39.592994,311480490359113,SUCCESS,SUCCESS,MME-05,CELL-0005,EAP_AKA,Verizon,52,0
AUTH-00001180,2025-09-18 15:08:12.592994,312530858507742,SUCCESS,SUCCESS,MME-04,CELL-0017,UMTS_AKA,China Mobile,313,0
AUTH-00001181,2025-09-18 15:31:36.592994,312530562344830,FAILURE,ROAMING_NOT_ALLOWED,MME-01,CELL-0067,5G_AKA,None,2741,5
AUTH-00001182,2025-09-18 15:54:33.592994,312530459350797,FAILURE,ROAMING_NOT_ALLOWED,MME-01,CELL-0055,UMTS_AKA,Verizon,1223,5
AUTH-00001183,2025-09-18 16:22:13.592994,312530390207542,SUCCESS,SUCCESS,MME-01,CELL-0095,5G_AKA,AT&T,165,0
AUTH-00001184,2025-09-18 18:29:16.592994,311480597480046,SUCCESS,SUCCESS,MME-05,CELL-0053,EAP_AKA,AT&T,362,0
AUTH-00001185,2025-09-18 19:12:23.592994,310160514401603,SUCCESS,SUCCESS,MME-03,CELL-0092,EPS_AKA,Vodafone,165,0
AUTH-00001186,2025-09-18 20:06:15.592994,310260417835690,SUCCESS,SUCCESS,MME-01,CELL-0075,EAP_AKA,Telstra,63,0
AUTH-00001187,2025-09-18 22:26:17.592994,311480493723926,FAILURE,HSS_TIMEOUT,MME-01,CELL-0063,EPS_AKA,China Mobile,2603,3
AUTH-00001188,2025-09-18 23:12:08.592994,311480495142609,SUCCESS,SUCCESS,MME-01,CELL-0010,EPS_AKA,Telstra,578,0
AUTH-00001189,2025-09-18 23:28:06.592994,310160753352376,SUCCESS,SUCCESS,MME-02,CELL-0100,UMTS_AKA,Verizon,142,0
AUTH-00001190,2025-09-18 23:48:40.592994,311480358055481,SUCCESS,SUCCESS,MME-05,CELL-0073,5G_AKA,AT&T,171,0
AUTH-00001191,2025-09-19 00:15:59.592994,310160571347962,TIMEOUT,SYNC_FAILURE,MME-01,CELL-0018,EPS_AKA,China Mobile,536,3
AUTH-00001192,2025-09-19 00:27:13.592994,311480856889766,SUCCESS,SUCCESS,MME-05,CELL-0051,EAP_AKA,China Mobile,182,0
AUTH-00001193,2025-09-19 00:43:58.592994,311480860243032,SUCCESS,SUCCESS,MME-05,CELL-0046,5G_AKA,Verizon,51,0
