Performance ID,Campaign Name,Asset ID,Date,Channel,Region,Audience Segment,Impressions,Clicks,Conversions,Engagement Rate,Conversion Rate,Spend,Revenue
CP-2572,Project Nova,BA-1134,2024-07-08,Video,EMEA,Enterprise,17249,919,36,5.33,3.92,112.25,3598.68
CP-2573,Project Nova,BA-1134,2024-07-08,Email,North America,Consumer,24056,1096,40,4.56,3.65,179.20,8547.32
CP-2574,Project Nova,BA-1071,2024-07-08,Print,North America,Developer,19964,537,35,2.69,6.52,172.37,7308.94
CP-2575,Project Nova,BA-1071,2024-07-08,Social Media,LATAM,Developer,31232,443,9,1.42,2.03,293.03,1284.29
CP-2576,Project Nova,BA-1071,2024-07-08,Email,EMEA,SMB,29287,816,67,2.79,8.21,124.20,6612.31
CP-2577,Project Nova,BA-1191,2024-07-08,Web,APAC,SMB,20308,676,27,3.33,3.99,100.15,3216.51
CP-2578,Project Nova,BA-1191,2024-07-08,Video,EMEA,Developer,15327,774,62,5.05,8.01,47.64,9429.30
CP-2579,Project Nova,BA-1127,2024-07-08,Video,LATAM,Developer,18407,437,21,2.37,4.81,70.00,1239.96
CP-2580,Project Nova,BA-1145,2024-07-08,Video,APAC,Consumer,22246,865,57,3.89,6.59,127.55,14112.97
CP-2581,Project Nova,BA-1145,2024-07-08,Display Ads,APAC,Consumer,69611,3238,201,4.65,6.21,376.86,40305.47
CP-2582,Project Nova,BA-1135,2024-07-09,Email,North America,Consumer,28427,1264,114,4.45,9.02,157.75,16535.40
CP-2583,Project Nova,BA-1135,2024-07-09,Display Ads,APAC,SMB,121408,6740,277,5.55,4.11,393.30,41206.67
CP-2584,Project Nova,BA-1134,2024-07-09,Display Ads,Global,Enterprise,72155,1443,43,2.00,2.98,340.53,4088.33
CP-2585,Project Nova,BA-1134,2024-07-09,Print,EMEA,Consumer,14467,468,26,3.23,5.56,124.31,3952.96
CP-2586,Project Nova,BA-1134,2024-07-09,Email,Global,Consumer,27404,974,45,3.55,4.62,123.50,8330.40
CP-2587,Project Nova,BA-1071,2024-07-09,Web,North America,Enterprise,42672,2289,219,5.36,9.57,385.50,30466.83
CP-2588,Project Nova,BA-1071,2024-07-09,Video,APAC,Consumer,14399,671,41,4.66,6.11,128.29,7332.29
CP-2589,Project Nova,BA-1191,2024-07-09,Web,North America,Developer,25837,773,18,2.99,2.33,256.13,1240.05
CP-2590,Project Nova,BA-1191,2024-07-09,Email,APAC,Consumer,28455,537,18,1.89,3.35,131.91,1809.06
CP-2591,Project Nova,BA-1127,2024-07-09,Web,Global,Consumer,41866,2029,74,4.85,3.65,120.68,16071.94
CP-2592,Project Nova,BA-1127,2024-07-09,Email,EMEA,Enterprise,12552,385,34,3.07,8.83,102.21,6737.07
CP-2593,Project Nova,BA-1127,2024-07-09,Display Ads,North America,Developer,117741,5422,228,4.61,4.21,447.31,29765.68
CP-2594,Project Nova,BA-1145,2024-07-09,Social Media,EMEA,Enterprise,51328,855,27,1.67,3.16,399.79,3138.26
CP-2595,Project Nova,BA-1145,2024-07-09,Email,APAC,Enterprise,27136,1564,130,5.76,8.31,194.27,25856.34
CP-2596,Project Nova,BA-1135,2024-07-10,Web,EMEA,Enterprise,17732,1056,87,5.96,8.24,110.64,11284.71
CP-2597,Project Nova,BA-1134,2024-07-10,Video,APAC,Consumer,22450,614,37,2.73,6.03,183.48,3652.51
CP-2598,Project Nova,BA-1134,2024-07-10,Email,LATAM,SMB,28898,1430,32,4.95,2.24,78.10,7937.24
CP-2599,Project Nova,BA-1071,2024-07-10,Web,APAC,Enterprise,29700,1445,131,4.87,9.07,132.63,15455.95
CP-2600,Project Nova,BA-1191,2024-07-10,Email,LATAM,Consumer,17346,527,15,3.04,2.85,159.11,2435.09
CP-2601,Project Nova,BA-1191,2024-07-10,Print,Global,Enterprise,10390,578,26,5.56,4.50,86.94,5502.50
CP-2602,Project Nova,BA-1191,2024-07-10,Social Media,EMEA,Enterprise,63616,2225,98,3.50,4.40,240.02,23308.39
CP-2603,Project Nova,BA-1127,2024-07-10,Display Ads,Global,Consumer,87105,1420,77,1.63,5.42,291.52,17820.76
CP-2604,Project Nova,BA-1127,2024-07-10,Web,Global,Enterprise,42610,1450,63,3.40,4.34,256.32,4035.95
CP-2605,Project Nova,BA-1145,2024-07-10,Display Ads,North America,SMB,118186,2697,254,2.28,9.42,1040.90,18229.87
CP-2606,Project Nova,BA-1135,2024-07-11,Web,LATAM,SMB,15699,164,12,1.04,7.32,155.75,2981.01
CP-2607,Project Nova,BA-1135,2024-07-11,Print,EMEA,SMB,11437,307,30,2.68,9.77,90.72,4945.42
CP-2608,Project Nova,BA-1135,2024-07-11,Social Media,EMEA,Enterprise,47789,2234,206,4.67,9.22,192.65,23500.38
CP-2609,Project Nova,BA-1134,2024-07-11,Print,LATAM,Consumer,18960,705,54,3.72,7.66,106.14,8351.28
CP-2610,Project Nova,BA-1071,2024-07-11,Web,LATAM,Developer,30472,721,44,2.37,6.10,178.50,6449.42
CP-2611,Project Nova,BA-1071,2024-07-11,Social Media,North America,Developer,54962,1787,136,3.25,7.61,115.99,33349.67
CP-2612,Project Nova,BA-1191,2024-07-11,Video,LATAM,SMB,9467,352,10,3.72,2.84,69.00,1743.37
CP-2613,Project Nova,BA-1191,2024-07-11,Social Media,LATAM,SMB,53559,1712,104,3.20,6.07,334.46,10977.30
CP-2614,Project Nova,BA-1127,2024-07-11,Web,APAC,Enterprise,21295,355,19,1.67,5.35,77.20,4196.56
CP-2615,Project Nova,BA-1145,2024-07-11,Web,EMEA,SMB,16713,767,71,4.59,9.26,93.77,12783.85
CP-2616,Project Nova,BA-1135,2024-07-12,Video,Global,Enterprise,12765,632,40,4.95,6.33,45.52,9400.55
CP-2617,Project Nova,BA-1135,2024-07-12,Web,North America,Creative Professional,40597,894,84,2.20,9.40,177.11,7453.63
CP-2618,Project Nova,BA-1135,2024-07-12,Email,LATAM,Consumer,20054,298,13,1.49,4.36,45.40,2858.24
CP-2619,Project Nova,BA-1134,2024-07-12,Video,Global,Creative Professional,11426,523,41,4.58,7.84,100.20,3357.75
CP-2620,Project Nova,BA-1071,2024-07-12,Display Ads,APAC,Creative Professional,93516,3218,224,3.44,6.96,375.00,28881.87
CP-2621,Project Nova,BA-1191,2024-07-12,Video,Global,SMB,13594,771,75,5.67,9.73,27.79,8408.60
CP-2622,Project Nova,BA-1127,2024-07-12,Social Media,LATAM,Creative Professional,72585,3841,87,5.29,2.27,624.56,13790.54
CP-2623,Project Nova,BA-1127,2024-07-12,Print,LATAM,Consumer,18861,539,16,2.86,2.97,150.88,3696.55
CP-2624,Project Nova,BA-1145,2024-07-12,Email,EMEA,SMB,19466,1080,78,5.55,7.22,87.32,10941.56
CP-2625,Project Nova,BA-1145,2024-07-12,Web,Global,Consumer,32972,1732,128,5.25,7.39,193.61,21174.66
CP-2626,Project Nova,BA-1145,2024-07-12,Video,North America,Consumer,7947,215,16,2.71,7.44,55.82,3025.36
CP-2627,Innovate & Elevate,BA-1199,2025-01-15,Web,Global,Enterprise,22903,1141,111,4.98,9.73,148.47,10531.32
CP-2628,Innovate & Elevate,BA-1199,2025-01-15,Email,Global,Enterprise,22928,375,22,1.64,5.87,153.21,4015.72
CP-2629,Innovate & Elevate,BA-1199,2025-01-15,Video,Global,Enterprise,9085,235,15,2.59,6.38,72.71,2046.61
CP-2630,Innovate & Elevate,BA-1183,2025-01-15,Email,LATAM,Enterprise,27113,431,38,1.59,8.82,188.24,2283.80
CP-2631,Innovate & Elevate,BA-1183,2025-01-15,Social Media,North America,Consumer,36127,588,39,1.63,6.63,347.73,8109.23
CP-2632,Innovate & Elevate,BA-1183,2025-01-15,Video,APAC,Consumer,12205,485,40,3.97,8.25,121.01,6780.60
CP-2633,Innovate & Elevate,BA-1035,2025-01-15,Display Ads,North America,SMB,129621,6942,202,5.36,2.91,911.72,13019.66
CP-2634,Innovate & Elevate,BA-1193,2025-01-15,Email,Global,Creative Professional,11623,487,33,4.19,6.78,23.71,3668.44
CP-2635,Innovate & Elevate,BA-1193,2025-01-15,Social Media,LATAM,Creative Professional,39716,452,29,1.14,6.42,228.17,5019.99
CP-2636,Innovate & Elevate,BA-1193,2025-01-15,Video,LATAM,Creative Professional,15302,310,10,2.03,3.23,36.71,1334.60
CP-2637,Innovate & Elevate,BA-1053,2025-01-15,Print,Global,Developer,10703,576,47,5.38,8.16,75.50,4441.28
CP-2638,Innovate & Elevate,BA-1053,2025-01-15,Social Media,EMEA,Creative Professional,50751,2888,288,5.69,9.97,140.50,19257.42
CP-2639,Innovate & Elevate,BA-1053,2025-01-15,Video,APAC,Consumer,18969,351,30,1.85,8.55,134.38,2903.64
CP-2640,Innovate & Elevate,BA-1157,2025-01-15,Web,APAC,SMB,31820,782,34,2.46,4.35,134.74,6267.55
CP-2641,Innovate & Elevate,BA-1266,2025-01-15,Web,North America,Developer,35841,1454,80,4.06,5.50,289.93,12332.11
CP-2642,Innovate & Elevate,BA-1266,2025-01-15,Print,EMEA,Creative Professional,13320,739,16,5.55,2.17,81.24,3800.08
CP-2643,Innovate & Elevate,BA-1266,2025-01-15,Email,APAC,Enterprise,18089,259,12,1.43,4.63,137.60,2628.53
CP-2644,Innovate & Elevate,BA-1199,2025-01-16,Print,EMEA,Developer,21537,892,60,4.14,6.73,64.56,3199.14
CP-2645,Innovate & Elevate,BA-1199,2025-01-16,Social Media,APAC,Developer,55218,3204,124,5.80,3.87,118.71,22491.20
CP-2646,Innovate & Elevate,BA-1199,2025-01-16,Display Ads,EMEA,Developer,114790,3692,186,3.22,5.04,240.53,27305.95
CP-2647,Innovate & Elevate,BA-1183,2025-01-16,Display Ads,EMEA,Consumer,100921,2484,101,2.46,4.07,869.53,22053.86
CP-2648,Innovate & Elevate,BA-1183,2025-01-16,Email,Global,Creative Professional,24980,498,13,1.99,2.61,52.35,704.26
CP-2649,Innovate & Elevate,BA-1035,2025-01-16,Email,APAC,Developer,28978,451,22,1.56,4.88,285.32,2085.11
CP-2650,Innovate & Elevate,BA-1035,2025-01-16,Display Ads,LATAM,Developer,137723,7393,633,5.37,8.56,1004.81,150203.64
CP-2651,Innovate & Elevate,BA-1035,2025-01-16,Social Media,LATAM,SMB,45330,2372,130,5.23,5.48,439.26,18449.43
CP-2652,Innovate & Elevate,BA-1193,2025-01-16,Social Media,APAC,Creative Professional,52648,1907,149,3.62,7.81,440.79,29502.51
CP-2653,Innovate & Elevate,BA-1053,2025-01-16,Video,North America,Creative Professional,17269,639,26,3.70,4.07,79.90,3612.28
CP-2654,Innovate & Elevate,BA-1157,2025-01-16,Print,North America,Consumer,20783,494,43,2.38,8.70,134.98,8306.84
CP-2655,Innovate & Elevate,BA-1157,2025-01-16,Video,North America,Enterprise,8749,519,50,5.93,9.63,66.55,3977.95
CP-2656,Innovate & Elevate,BA-1157,2025-01-16,Display Ads,APAC,SMB,76337,1772,148,2.32,8.35,663.09,21969.99
CP-2657,Innovate & Elevate,BA-1266,2025-01-16,Social Media,APAC,Consumer,70452,2277,116,3.23,5.09,291.40,11906.98
CP-2658,Innovate & Elevate,BA-1266,2025-01-16,Web,LATAM,SMB,34267,537,13,1.57,2.42,161.27,1970.42
CP-2659,Innovate & Elevate,BA-1266,2025-01-16,Email,LATAM,SMB,13319,179,13,1.34,7.26,44.19,1830.55
CP-2660,Innovate & Elevate,BA-1199,2025-01-17,Display Ads,Global,Consumer,119320,4612,197,3.87,4.27,900.91,44573.69
CP-2661,Innovate & Elevate,BA-1199,2025-01-17,Social Media,LATAM,Creative Professional,67933,1648,90,2.43,5.46,617.31,5105.75
CP-2662,Innovate & Elevate,BA-1199,2025-01-17,Web,Global,SMB,34630,1821,135,5.26,7.41,259.75,33501.24
CP-2663,Innovate & Elevate,BA-1183,2025-01-17,Video,Global,SMB,7998,317,13,3.96,4.10,69.14,2494.77
CP-2664,Innovate & Elevate,BA-1183,2025-01-17,Print,LATAM,Enterprise,11888,600,49,5.05,8.17,92.80,10701.44
CP-2665,Innovate & Elevate,BA-1035,2025-01-17,Social Media,North America,Creative Professional,72030,1766,99,2.45,5.61,167.87,7983.76
CP-2666,Innovate & Elevate,BA-1035,2025-01-17,Display Ads,LATAM,Consumer,108612,4686,313,4.31,6.68,690.41,63596.49
CP-2667,Innovate & Elevate,BA-1193,2025-01-17,Display Ads,Global,Enterprise,139815,3402,289,2.43,8.50,384.89,53473.14
CP-2668,Innovate & Elevate,BA-1193,2025-01-17,Email,EMEA,SMB,29027,759,45,2.61,5.93,152.96,2941.94
CP-2669,Innovate & Elevate,BA-1053,2025-01-17,Web,Global,Enterprise,35304,1603,36,4.54,2.25,318.89,5702.44
CP-2670,Innovate & Elevate,BA-1157,2025-01-17,Display Ads,EMEA,Enterprise,95073,2004,139,2.11,6.94,273.64,11766.09
CP-2671,Innovate & Elevate,BA-1266,2025-01-17,Display Ads,LATAM,Developer,81354,2492,186,3.06,7.46,224.73,34079.80
CP-2672,Innovate & Elevate,BA-1199,2025-01-18,Social Media,EMEA,Developer,46575,885,29,1.90,3.28,353.27,3874.87
CP-2673,Innovate & Elevate,BA-1199,2025-01-18,Display Ads,APAC,Creative Professional,140323,1405,120,1.00,8.54,1148.28,21923.00
CP-2674,Innovate & Elevate,BA-1183,2025-01-18,Web,EMEA,Consumer,41000,2195,113,5.35,5.15,382.85,21784.19
CP-2675,Innovate & Elevate,BA-1035,2025-01-18,Print,LATAM,Consumer,13871,661,42,4.77,6.35,113.61,5106.14
CP-2676,Innovate & Elevate,BA-1193,2025-01-18,Display Ads,Global,Consumer,122254,7328,492,5.99,6.71,1215.42,46041.18
CP-2677,Innovate & Elevate,BA-1193,2025-01-18,Video,North America,Developer,16554,540,42,3.26,7.78,70.26,4334.03
CP-2678,Innovate & Elevate,BA-1193,2025-01-18,Email,North America,Creative Professional,21820,1253,122,5.74,9.74,156.96,22952.05
CP-2679,Innovate & Elevate,BA-1053,2025-01-18,Video,EMEA,SMB,20712,608,41,2.94,6.74,156.79,5634.10
CP-2680,Innovate & Elevate,BA-1053,2025-01-18,Email,Global,Developer,28730,1678,126,5.84,7.51,266.54,28902.88
CP-2681,Innovate & Elevate,BA-1157,2025-01-18,Email,APAC,SMB,19208,643,24,3.35,3.73,122.47,1822.07
CP-2682,Innovate & Elevate,BA-1157,2025-01-18,Video,North America,Developer,20346,919,72,4.52,7.83,183.45,13648.32
CP-2683,Innovate & Elevate,BA-1266,2025-01-18,Video,Global,Creative Professional,8054,87,6,1.08,6.90,32.37,1295.49
CP-2684,Innovate & Elevate,BA-1199,2025-01-19,Web,EMEA,SMB,20822,281,15,1.35,5.34,115.34,2595.20
CP-2685,Innovate & Elevate,BA-1183,2025-01-19,Web,North America,Enterprise,38849,1277,27,3.29,2.11,265.98,5508.87
CP-2686,Innovate & Elevate,BA-1183,2025-01-19,Email,EMEA,Consumer,16027,179,10,1.12,5.59,41.82,1566.84
CP-2687,Innovate & Elevate,BA-1035,2025-01-19,Social Media,Global,Creative Professional,56795,1057,55,1.86,5.20,149.85,7641.31
CP-2688,Innovate & Elevate,BA-1035,2025-01-19,Email,LATAM,Creative Professional,13076,299,18,2.29,6.02,129.77,3808.65
CP-2689,Innovate & Elevate,BA-1035,2025-01-19,Video,EMEA,Developer,13287,457,34,3.44,7.44,69.68,4270.56
CP-2690,Innovate & Elevate,BA-1193,2025-01-19,Email,APAC,Developer,18089,628,31,3.47,4.94,149.77,7533.93
CP-2691,Innovate & Elevate,BA-1193,2025-01-19,Video,LATAM,SMB,20247,1146,32,5.66,2.79,199.84,3773.97
CP-2692,Innovate & Elevate,BA-1193,2025-01-19,Web,EMEA,SMB,32943,1198,87,3.64,7.26,169.56,18821.28
CP-2693,Innovate & Elevate,BA-1053,2025-01-19,Email,North America,Consumer,17320,175,3,1.01,1.71,45.72,464.79
CP-2694,Innovate & Elevate,BA-1053,2025-01-19,Print,North America,Consumer,17252,864,39,5.01,4.51,129.33,8085.34
CP-2695,Innovate & Elevate,BA-1053,2025-01-19,Web,LATAM,Enterprise,38329,798,21,2.08,2.63,380.96,2000.91
CP-2696,Innovate & Elevate,BA-1157,2025-01-19,Video,LATAM,Consumer,17114,738,23,4.31,3.12,103.47,2420.06
CP-2697,Innovate & Elevate,BA-1157,2025-01-19,Email,Global,Developer,21873,312,26,1.43,8.33,186.15,4625.81
CP-2698,Innovate & Elevate,BA-1266,2025-01-19,Social Media,Global,Developer,62273,1104,49,1.77,4.44,237.10,12021.61
CP-2699,Innovate & Elevate,BA-1199,2025-01-20,Print,LATAM,Consumer,12334,719,31,5.83,4.31,118.85,3036.42
CP-2700,Innovate & Elevate,BA-1199,2025-01-20,Video,North America,Enterprise,20100,712,14,3.54,1.97,148.88,3344.31
CP-2701,Innovate & Elevate,BA-1183,2025-01-20,Social Media,Global,Consumer,60398,1924,166,3.19,8.63,372.60,13728.33
CP-2702,Innovate & Elevate,BA-1183,2025-01-20,Print,APAC,SMB,17181,640,19,3.73,2.97,151.67,4060.52
CP-2703,Innovate & Elevate,BA-1183,2025-01-20,Email,LATAM,Consumer,14353,604,48,4.21,7.95,93.07,5717.87
CP-2704,Innovate & Elevate,BA-1035,2025-01-20,Print,LATAM,Developer,20405,503,26,2.47,5.17,123.58,3552.30
CP-2705,Innovate & Elevate,BA-1193,2025-01-20,Email,LATAM,Developer,16922,317,17,1.87,5.36,49.98,1241.87
CP-2706,Innovate & Elevate,BA-1193,2025-01-20,Web,LATAM,SMB,40692,1478,50,3.63,3.38,198.04,11389.92
CP-2707,Innovate & Elevate,BA-1053,2025-01-20,Web,APAC,Consumer,36253,1068,67,2.95,6.27,154.13,5336.12
CP-2708,Innovate & Elevate,BA-1053,2025-01-20,Display Ads,EMEA,Developer,58343,2299,93,3.94,4.05,372.29,10820.15
CP-2709,Innovate & Elevate,BA-1157,2025-01-20,Web,LATAM,Enterprise,23153,259,7,1.12,2.70,170.34,951.44
CP-2710,Innovate & Elevate,BA-1157,2025-01-20,Video,North America,SMB,7807,421,17,5.39,4.04,41.61,4151.87
CP-2711,Innovate & Elevate,BA-1157,2025-01-20,Email,North America,Developer,24544,1110,104,4.52,9.37,78.94,24651.77
CP-2712,Innovate & Elevate,BA-1266,2025-01-20,Display Ads,APAC,Enterprise,69329,3551,270,5.12,7.60,149.53,40751.99
CP-2713,Innovate & Elevate,BA-1266,2025-01-20,Social Media,EMEA,SMB,72941,2507,180,3.44,7.18,301.36,42632.15
CP-2714,Innovate & Elevate,BA-1199,2025-01-21,Print,APAC,SMB,14352,450,23,3.14,5.11,126.46,4058.31
CP-2715,Innovate & Elevate,BA-1199,2025-01-21,Social Media,LATAM,Enterprise,25002,1494,50,5.98,3.35,179.46,6253.24
CP-2716,Innovate & Elevate,BA-1199,2025-01-21,Web,EMEA,Developer,37808,1941,52,5.13,2.68,313.80,4766.15
CP-2717,Innovate & Elevate,BA-1183,2025-01-21,Web,EMEA,Enterprise,36152,2078,72,5.75,3.46,356.24,13577.14
CP-2718,Innovate & Elevate,BA-1183,2025-01-21,Print,APAC,Consumer,21063,1059,46,5.03,4.34,170.76,4164.60
CP-2719,Innovate & Elevate,BA-1183,2025-01-21,Social Media,North America,Enterprise,50594,2241,156,4.43,6.96,349.88,20231.86
CP-2720,Innovate & Elevate,BA-1035,2025-01-21,Video,LATAM,Enterprise,13707,531,47,3.87,8.85,66.96,2957.40
CP-2721,Innovate & Elevate,BA-1193,2025-01-21,Social Media,North America,SMB,54876,3185,238,5.80,7.47,242.33,28608.88
CP-2722,Innovate & Elevate,BA-1053,2025-01-21,Video,LATAM,SMB,21181,912,66,4.31,7.24,180.84,12499.66
CP-2723,Innovate & Elevate,BA-1157,2025-01-21,Display Ads,Global,Enterprise,85302,3990,136,4.68,3.41,434.64,12927.76
CP-2724,Innovate & Elevate,BA-1266,2025-01-21,Web,Global,Consumer,22444,249,5,1.11,2.01,83.49,753.30
CP-2725,Innovate & Elevate,BA-1199,2025-01-22,Display Ads,North America,Creative Professional,96882,2076,108,2.14,5.20,443.59,25532.97
CP-2726,Innovate & Elevate,BA-1183,2025-01-22,Display Ads,LATAM,Enterprise,127082,3965,210,3.12,5.30,1078.54,47288.45
CP-2727,Innovate & Elevate,BA-1035,2025-01-22,Email,North America,Consumer,19743,970,70,4.91,7.22,81.31,7869.98
CP-2728,Innovate & Elevate,BA-1035,2025-01-22,Print,EMEA,Enterprise,7735,284,17,3.67,5.99,57.11,4088.43
CP-2729,Innovate & Elevate,BA-1193,2025-01-22,Social Media,APAC,Enterprise,58041,1302,77,2.24,5.91,538.32,13665.08
CP-2730,Innovate & Elevate,BA-1193,2025-01-22,Display Ads,EMEA,Creative Professional,148960,6197,317,4.16,5.12,863.34,43409.08
CP-2731,Innovate & Elevate,BA-1193,2025-01-22,Video,EMEA,Consumer,12822,485,27,3.78,5.57,124.13,2273.86
CP-2732,Innovate & Elevate,BA-1053,2025-01-22,Email,LATAM,Developer,29396,647,25,2.20,3.86,239.09,4081.67
CP-2733,Innovate & Elevate,BA-1157,2025-01-22,Display Ads,APAC,Creative Professional,111743,1866,107,1.67,5.73,610.68,15411.20
CP-2734,Innovate & Elevate,BA-1157,2025-01-22,Social Media,EMEA,Developer,73808,3352,198,4.54,5.91,422.67,15862.74
CP-2735,Innovate & Elevate,BA-1266,2025-01-22,Email,LATAM,SMB,13688,319,22,2.33,6.90,107.29,4444.92
CP-2736,Innovate & Elevate,BA-1266,2025-01-22,Display Ads,LATAM,Enterprise,141840,3110,159,2.19,5.11,1097.93,8280.83
CP-2737,Innovate & Elevate,BA-1199,2025-01-23,Social Media,Global,Developer,35236,1281,81,3.64,6.32,136.82,19381.15
CP-2738,Innovate & Elevate,BA-1199,2025-01-23,Video,APAC,Developer,20409,681,62,3.34,9.10,43.47,12401.45
CP-2739,Innovate & Elevate,BA-1199,2025-01-23,Display Ads,North America,Enterprise,71541,2748,224,3.84,8.15,373.39,18378.62
CP-2740,Innovate & Elevate,BA-1183,2025-01-23,Display Ads,APAC,SMB,114941,4007,272,3.49,6.79,933.32,53475.89
CP-2741,Innovate & Elevate,BA-1035,2025-01-23,Social Media,EMEA,Enterprise,43732,1493,134,3.41,8.98,133.98,32214.92
CP-2742,Innovate & Elevate,BA-1035,2025-01-23,Email,LATAM,Consumer,11352,183,9,1.61,4.92,103.63,1518.06
CP-2743,Innovate & Elevate,BA-1193,2025-01-23,Social Media,North America,SMB,68540,2962,184,4.32,6.21,199.42,39249.11
CP-2744,Innovate & Elevate,BA-1193,2025-01-23,Print,North America,Consumer,21763,645,55,2.96,8.53,77.73,7716.94
CP-2745,Innovate & Elevate,BA-1193,2025-01-23,Video,APAC,Consumer,12383,569,27,4.60,4.75,122.33,6095.77
CP-2746,Innovate & Elevate,BA-1053,2025-01-23,Print,North America,Consumer,18828,418,34,2.22,8.13,96.21,6514.02
CP-2747,Innovate & Elevate,BA-1053,2025-01-23,Social Media,North America,Developer,64426,1028,96,1.60,9.34,308.74,19362.23
CP-2748,Innovate & Elevate,BA-1053,2025-01-23,Web,North America,SMB,33942,605,35,1.78,5.79,86.85,8655.30
CP-2749,Innovate & Elevate,BA-1157,2025-01-23,Social Media,LATAM,Consumer,52963,1462,89,2.76,6.09,351.18,5486.80
CP-2750,Innovate & Elevate,BA-1157,2025-01-23,Video,LATAM,SMB,15983,951,38,5.95,4.00,36.46,8331.46
CP-2751,Innovate & Elevate,BA-1157,2025-01-23,Email,APAC,Creative Professional,26568,1165,26,4.38,2.23,183.76,1605.50
CP-2752,Innovate & Elevate,BA-1266,2025-01-23,Display Ads,North America,SMB,81202,1519,148,1.87,9.74,534.53,10190.39
CP-2753,Innovate & Elevate,BA-1266,2025-01-23,Email,APAC,Creative Professional,14464,338,14,2.34,4.14,38.50,2483.87
CP-2754,Innovate & Elevate,BA-1266,2025-01-23,Web,LATAM,Consumer,23094,1208,94,5.23,7.78,168.33,17560.95
CP-2755,Innovate & Elevate,BA-1199,2025-01-24,Video,APAC,SMB,17748,833,43,4.69,5.16,149.91,6440.45
CP-2756,Innovate & Elevate,BA-1199,2025-01-24,Social Media,APAC,Developer,30459,582,24,1.91,4.12,191.26,4309.66
CP-2757,Innovate & Elevate,BA-1199,2025-01-24,Email,EMEA,Creative Professional,15368,279,26,1.82,9.32,109.60,2998.52
CP-2758,Innovate & Elevate,BA-1183,2025-01-24,Display Ads,APAC,Creative Professional,115624,2608,95,2.26,3.64,779.93,7129.30
CP-2759,Innovate & Elevate,BA-1183,2025-01-24,Email,Global,Consumer,26320,906,24,3.44,2.65,70.11,3757.49
CP-2760,Innovate & Elevate,BA-1035,2025-01-24,Email,APAC,Enterprise,14163,389,28,2.75,7.20,118.85,6381.43
CP-2761,Innovate & Elevate,BA-1035,2025-01-24,Print,Global,SMB,22103,881,83,3.99,9.42,195.23,10792.31
CP-2762,Innovate & Elevate,BA-1193,2025-01-24,Email,North America,Enterprise,19152,1136,92,5.93,8.10,173.36,14738.86
CP-2763,Innovate & Elevate,BA-1193,2025-01-24,Web,APAC,SMB,43450,1761,66,4.05,3.75,185.23,6745.56
CP-2764,Innovate & Elevate,BA-1193,2025-01-24,Display Ads,APAC,Creative Professional,96317,2394,159,2.49,6.64,306.93,12275.00
CP-2765,Innovate & Elevate,BA-1053,2025-01-24,Social Media,North America,Creative Professional,49827,1548,99,3.11,6.40,275.85,21629.94
CP-2766,Innovate & Elevate,BA-1053,2025-01-24,Email,North America,Creative Professional,15680,723,46,4.61,6.36,110.60,4139.68
CP-2767,Innovate & Elevate,BA-1157,2025-01-24,Email,EMEA,Enterprise,25892,907,86,3.50,9.48,125.63,10675.77
CP-2768,Innovate & Elevate,BA-1266,2025-01-24,Video,APAC,Developer,11410,330,23,2.89,6.97,81.22,4702.23
CP-2769,Innovate & Elevate,BA-1266,2025-01-24,Email,North America,Enterprise,11907,197,9,1.65,4.57,96.00,1142.94
CP-2770,Innovate & Elevate,BA-1266,2025-01-24,Web,North America,Enterprise,27626,1147,90,4.15,7.85,241.52,13699.58
