Event ID,Asset ID,Timestamp,Action Type,User ID,Department,Device Type,Duration Seconds,Session ID
AE-9285,BA-1166,2024-04-22T15:01:27.346Z,Rejected,user-1167,Product,Mobile,,session-2326
AE-3347,BA-1060,2024-04-22T18:13:13.822Z,Approval Submitted,user-1308,Product,Mobile,,session-2739
AE-952,BA-1019,2024-04-22T19:04:25.268Z,View,user-1280,Regional Marketing,Desktop,244,session-5947
AE-14946,BA-1268,2024-04-22T19:49:59.469Z,Comment Added,user-1377,Regional Marketing,Desktop,,session-7718
AE-9290,BA-1166,2024-04-22T20:24:34.061Z,Approval Submitted,user-1000,Digital,Tablet,,session-4152
AE-5710,BA-1102,2024-04-22T21:30:37.561Z,Share,user-1446,Marketing,Mobile,,session-672
AE-14783,BA-1264,2024-04-22T22:10:22.363Z,Share,user-1215,Creative,Mobile,,session-5208
AE-4092,BA-1073,2024-04-22T22:52:53.177Z,Download,user-1344,Product,Mobile,,session-9610
AE-8108,BA-1142,2024-04-22T23:13:37.452Z,Approval Submitted,user-1193,Creative,Mobile,,session-4262
AE-14799,BA-1264,2024-04-23T00:18:37.987Z,Approval Submitted,user-1467,Product,Tablet,,session-8840
AE-1868,BA-1034,2024-04-23T00:24:43.587Z,Approval Submitted,user-1423,Brand Management,Mobile,,session-4400
AE-15262,BA-1275,2024-04-23T00:56:36.391Z,Approved,user-1466,Brand Management,Desktop,,session-306
AE-16004,BA-1289,2024-04-23T02:09:35.628Z,Share,user-1024,Regional Marketing,Mobile,,session-185
AE-6782,BA-1120,2024-04-23T02:35:45.986Z,Rejected,user-1394,Creative,Mobile,,session-4004
AE-13462,BA-1242,2024-04-23T06:07:54.327Z,Edit Request,user-1081,Creative,Desktop,3215,session-7626
AE-2418,BA-1043,2024-04-23T06:55:44.269Z,Share,user-1389,Sales,Mobile,,session-2436
AE-12723,BA-1230,2024-04-23T09:15:02.751Z,Comment Added,user-1080,Digital,Desktop,,session-9856
AE-870,BA-1016,2024-04-23T09:45:26.461Z,Approved,user-1249,Digital,Desktop,,session-5702
AE-5723,BA-1102,2024-04-23T10:24:28.063Z,Comment Added,user-1465,Regional Marketing,Mobile,,session-3828
AE-14511,BA-1258,2024-04-23T12:36:57.510Z,View,user-1029,Regional Marketing,Tablet,529,session-8780
AE-7955,BA-1140,2024-04-23T14:17:57.298Z,Approved,user-1190,Marketing,Tablet,,session-2341
AE-10710,BA-1189,2024-04-23T15:45:38.513Z,Approval Submitted,user-1447,Product,Mobile,,session-1833
AE-12485,BA-1227,2024-04-23T16:17:26.448Z,Comment Added,user-1125,Marketing,Desktop,,session-7864
AE-12819,BA-1231,2024-04-23T16:17:49.842Z,Rejected,user-1128,Brand Management,Tablet,,session-8499
AE-13991,BA-1249,2024-04-23T16:46:41.536Z,Edit Request,user-1220,Regional Marketing,Tablet,1188,session-2982
AE-13643,BA-1244,2024-04-23T16:51:57.954Z,View,user-1442,Creative,Desktop,61,session-3986
AE-9116,BA-1164,2024-04-23T17:17:32.779Z,Share,user-1329,Sales,Desktop,,session-9552
AE-12133,BA-1219,2024-04-23T18:26:09.417Z,Share,user-1195,Creative,Desktop,,session-542
AE-15475,BA-1280,2024-04-23T18:55:24.348Z,Approved,user-1360,Product,Desktop,,session-3101
AE-4481,BA-1082,2024-04-23T20:17:37.186Z,Rejected,user-1290,Marketing,Tablet,,session-92
AE-14193,BA-1253,2024-04-23T22:05:16.411Z,Download,user-1478,Regional Marketing,Mobile,,session-2859
AE-1407,BA-1028,2024-04-23T23:02:24.454Z,Approval Submitted,user-1083,Marketing,Tablet,,session-2994
AE-3813,BA-1070,2024-04-24T00:19:09.982Z,Download,user-1363,Sales,Tablet,,session-1155
AE-4311,BA-1079,2024-04-24T00:29:57.578Z,Approval Submitted,user-1159,Brand Management,Mobile,,session-5082
AE-628,BA-1013,2024-04-24T01:18:54.771Z,Download,user-1120,Brand Management,Desktop,,session-5985
AE-6884,BA-1121,2024-04-24T01:59:02.485Z,Download,user-1250,Marketing,Tablet,,session-2957
AE-8993,BA-1162,2024-04-24T02:08:40.448Z,Download,user-1151,Digital,Mobile,,session-8543
AE-10784,BA-1193,2024-04-24T02:28:19.833Z,View,user-1248,Sales,Mobile,512,session-8246
AE-8987,BA-1162,2024-04-24T04:05:31.816Z,Approval Submitted,user-1350,Sales,Desktop,,session-1537
AE-2094,BA-1037,2024-04-24T04:42:50.766Z,Rejected,user-1008,Sales,Desktop,,session-1364
AE-13487,BA-1243,2024-04-24T05:27:37.883Z,Download,user-1346,Creative,Mobile,,session-464
AE-10488,BA-1186,2024-04-24T05:37:03.210Z,Share,user-1158,Sales,Desktop,,session-3070
AE-8152,BA-1143,2024-04-24T07:01:34.995Z,View,user-1438,Product,Desktop,533,session-368
AE-13813,BA-1246,2024-04-24T07:07:47.738Z,Approved,user-1196,Creative,Tablet,,session-7001
AE-3815,BA-1070,2024-04-24T07:25:42.180Z,Approval Submitted,user-1341,Creative,Mobile,,session-4705
AE-1036,BA-1020,2024-04-24T07:27:17.944Z,Rejected,user-1139,Digital,Tablet,,session-8274
AE-3362,BA-1060,2024-04-24T07:35:53.353Z,Download,user-1207,Creative,Mobile,,session-5707
AE-8464,BA-1150,2024-04-24T08:15:53.516Z,Comment Added,user-1176,Product,Mobile,,session-6013
AE-11826,BA-1212,2024-04-24T08:58:36.634Z,View,user-1316,Creative,Desktop,456,session-4900
AE-15732,BA-1283,2024-04-24T09:43:23.708Z,View,user-1186,Product,Mobile,525,session-5414
AE-12841,BA-1232,2024-04-24T10:10:31.258Z,Comment Added,user-1450,Product,Desktop,,session-9813
AE-5493,BA-1099,2024-04-24T10:56:35.407Z,Approved,user-1429,Creative,Desktop,,session-5590
AE-942,BA-1019,2024-04-24T11:26:03.326Z,Download,user-1244,Sales,Mobile,,session-2605
AE-13535,BA-1243,2024-04-24T11:32:05.563Z,Download,user-1382,Sales,Tablet,,session-6627
AE-12107,BA-1218,2024-04-24T11:37:16.394Z,Approval Submitted,user-1382,Digital,Tablet,,session-5549
AE-6386,BA-1113,2024-04-24T11:43:03.895Z,Download,user-1212,Digital,Desktop,,session-5954
AE-8121,BA-1142,2024-04-24T14:03:12.165Z,Edit Request,user-1057,Digital,Tablet,1296,session-1124
AE-6736,BA-1119,2024-04-24T14:29:36.712Z,Edit Request,user-1216,Marketing,Mobile,1318,session-612
AE-14995,BA-1269,2024-04-24T15:58:58.845Z,Comment Added,user-1292,Digital,Tablet,,session-8073
AE-11621,BA-1208,2024-04-24T17:19:53.180Z,Rejected,user-1273,Creative,Tablet,,session-9784
AE-7993,BA-1140,2024-04-24T17:23:23.100Z,Share,user-1268,Marketing,Desktop,,session-4642
AE-3311,BA-1059,2024-04-24T17:29:11.558Z,Share,user-1288,Sales,Desktop,,session-3497
AE-12644,BA-1229,2024-04-24T19:34:05.295Z,View,user-1362,Marketing,Mobile,596,session-9431
AE-14522,BA-1259,2024-04-24T22:43:41.781Z,Share,user-1187,Digital,Desktop,,session-8675
AE-9021,BA-1162,2024-04-24T23:00:09.887Z,Download,user-1406,Creative,Mobile,,session-3329
AE-13548,BA-1243,2024-04-24T23:29:43.526Z,Share,user-1273,Brand Management,Tablet,,session-3654
AE-12762,BA-1231,2024-04-25T03:47:30.711Z,Approval Submitted,user-1476,Regional Marketing,Desktop,,session-1475
AE-14268,BA-1254,2024-04-25T04:35:08.693Z,Rejected,user-1294,Creative,Mobile,,session-585
AE-10590,BA-1187,2024-04-25T04:40:36.593Z,View,user-1003,Creative,Mobile,580,session-4793
AE-10903,BA-1195,2024-04-25T05:06:08.940Z,Approved,user-1254,Digital,Mobile,,session-6636
AE-6075,BA-1109,2024-04-25T05:56:42.508Z,View,user-1396,Regional Marketing,Tablet,176,session-3902
AE-12040,BA-1217,2024-04-25T06:34:47.840Z,Download,user-1475,Creative,Tablet,,session-9871
AE-11506,BA-1206,2024-04-25T07:30:09.458Z,View,user-1208,Marketing,Tablet,344,session-2003
AE-14147,BA-1251,2024-04-25T08:00:00.667Z,View,user-1031,Product,Desktop,371,session-1595
AE-11128,BA-1199,2024-04-25T08:14:15.081Z,View,user-1309,Marketing,Mobile,503,session-301
AE-13860,BA-1248,2024-04-25T09:10:54.127Z,Share,user-1421,Brand Management,Mobile,,session-406
AE-14044,BA-1250,2024-04-25T09:37:30.961Z,Approved,user-1454,Product,Desktop,,session-9806
AE-13355,BA-1241,2024-04-25T09:48:26.915Z,Download,user-1202,Creative,Desktop,,session-635
AE-6250,BA-1112,2024-04-25T10:45:23.221Z,Approval Submitted,user-1350,Brand Management,Mobile,,session-8751
AE-12574,BA-1228,2024-04-25T12:03:52.509Z,Edit Request,user-1374,Sales,Mobile,1615,session-7787
AE-5460,BA-1099,2024-04-25T13:00:49.515Z,Approval Submitted,user-1448,Product,Mobile,,session-4106
AE-15428,BA-1279,2024-04-25T13:27:39.509Z,Download,user-1395,Product,Tablet,,session-1276
AE-3501,BA-1062,2024-04-25T15:56:45.863Z,Share,user-1418,Product,Desktop,,session-216
AE-7835,BA-1138,2024-04-25T17:29:51.705Z,Approval Submitted,user-1478,Sales,Desktop,,session-147
AE-7991,BA-1140,2024-04-25T17:42:35.536Z,Download,user-1392,Regional Marketing,Mobile,,session-8335
AE-10672,BA-1189,2024-04-25T20:30:54.176Z,Approved,user-1460,Marketing,Tablet,,session-1371
AE-2725,BA-1047,2024-04-25T20:41:14.179Z,Share,user-1075,Product,Mobile,,session-9254
AE-4463,BA-1081,2024-04-25T21:41:12.408Z,Download,user-1101,Brand Management,Desktop,,session-9501
AE-9978,BA-1178,2024-04-25T22:41:13.202Z,Share,user-1480,Creative,Desktop,,session-2470
AE-7296,BA-1128,2024-04-25T23:50:54.245Z,Share,user-1215,Regional Marketing,Tablet,,session-8182
AE-1464,BA-1028,2024-04-25T23:53:25.569Z,Edit Request,user-1272,Regional Marketing,Desktop,1981,session-2092
AE-10666,BA-1189,2024-04-26T01:18:59.419Z,Approval Submitted,user-1235,Creative,Mobile,,session-8389
AE-13819,BA-1246,2024-04-26T01:28:19.663Z,Approval Submitted,user-1447,Regional Marketing,Desktop,,session-4922
AE-4948,BA-1090,2024-04-26T02:46:44.144Z,Download,user-1365,Regional Marketing,Desktop,,session-8950
AE-3477,BA-1061,2024-04-26T03:39:50.699Z,Rejected,user-1464,Creative,Desktop,,session-1986
AE-5746,BA-1103,2024-04-26T04:42:03.614Z,Comment Added,user-1363,Brand Management,Tablet,,session-9006
AE-12957,BA-1234,2024-04-26T04:51:44.674Z,View,user-1299,Marketing,Tablet,32,session-2344
AE-6862,BA-1121,2024-04-26T05:58:39.389Z,Approval Submitted,user-1172,Digital,Tablet,,session-4311
AE-9014,BA-1162,2024-04-26T06:00:39.403Z,Share,user-1101,Regional Marketing,Desktop,,session-3721
AE-14277,BA-1254,2024-04-26T06:44:41.746Z,View,user-1118,Creative,Tablet,318,session-2908
AE-1570,BA-1030,2024-04-26T07:44:16.855Z,Share,user-1400,Regional Marketing,Tablet,,session-8002
AE-5295,BA-1097,2024-04-26T10:20:26.938Z,View,user-1195,Product,Desktop,21,session-95
AE-15896,BA-1287,2024-04-26T10:52:45.452Z,Share,user-1045,Creative,Desktop,,session-9928
AE-11709,BA-1210,2024-04-26T11:00:53.400Z,Approval Submitted,user-1333,Creative,Mobile,,session-6226
AE-14206,BA-1253,2024-04-26T11:20:35.613Z,Rejected,user-1273,Sales,Desktop,,session-1076
AE-540,BA-1011,2024-04-26T11:35:53.617Z,Approval Submitted,user-1155,Regional Marketing,Tablet,,session-6850
AE-1667,BA-1031,2024-04-26T12:11:02.417Z,Edit Request,user-1174,Brand Management,Desktop,948,session-8874
AE-5263,BA-1097,2024-04-26T12:11:17.031Z,Download,user-1240,Product,Desktop,,session-1249
AE-1888,BA-1034,2024-04-26T12:34:51.549Z,Download,user-1231,Creative,Mobile,,session-5284
AE-1046,BA-1020,2024-04-26T12:50:44.320Z,Approval Submitted,user-1345,Product,Mobile,,session-8292
AE-9967,BA-1178,2024-04-26T13:45:39.556Z,Approved,user-1426,Sales,Mobile,,session-8606
AE-5649,BA-1101,2024-04-26T13:56:06.980Z,Comment Added,user-1193,Digital,Mobile,,session-5859
AE-10823,BA-1193,2024-04-26T15:25:39.423Z,View,user-1189,Product,Tablet,351,session-3554
AE-579,BA-1011,2024-04-26T15:59:28.409Z,Approval Submitted,user-1420,Regional Marketing,Desktop,,session-4763
AE-3066,BA-1054,2024-04-26T16:59:53.914Z,Edit Request,user-1369,Brand Management,Desktop,2214,session-7487
AE-10731,BA-1190,2024-04-26T19:22:56.415Z,Rejected,user-1268,Sales,Desktop,,session-4071
AE-9298,BA-1166,2024-04-26T19:58:26.303Z,Approved,user-1000,Digital,Tablet,,session-9148
AE-5981,BA-1108,2024-04-26T20:33:20.041Z,Edit Request,user-1063,Brand Management,Mobile,2006,session-3879
AE-4981,BA-1091,2024-04-26T21:23:10.015Z,View,user-1285,Creative,Desktop,368,session-1991
AE-6844,BA-1121,2024-04-26T21:35:07.878Z,Approved,user-1199,Marketing,Mobile,,session-522
AE-9315,BA-1167,2024-04-26T21:51:10.692Z,View,user-1229,Regional Marketing,Mobile,116,session-1553
AE-15593,BA-1281,2024-04-26T22:00:10.912Z,Download,user-1349,Brand Management,Mobile,,session-2100
AE-10433,BA-1186,2024-04-26T22:15:04.124Z,Edit Request,user-1449,Digital,Desktop,842,session-6343
AE-8055,BA-1141,2024-04-26T23:36:59.952Z,Approval Submitted,user-1072,Creative,Mobile,,session-5848
AE-12165,BA-1220,2024-04-27T01:08:07.257Z,View,user-1206,Marketing,Desktop,289,session-2165
AE-9831,BA-1175,2024-04-27T01:08:44.513Z,Edit Request,user-1410,Digital,Desktop,3369,session-5234
AE-9640,BA-1173,2024-04-27T01:37:25.629Z,Approved,user-1181,Creative,Tablet,,session-5134
AE-4379,BA-1080,2024-04-27T02:57:58.854Z,Rejected,user-1015,Marketing,Mobile,,session-9769
AE-6292,BA-1112,2024-04-27T04:29:34.448Z,Comment Added,user-1233,Product,Desktop,,session-261
AE-2494,BA-1044,2024-04-27T04:32:44.713Z,Approved,user-1422,Creative,Tablet,,session-955
AE-4713,BA-1086,2024-04-27T06:08:25.998Z,Edit Request,user-1295,Marketing,Mobile,1971,session-5267
AE-4691,BA-1085,2024-04-27T06:29:43.955Z,View,user-1299,Digital,Tablet,119,session-7392
AE-293,BA-1006,2024-04-27T06:45:44.446Z,Approved,user-1308,Product,Mobile,,session-828
AE-14026,BA-1250,2024-04-27T06:54:22.196Z,View,user-1393,Regional Marketing,Tablet,22,session-2469
AE-497,BA-1010,2024-04-27T07:26:28.633Z,Rejected,user-1324,Digital,Desktop,,session-5331
AE-2289,BA-1041,2024-04-27T08:08:55.760Z,Rejected,user-1219,Creative,Mobile,,session-3637
AE-13361,BA-1241,2024-04-27T09:21:17.292Z,Edit Request,user-1138,Regional Marketing,Mobile,2938,session-128
AE-3411,BA-1061,2024-04-27T11:07:48.238Z,Approval Submitted,user-1179,Sales,Desktop,,session-667
AE-6581,BA-1117,2024-04-27T11:37:40.724Z,Approval Submitted,user-1051,Brand Management,Mobile,,session-2737
AE-2055,BA-1036,2024-04-27T12:09:39.989Z,Edit Request,user-1467,Marketing,Desktop,437,session-7207
AE-15246,BA-1275,2024-04-27T13:05:55.728Z,Approval Submitted,user-1407,Marketing,Tablet,,session-8675
AE-1053,BA-1020,2024-04-27T13:29:50.135Z,Download,user-1426,Regional Marketing,Tablet,,session-447
AE-7332,BA-1128,2024-04-27T16:21:55.042Z,Rejected,user-1105,Digital,Mobile,,session-4016
AE-15046,BA-1271,2024-04-27T16:53:45.284Z,Approved,user-1371,Marketing,Tablet,,session-3502
AE-1443,BA-1028,2024-04-27T19:54:22.525Z,Edit Request,user-1137,Sales,Tablet,3256,session-9701
AE-11746,BA-1211,2024-04-27T20:06:38.601Z,Comment Added,user-1147,Creative,Tablet,,session-979
AE-13248,BA-1238,2024-04-27T20:22:37.312Z,Download,user-1127,Product,Desktop,,session-5743
AE-1333,BA-1027,2024-04-27T20:35:37.613Z,View,user-1025,Digital,Tablet,549,session-7542
AE-9154,BA-1164,2024-04-27T20:53:57.063Z,Rejected,user-1409,Sales,Desktop,,session-9638
AE-2383,BA-1043,2024-04-27T21:01:40.252Z,View,user-1225,Regional Marketing,Mobile,349,session-4397
AE-5707,BA-1102,2024-04-27T21:13:53.005Z,Download,user-1070,Brand Management,Mobile,,session-1896
AE-5891,BA-1105,2024-04-27T22:52:25.099Z,Download,user-1482,Brand Management,Desktop,,session-3086
AE-13789,BA-1246,2024-04-27T23:00:04.687Z,Rejected,user-1384,Regional Marketing,Tablet,,session-160
AE-1951,BA-1035,2024-04-27T23:20:20.189Z,Comment Added,user-1139,Product,Mobile,,session-8666
AE-6729,BA-1119,2024-04-28T00:15:36.605Z,Approved,user-1454,Creative,Mobile,,session-6720
AE-9677,BA-1173,2024-04-28T00:24:50.958Z,Comment Added,user-1494,Creative,Desktop,,session-6444
AE-4103,BA-1074,2024-04-28T01:01:20.660Z,Edit Request,user-1073,Digital,Mobile,1548,session-4675
AE-14707,BA-1263,2024-04-28T01:40:01.927Z,Rejected,user-1309,Product,Mobile,,session-7611
AE-15196,BA-1274,2024-04-28T01:48:56.228Z,Share,user-1189,Marketing,Tablet,,session-1617
AE-4360,BA-1080,2024-04-28T02:40:21.554Z,Share,user-1279,Digital,Desktop,,session-5012
AE-5454,BA-1099,2024-04-28T03:09:21.846Z,View,user-1031,Product,Desktop,606,session-1103
AE-11555,BA-1206,2024-04-28T05:13:57.740Z,Approved,user-1167,Sales,Desktop,,session-6299
AE-5759,BA-1103,2024-04-28T06:26:45.566Z,Share,user-1369,Digital,Desktop,,session-2435
AE-14567,BA-1261,2024-04-28T06:28:51.968Z,Comment Added,user-1382,Digital,Desktop,,session-7855
AE-11947,BA-1215,2024-04-28T09:16:00.805Z,Rejected,user-1221,Digital,Mobile,,session-6002
AE-10990,BA-1197,2024-04-28T09:48:15.399Z,Share,user-1301,Brand Management,Tablet,,session-4449
AE-15287,BA-1276,2024-04-28T10:38:48.802Z,Edit Request,user-1306,Marketing,Tablet,944,session-5937
AE-11581,BA-1207,2024-04-28T12:41:23.592Z,Download,user-1104,Regional Marketing,Tablet,,session-8640
AE-2170,BA-1039,2024-04-28T13:12:59.578Z,Share,user-1193,Digital,Desktop,,session-5670
AE-1411,BA-1028,2024-04-28T14:01:30.941Z,Edit Request,user-1323,Marketing,Tablet,1407,session-7586
AE-979,BA-1020,2024-04-28T14:05:15.077Z,Share,user-1021,Regional Marketing,Desktop,,session-6746
AE-10000,BA-1178,2024-04-28T15:21:04.474Z,Comment Added,user-1355,Product,Desktop,,session-1911
AE-15871,BA-1286,2024-04-28T15:45:15.552Z,Approved,user-1396,Creative,Mobile,,session-6196
AE-2539,BA-1045,2024-04-28T16:01:54.216Z,Comment Added,user-1303,Brand Management,Desktop,,session-5247
AE-1405,BA-1028,2024-04-28T16:20:35.455Z,Comment Added,user-1371,Creative,Desktop,,session-8963
AE-9411,BA-1169,2024-04-28T16:47:00.647Z,Approval Submitted,user-1010,Product,Desktop,,session-5927
AE-4959,BA-1091,2024-04-28T18:14:24.936Z,Approval Submitted,user-1488,Regional Marketing,Tablet,,session-5001
AE-11666,BA-1209,2024-04-28T19:56:13.253Z,View,user-1478,Sales,Desktop,27,session-6384
AE-10260,BA-1183,2024-04-28T20:07:04.818Z,Approval Submitted,user-1315,Brand Management,Desktop,,session-3004
AE-9389,BA-1169,2024-04-28T20:50:57.800Z,Comment Added,user-1346,Digital,Tablet,,session-8299
AE-5826,BA-1104,2024-04-28T21:36:34.984Z,Comment Added,user-1495,Brand Management,Mobile,,session-1002
AE-3672,BA-1066,2024-04-28T23:35:09.267Z,Approved,user-1095,Product,Desktop,,session-9741
AE-5404,BA-1098,2024-04-29T00:40:06.239Z,Approval Submitted,user-1145,Sales,Tablet,,session-2371
AE-11035,BA-1198,2024-04-29T00:58:21.869Z,View,user-1384,Marketing,Mobile,137,session-6558
AE-780,BA-1015,2024-04-29T01:05:39.412Z,Comment Added,user-1250,Regional Marketing,Desktop,,session-8321
AE-13840,BA-1246,2024-04-29T02:05:23.548Z,View,user-1002,Marketing,Desktop,221,session-2038
AE-9794,BA-1175,2024-04-29T03:41:12.842Z,Edit Request,user-1384,Digital,Mobile,1950,session-9358
AE-1935,BA-1035,2024-04-29T03:45:13.547Z,Approved,user-1287,Regional Marketing,Tablet,,session-3546
AE-7709,BA-1135,2024-04-29T03:51:10.733Z,Approval Submitted,user-1151,Brand Management,Desktop,,session-9485
AE-6230,BA-1112,2024-04-29T05:18:08.210Z,Approved,user-1098,Brand Management,Desktop,,session-3565
AE-13777,BA-1246,2024-04-29T06:29:46.371Z,Approval Submitted,user-1074,Marketing,Mobile,,session-417
AE-11383,BA-1203,2024-04-29T07:21:04.584Z,Edit Request,user-1266,Product,Mobile,1490,session-1709
AE-852,BA-1016,2024-04-29T08:24:53.211Z,Approval Submitted,user-1048,Digital,Tablet,,session-5191
AE-7594,BA-1133,2024-04-29T09:06:01.681Z,Comment Added,user-1297,Product,Desktop,,session-9073
AE-4111,BA-1074,2024-04-29T10:09:56.938Z,Download,user-1384,Sales,Desktop,,session-6425
AE-14820,BA-1265,2024-04-29T10:36:49.067Z,Approved,user-1412,Brand Management,Mobile,,session-924
AE-891,BA-1017,2024-04-29T10:55:32.613Z,Rejected,user-1163,Brand Management,Desktop,,session-4807
AE-13120,BA-1236,2024-04-29T10:58:07.697Z,Approval Submitted,user-1027,Product,Tablet,,session-7637
AE-10171,BA-1181,2024-04-29T11:28:00.305Z,Approval Submitted,user-1150,Creative,Tablet,,session-3142
AE-6698,BA-1119,2024-04-29T11:48:54.384Z,Comment Added,user-1467,Regional Marketing,Mobile,,session-1948
AE-11106,BA-1199,2024-04-29T12:00:42.596Z,Approval Submitted,user-1052,Sales,Tablet,,session-9840
AE-12564,BA-1228,2024-04-29T12:52:01.322Z,View,user-1074,Sales,Mobile,383,session-6522
AE-12726,BA-1230,2024-04-29T13:44:43.502Z,Rejected,user-1145,Brand Management,Desktop,,session-4271
AE-1848,BA-1034,2024-04-29T15:23:04.822Z,Edit Request,user-1372,Creative,Desktop,3312,session-4365
AE-10884,BA-1194,2024-04-29T16:17:20.470Z,Edit Request,user-1382,Brand Management,Mobile,1013,session-2220
AE-9327,BA-1167,2024-04-29T16:43:37.264Z,Rejected,user-1275,Product,Tablet,,session-1165
AE-69,BA-1001,2024-04-29T17:51:53.356Z,Download,user-1179,Regional Marketing,Mobile,,session-1836
AE-384,BA-1007,2024-04-29T18:01:22.120Z,Rejected,user-1175,Digital,Tablet,,session-7502
AE-14660,BA-1262,2024-04-29T18:11:21.732Z,Approved,user-1317,Product,Tablet,,session-4387
AE-13559,BA-1243,2024-04-29T18:51:12.552Z,Approved,user-1103,Creative,Mobile,,session-7523
AE-6615,BA-1117,2024-04-29T20:18:01.424Z,Share,user-1041,Digital,Desktop,,session-1473
AE-10896,BA-1195,2024-04-29T23:25:02.168Z,Share,user-1315,Digital,Desktop,,session-6407
AE-7619,BA-1134,2024-04-30T01:12:00.532Z,View,user-1478,Product,Mobile,331,session-9674
AE-10190,BA-1182,2024-04-30T02:32:37.130Z,Edit Request,user-1126,Digital,Tablet,2181,session-4350
AE-3196,BA-1058,2024-04-30T02:44:16.704Z,Comment Added,user-1476,Sales,Mobile,,session-4494
AE-11073,BA-1198,2024-04-30T03:16:30.989Z,Approval Submitted,user-1339,Product,Desktop,,session-4195
AE-9276,BA-1166,2024-04-30T04:17:44.819Z,Download,user-1305,Marketing,Desktop,,session-5569
AE-604,BA-1013,2024-04-30T04:23:06.364Z,Approval Submitted,user-1077,Brand Management,Mobile,,session-3278
