event_id,@timestamp,user_id,tenant_id,feature_name,feature_category,session_id,experiment_variant,interaction_duration_ms,conversion_event
EVT-00500678,2025-11-11 02:59:18.113161,USR-123465,TNT-01132,Asset Search,Asset Management,SES-0213413,EXP-00091,4778.928707537207,False
EVT-00500679,2025-11-11 03:00:03.113161,USR-046281,TNT-01101,Metadata Editor,Asset Management,SES-0429459,EXP-00074,712.594200494298,False
EVT-00500680,2025-11-11 03:00:48.113161,USR-116642,TNT-01091,Collections,Asset Management,SES-0617595,EXP-00126,1137.4595695784717,False
EVT-00500681,2025-11-11 03:01:33.113161,USR-050567,TNT-01002,Bulk Upload,Asset Management,SES-0479859,EXP-00083,16068.07351817301,False
EVT-00500682,2025-11-11 03:02:18.113161,USR-085407,TNT-01116,Collaboration,Analytics,SES-0217049,EXP-00047,16731.773177484734,False
EVT-00500683,2025-11-11 03:03:03.113161,USR-026028,TNT-01102,Sharing,Collaboration,SES-0527014,EXP-00099,22443.306350301955,True
EVT-00500684,2025-11-11 03:03:48.113161,USR-087093,TNT-01147,Analytics Dashboard,Asset Management,SES-0728304,None,798.4455751397495,False
EVT-00500685,2025-11-11 03:04:33.113161,USR-116811,TNT-01121,Metadata Editor,Analytics,SES-0218420,EXP-00101,1584.7352911592761,True
EVT-00500686,2025-11-11 03:05:18.113161,USR-017597,TNT-01132,Analytics Dashboard,Analytics,SES-0581441,EXP-00071,779.3332619155883,False
EVT-00500687,2025-11-11 03:06:03.113161,USR-031053,TNT-01123,Bulk Upload,Search & Discovery,SES-0578340,EXP-00040,4029.738966481329,False
EVT-00500688,2025-11-11 03:06:48.113161,USR-109276,TNT-01051,Version Control,Analytics,SES-0295966,EXP-00024,3511.9818831131633,True
EVT-00500689,2025-11-11 03:07:33.113161,USR-047122,TNT-01060,Sharing,Collaboration,SES-0784975,EXP-00077,2527.45716127621,True
EVT-00500690,2025-11-11 03:08:18.113161,USR-115354,TNT-01086,Version Control,Administration,SES-0806355,EXP-00129,16608.006255502165,False
EVT-00500691,2025-11-11 03:09:03.113161,USR-106254,TNT-01126,Smart Tagging,Administration,SES-0662672,EXP-00096,1855.1313997985308,True
EVT-00500692,2025-11-11 03:09:48.113161,USR-133514,TNT-01073,Sharing,Search & Discovery,SES-0319075,EXP-00145,12371.396035591215,False
EVT-00500693,2025-11-11 03:10:33.113161,USR-070545,TNT-01139,Sharing,Analytics,SES-0749434,EXP-00123,8399.453838627427,False
EVT-00500694,2025-11-11 03:11:18.113161,USR-096670,TNT-01128,Sharing,Administration,SES-0787595,EXP-00032,3739.9453061860972,False
EVT-00500695,2025-11-11 03:12:03.113161,USR-029426,TNT-01063,Bulk Upload,Administration,SES-0646299,EXP-00033,1809.6109082029682,False
EVT-00500696,2025-11-11 03:12:48.113161,USR-058636,TNT-01030,Export Pipeline,Collaboration,SES-0330290,EXP-00103,418.83625487061255,False
EVT-00500697,2025-11-11 03:13:33.113161,USR-040784,TNT-01009,Sharing,Analytics,SES-0162588,EXP-00108,7513.660447852521,True
EVT-00500698,2025-11-11 03:14:18.113161,USR-121391,TNT-01146,Export Pipeline,Asset Management,SES-0753253,EXP-00093,14485.334339025345,False
EVT-00500699,2025-11-11 03:15:03.113161,USR-090651,TNT-01110,Export Pipeline,Collaboration,SES-0101911,EXP-00087,2190.41165069123,False
EVT-00500700,2025-11-11 03:15:48.113161,USR-011323,TNT-01099,Asset Search,Asset Management,SES-0591908,EXP-00004,12199.424458959433,False
EVT-00500701,2025-11-11 03:16:33.113161,USR-025223,TNT-01113,Collaboration,Collaboration,SES-0111610,EXP-00060,4293.179113250368,False
EVT-00500702,2025-11-11 03:17:18.113161,USR-125572,TNT-01107,Collections,Collaboration,SES-0678871,EXP-00125,20099.85845187188,False
EVT-00500703,2025-11-11 03:18:03.113161,USR-030336,TNT-01130,Bulk Upload,Search & Discovery,SES-0349808,EXP-00054,11135.278275650035,False
EVT-00500704,2025-11-11 03:18:48.113161,USR-040332,TNT-01078,Asset Search,Administration,SES-0797635,EXP-00065,27302.926122639445,True
EVT-00500705,2025-11-11 03:19:33.113161,USR-049787,TNT-01067,Asset Search,Asset Management,SES-0512859,EXP-00118,4942.078937310555,False
EVT-00500706,2025-11-11 03:20:18.113161,USR-102855,TNT-01018,Sharing,Search & Discovery,SES-0332797,EXP-00012,5895.062592879926,True
EVT-00500707,2025-11-11 03:21:03.113161,USR-063843,TNT-01043,Asset Search,Collaboration,SES-0691143,EXP-00090,770.2797374701852,False
EVT-00500708,2025-11-11 03:21:48.113161,USR-129031,TNT-01047,Sharing,Collaboration,SES-0464721,EXP-00039,21573.935007327742,False
EVT-00500709,2025-11-11 03:22:33.113161,USR-127904,TNT-01029,Analytics Dashboard,Asset Management,SES-0879445,EXP-00075,10763.42481662559,False
EVT-00500710,2025-11-11 03:23:18.113161,USR-092557,TNT-01140,Asset Search,Analytics,SES-0406582,EXP-00129,20619.892831066536,False
EVT-00500711,2025-11-11 03:24:03.113161,USR-024835,TNT-01050,Bulk Upload,Administration,SES-0561123,EXP-00010,2638.888631650839,False
EVT-00500712,2025-11-11 03:24:48.113161,USR-050717,TNT-01135,Collections,Analytics,SES-0290692,EXP-00018,1606.0800704274354,False
EVT-00500713,2025-11-11 03:25:33.113161,USR-120765,TNT-01103,Collaboration,Collaboration,SES-0511279,EXP-00149,2061.453835795707,False
EVT-00500714,2025-11-11 03:26:18.113161,USR-030961,TNT-01134,Analytics Dashboard,Asset Management,SES-0761339,EXP-00078,7139.097545349054,False
EVT-00500715,2025-11-11 03:27:03.113161,USR-063233,TNT-01138,Asset Search,Administration,SES-0470905,EXP-00136,3494.2738605956883,False
EVT-00500716,2025-11-11 03:27:48.113161,USR-058612,TNT-01103,Metadata Editor,Asset Management,SES-0232246,EXP-00030,741.2090368632952,False
EVT-00500717,2025-11-11 03:28:33.113161,USR-030518,TNT-01058,Metadata Editor,Administration,SES-0248151,EXP-00046,26916.33151954858,False
EVT-00500718,2025-11-11 03:29:18.113161,USR-123460,TNT-01126,Smart Tagging,Search & Discovery,SES-0236079,EXP-00091,12607.440302630892,False
EVT-00500719,2025-11-11 03:30:03.113161,USR-043094,TNT-01030,Metadata Editor,Administration,SES-0515990,None,12801.661625678886,False
EVT-00500720,2025-11-11 03:30:48.113161,USR-129034,TNT-01149,Collections,Search & Discovery,SES-0990999,EXP-00074,5806.923783060894,False
EVT-00500721,2025-11-11 03:31:33.113161,USR-093873,TNT-01026,Collaboration,Collaboration,SES-0922303,EXP-00046,8223.274217243812,False
EVT-00500722,2025-11-11 03:32:18.113161,USR-048227,TNT-01102,Version Control,Search & Discovery,SES-0220225,EXP-00059,23072.405421983465,False
EVT-00500723,2025-11-11 03:33:03.113161,USR-064548,TNT-01148,Smart Tagging,Administration,SES-0425676,EXP-00068,25221.029360489418,False
EVT-00500724,2025-11-11 03:33:48.113161,USR-041590,TNT-01147,Smart Tagging,Analytics,SES-0101262,EXP-00138,2942.78360131092,False
EVT-00500725,2025-11-11 03:34:33.113161,USR-084522,TNT-01045,Asset Search,Collaboration,SES-0139192,EXP-00126,21657.102807786676,False
EVT-00500726,2025-11-11 03:35:18.113161,USR-056326,TNT-01046,Version Control,Analytics,SES-0365480,EXP-00128,5738.803374583605,False
EVT-00500727,2025-11-11 03:36:03.113161,USR-100645,TNT-01047,Smart Tagging,Analytics,SES-0969559,EXP-00028,2539.943389534081,False
EVT-00500728,2025-11-11 03:36:48.113161,USR-049787,TNT-01113,Sharing,Search & Discovery,SES-0927688,EXP-00140,6165.507783439218,False
EVT-00500729,2025-11-11 03:37:33.113161,USR-050532,TNT-01017,Export Pipeline,Asset Management,SES-0614291,EXP-00094,6111.426170934291,False
EVT-00500730,2025-11-11 03:38:18.113161,USR-078792,TNT-01046,Sharing,Administration,SES-0384586,EXP-00108,17214.145384735293,True
EVT-00500731,2025-11-11 03:39:03.113161,USR-071523,TNT-01113,Collaboration,Analytics,SES-0619269,EXP-00106,3671.912939866137,False
EVT-00500732,2025-11-11 03:39:48.113161,USR-051612,TNT-01065,Asset Search,Analytics,SES-0782621,EXP-00007,6635.776465398878,False
EVT-00500733,2025-11-11 03:40:33.113161,USR-039439,TNT-01035,Collections,Collaboration,SES-0881818,EXP-00040,3451.407805056108,False
EVT-00500734,2025-11-11 03:41:18.113161,USR-122692,TNT-01027,Collaboration,Analytics,SES-0253029,EXP-00048,2221.619778403921,False
EVT-00500735,2025-11-11 03:42:03.113161,USR-099956,TNT-01147,Collaboration,Search & Discovery,SES-0574466,EXP-00023,17903.238462726476,True
EVT-00500736,2025-11-11 03:42:48.113161,USR-011891,TNT-01098,Bulk Upload,Administration,SES-0565244,EXP-00090,1291.8796380443443,False
EVT-00500737,2025-11-11 03:43:33.113161,USR-100248,TNT-01019,Metadata Editor,Collaboration,SES-0827443,EXP-00118,38409.04241930867,False
EVT-00500738,2025-11-11 03:44:18.113161,USR-063049,TNT-01116,Collaboration,Asset Management,SES-0348429,EXP-00037,7161.100456085213,False
EVT-00500739,2025-11-11 03:45:03.113161,USR-132420,TNT-01034,Version Control,Analytics,SES-0966829,EXP-00053,2789.8854377511507,True
EVT-00500740,2025-11-11 03:45:48.113161,USR-033608,TNT-01077,Bulk Upload,Administration,SES-0304678,EXP-00066,10510.55319204378,True
EVT-00500741,2025-11-11 03:46:33.113161,USR-067468,TNT-01123,Sharing,Collaboration,SES-0244867,EXP-00121,29197.56680367599,False
EVT-00500742,2025-11-11 03:47:18.113161,USR-108444,TNT-01098,Export Pipeline,Collaboration,SES-0704649,EXP-00016,17347.928232971466,False
EVT-00500743,2025-11-11 03:48:03.113161,USR-074960,TNT-01037,Smart Tagging,Collaboration,SES-0759083,EXP-00012,1034.6391112500273,False
EVT-00500744,2025-11-11 03:48:48.113161,USR-116642,TNT-01033,Analytics Dashboard,Analytics,SES-0677781,EXP-00121,2343.140335199382,False
EVT-00500745,2025-11-11 03:49:33.113161,USR-120765,TNT-01053,Smart Tagging,Search & Discovery,SES-0863030,EXP-00053,966.6369272834388,False
EVT-00500746,2025-11-11 03:50:18.113161,USR-114109,TNT-01028,Version Control,Search & Discovery,SES-0463086,EXP-00008,19734.241965152083,False
EVT-00500747,2025-11-11 03:51:03.113161,USR-090192,TNT-01014,Asset Search,Asset Management,SES-0257424,None,6033.392273064906,False
EVT-00500748,2025-11-11 03:51:48.113161,USR-096254,TNT-01023,Smart Tagging,Analytics,SES-0308318,EXP-00120,1310.8257763982408,True
EVT-00500749,2025-11-11 03:52:33.113161,USR-127904,TNT-01028,Metadata Editor,Analytics,SES-0750897,EXP-00067,1328.8465365061625,False
EVT-00500750,2025-11-11 03:53:18.113161,USR-010604,TNT-01031,Smart Tagging,Search & Discovery,SES-0166603,EXP-00073,5548.316351843761,False
EVT-00500751,2025-11-11 03:54:03.113161,USR-014537,TNT-01028,Sharing,Analytics,SES-0650175,EXP-00119,1240.2596066303938,False
EVT-00500752,2025-11-11 03:54:48.113161,USR-131377,TNT-01126,Export Pipeline,Search & Discovery,SES-0305273,EXP-00137,17687.036865582133,False
EVT-00500753,2025-11-11 03:55:33.113161,USR-088680,TNT-01026,Collections,Analytics,SES-0987783,EXP-00092,2754.126368391094,False
EVT-00500754,2025-11-11 03:56:18.113161,USR-016083,TNT-01107,Version Control,Analytics,SES-0382174,EXP-00124,12574.156810519666,False
EVT-00500755,2025-11-11 03:57:03.113161,USR-087936,TNT-01121,Collections,Administration,SES-0848605,EXP-00035,51299.26055656906,False
EVT-00500756,2025-11-11 03:57:48.113161,USR-025698,TNT-01140,Version Control,Collaboration,SES-0989703,EXP-00019,2009.237527026128,False
EVT-00500757,2025-11-11 03:58:33.113161,USR-121107,TNT-01060,Sharing,Asset Management,SES-0377465,EXP-00037,4960.209935566747,False
EVT-00500758,2025-11-11 03:59:18.113161,USR-111306,TNT-01107,Asset Search,Asset Management,SES-0257830,EXP-00112,20723.421441629194,False
EVT-00500759,2025-11-11 04:00:03.113161,USR-012280,TNT-01101,Smart Tagging,Administration,SES-0185242,None,8313.993584081632,True
EVT-00500760,2025-11-11 04:00:48.113161,USR-130934,TNT-01066,Metadata Editor,Collaboration,SES-0173387,EXP-00030,17610.138070405148,False
EVT-00500761,2025-11-11 04:01:33.113161,USR-105453,TNT-01080,Collections,Search & Discovery,SES-0632203,EXP-00115,1713.7793882583303,False
EVT-00500762,2025-11-11 04:02:18.113161,USR-056117,TNT-01083,Collections,Asset Management,SES-0754879,EXP-00131,5997.193966902678,False
EVT-00500763,2025-11-11 04:03:03.113161,USR-064316,TNT-01001,Analytics Dashboard,Search & Discovery,SES-0375870,EXP-00145,1977.072407664177,False
EVT-00500764,2025-11-11 04:03:48.113161,USR-116519,TNT-01131,Metadata Editor,Analytics,SES-0954015,EXP-00049,6089.106473732841,False
EVT-00500765,2025-11-11 04:04:33.113161,USR-014875,TNT-01124,Smart Tagging,Collaboration,SES-0724373,EXP-00015,5453.345087719673,False
EVT-00500766,2025-11-11 04:05:18.113161,USR-115873,TNT-01066,Analytics Dashboard,Administration,SES-0124110,EXP-00134,79694.96923203817,False
EVT-00500767,2025-11-11 04:06:03.113161,USR-029426,TNT-01033,Version Control,Collaboration,SES-0975648,EXP-00040,5519.490312983238,False
EVT-00500768,2025-11-11 04:06:48.113161,USR-100830,TNT-01058,Analytics Dashboard,Search & Discovery,SES-0852475,EXP-00019,1426.6983795993074,False
EVT-00500769,2025-11-11 04:07:33.113161,USR-029218,TNT-01077,Collections,Search & Discovery,SES-0594096,EXP-00057,14835.534203334242,False
EVT-00500770,2025-11-11 04:08:18.113161,USR-044410,TNT-01049,Asset Search,Asset Management,SES-0847191,EXP-00107,27538.110627769456,False
EVT-00500771,2025-11-11 04:09:03.113161,USR-102916,TNT-01135,Sharing,Asset Management,SES-0773436,EXP-00137,12053.016497008908,False
EVT-00500772,2025-11-11 04:09:48.113161,USR-134127,TNT-01003,Smart Tagging,Asset Management,SES-0611169,EXP-00085,12287.881223996203,False
EVT-00500773,2025-11-11 04:10:33.113161,USR-101135,TNT-01046,Analytics Dashboard,Search & Discovery,SES-0647999,None,1791.8867097619527,False
EVT-00500774,2025-11-11 04:11:18.113161,USR-045713,TNT-01138,Collections,Asset Management,SES-0915187,EXP-00006,1202.1937799374698,False
EVT-00500775,2025-11-11 04:12:03.113161,USR-024379,TNT-01087,Export Pipeline,Collaboration,SES-0988797,EXP-00008,2325.3012380151663,False
EVT-00500776,2025-11-11 04:12:48.113161,USR-043996,TNT-01037,Collaboration,Analytics,SES-0973884,EXP-00039,2870.795066252563,False
EVT-00500777,2025-11-11 04:13:33.113161,USR-106160,TNT-01111,Asset Search,Collaboration,SES-0907702,EXP-00098,9109.895009114864,False
EVT-00500778,2025-11-11 04:14:18.113161,USR-029218,TNT-01025,Metadata Editor,Collaboration,SES-0620491,EXP-00076,1540.845226703776,True
EVT-00500779,2025-11-11 04:15:03.113161,USR-101733,TNT-01132,Bulk Upload,Collaboration,SES-0510969,EXP-00041,1376.4484827941928,True
EVT-00500780,2025-11-11 04:15:48.113161,USR-067468,TNT-01082,Asset Search,Administration,SES-0844096,EXP-00032,6863.156159277033,False
EVT-00500781,2025-11-11 04:16:33.113161,USR-089528,TNT-01125,Bulk Upload,Collaboration,SES-0806477,EXP-00019,2743.6736156337106,True
EVT-00500782,2025-11-11 04:17:18.113161,USR-059446,TNT-01107,Smart Tagging,Analytics,SES-0496234,EXP-00041,2813.194850845129,False
EVT-00500783,2025-11-11 04:18:03.113161,USR-111589,TNT-01099,Metadata Editor,Analytics,SES-0898949,EXP-00047,2765.221629127628,False
EVT-00500784,2025-11-11 04:18:48.113161,USR-080729,TNT-01023,Asset Search,Administration,SES-0705081,EXP-00137,1768.8097141961186,False
EVT-00500785,2025-11-11 04:19:33.113161,USR-114934,TNT-01039,Smart Tagging,Collaboration,SES-0630199,EXP-00034,627.4048304490021,False
EVT-00500786,2025-11-11 04:20:18.113161,USR-063049,TNT-01134,Analytics Dashboard,Collaboration,SES-0749014,EXP-00014,15393.37196760702,True
EVT-00500787,2025-11-11 04:21:03.113161,USR-127247,TNT-01070,Collaboration,Asset Management,SES-0359412,EXP-00037,5938.804658998767,False
EVT-00500788,2025-11-11 04:21:48.113161,USR-063049,TNT-01130,Analytics Dashboard,Analytics,SES-0832779,EXP-00126,6359.020253876648,False
EVT-00500789,2025-11-11 04:22:33.113161,USR-128497,TNT-01142,Analytics Dashboard,Administration,SES-0620079,EXP-00085,6371.612216763163,False
EVT-00500790,2025-11-11 04:23:18.113161,USR-087936,TNT-01093,Analytics Dashboard,Asset Management,SES-0448588,EXP-00085,1559.0144035005694,False
EVT-00500791,2025-11-11 04:24:03.113161,USR-030022,TNT-01125,Bulk Upload,Analytics,SES-0585482,EXP-00079,4040.531710738794,False
EVT-00500792,2025-11-11 04:24:48.113161,USR-023013,TNT-01139,Asset Search,Analytics,SES-0696208,EXP-00025,40610.13589048009,False
EVT-00500793,2025-11-11 04:25:33.113161,USR-102916,TNT-01133,Export Pipeline,Analytics,SES-0695829,EXP-00137,5935.235901524561,False
EVT-00500794,2025-11-11 04:26:18.113161,USR-086900,TNT-01100,Metadata Editor,Analytics,SES-0188120,EXP-00111,15318.321896004212,False
EVT-00500795,2025-11-11 04:27:03.113161,USR-129803,TNT-01082,Sharing,Administration,SES-0239552,EXP-00137,981.7100850774764,False
EVT-00500796,2025-11-11 04:27:48.113161,USR-035295,TNT-01022,Metadata Editor,Search & Discovery,SES-0679194,EXP-00050,3323.48292396811,True
EVT-00500797,2025-11-11 04:28:33.113161,USR-022225,TNT-01115,Bulk Upload,Collaboration,SES-0803673,EXP-00087,3225.4396444146832,False
EVT-00500798,2025-11-11 04:29:18.113161,USR-065328,TNT-01030,Metadata Editor,Collaboration,SES-0952149,EXP-00036,1278.6936404127277,False
EVT-00500799,2025-11-11 04:30:03.113161,USR-016083,TNT-01087,Collections,Collaboration,SES-0624273,EXP-00070,806.0808057143337,False
EVT-00500800,2025-11-11 04:30:48.113161,USR-115720,TNT-01117,Metadata Editor,Analytics,SES-0350964,EXP-00119,875.4971656339967,False
EVT-00500801,2025-11-11 04:31:33.113161,USR-057246,TNT-01089,Sharing,Search & Discovery,SES-0942909,EXP-00022,2068.0854179113885,False
EVT-00500802,2025-11-11 04:32:18.113161,USR-120025,TNT-01122,Collections,Administration,SES-0825673,EXP-00061,12761.543868781235,False
EVT-00500803,2025-11-11 04:33:03.113161,USR-059842,TNT-01042,Metadata Editor,Analytics,SES-0740557,EXP-00081,6783.293168281761,False
EVT-00500804,2025-11-11 04:33:48.113161,USR-124224,TNT-01034,Bulk Upload,Collaboration,SES-0865817,EXP-00091,7504.899354136144,False
EVT-00500805,2025-11-11 04:34:33.113161,USR-029269,TNT-01066,Metadata Editor,Analytics,SES-0478928,EXP-00022,944.2899804823832,False
EVT-00500806,2025-11-11 04:35:18.113161,USR-116426,TNT-01149,Bulk Upload,Collaboration,SES-0348440,None,6782.778431926042,False
EVT-00500807,2025-11-11 04:36:03.113161,USR-091683,TNT-01127,Metadata Editor,Administration,SES-0379292,EXP-00067,3613.4219295895236,False
EVT-00500808,2025-11-11 04:36:48.113161,USR-042137,TNT-01020,Asset Search,Analytics,SES-0801525,EXP-00119,3517.852943505083,True
EVT-00500809,2025-11-11 04:37:33.113161,USR-131377,TNT-01094,Asset Search,Analytics,SES-0511903,EXP-00140,7985.237451652476,False
EVT-00500810,2025-11-11 04:38:18.113161,USR-118494,TNT-01007,Version Control,Analytics,SES-0565161,EXP-00087,47875.76343482619,False
EVT-00500811,2025-11-11 04:39:03.113161,USR-040028,TNT-01010,Version Control,Administration,SES-0190011,EXP-00079,2788.7458912133548,False
EVT-00500812,2025-11-11 04:39:48.113161,USR-113863,TNT-01139,Version Control,Asset Management,SES-0157014,EXP-00018,3296.631628379668,False
EVT-00500813,2025-11-11 04:40:33.113161,USR-037782,TNT-01091,Bulk Upload,Administration,SES-0955040,EXP-00027,1759.6846418255302,True
EVT-00500814,2025-11-11 04:41:18.113161,USR-017532,TNT-01037,Version Control,Collaboration,SES-0481525,EXP-00112,26089.518384246418,False
EVT-00500815,2025-11-11 04:42:03.113161,USR-020712,TNT-01061,Asset Search,Asset Management,SES-0291963,EXP-00123,4978.649027686922,True
EVT-00500816,2025-11-11 04:42:48.113161,USR-053917,TNT-01131,Bulk Upload,Collaboration,SES-0206045,EXP-00080,1752.526701654485,False
EVT-00500817,2025-11-11 04:43:33.113161,USR-080780,TNT-01020,Bulk Upload,Collaboration,SES-0575101,EXP-00119,32102.179636714718,True
EVT-00500818,2025-11-11 04:44:18.113161,USR-068992,TNT-01112,Collections,Search & Discovery,SES-0142842,EXP-00026,7038.192210029676,False
EVT-00500819,2025-11-11 04:45:03.113161,USR-020578,TNT-01021,Analytics Dashboard,Asset Management,SES-0118039,EXP-00150,4134.435974836677,True
EVT-00500820,2025-11-11 04:45:48.113161,USR-045140,TNT-01121,Version Control,Asset Management,SES-0389560,None,12733.982355901468,True
