delivery_id,@timestamp,partner_id,tenant_id,event_type,http_status,retry_count,delivery_latency_ms,success
WBH-00200694,2025-11-11 07:37:33.113161,PTR-0137,TNT-01107,asset.deleted,200,0,723.2657929999,True
WBH-00200695,2025-11-11 07:38:23.113161,PTR-0111,TNT-01121,user.invited,200,0,310.80985021609393,True
WBH-00200696,2025-11-11 07:39:13.113161,PTR-0100,TNT-01129,tag.applied,400,0,120.43943592275305,False
WBH-00200697,2025-11-11 07:40:03.113161,PTR-0126,TNT-01089,collection.shared,200,0,621.7840969851759,True
WBH-00200698,2025-11-11 07:40:53.113161,PTR-0122,TNT-01015,user.invited,200,0,150.81776572916982,True
WBH-00200699,2025-11-11 07:41:43.113161,PTR-0103,TNT-01066,asset.created,200,0,233.68004416536047,True
WBH-00200700,2025-11-11 07:42:33.113161,PTR-0119,TNT-01034,asset.created,200,0,129.17662731630517,True
WBH-00200701,2025-11-11 07:43:23.113161,PTR-0136,TNT-01013,asset.updated,200,0,245.21624274264732,True
WBH-00200702,2025-11-11 07:44:13.113161,PTR-0114,TNT-01058,user.invited,200,0,323.93497032125805,True
WBH-00200703,2025-11-11 07:45:03.113161,PTR-0116,TNT-01077,asset.updated,200,0,284.53570592847143,True
WBH-00200704,2025-11-11 07:45:53.113161,PTR-0136,TNT-01041,tag.applied,200,0,442.3115645518543,True
WBH-00200705,2025-11-11 07:46:43.113161,PTR-0127,TNT-01026,asset.created,504,1,1177.1367595747904,False
WBH-00200706,2025-11-11 07:47:33.113161,PTR-0111,TNT-01070,asset.deleted,200,0,284.00945290082325,True
WBH-00200707,2025-11-11 07:48:23.113161,PTR-0102,TNT-01011,metadata.changed,401,1,1104.624151904785,False
WBH-00200708,2025-11-11 07:49:13.113161,PTR-0116,TNT-01059,user.invited,200,0,344.1199059700291,True
WBH-00200709,2025-11-11 07:50:03.113161,PTR-0112,TNT-01053,user.invited,404,1,131.54365137773408,False
WBH-00200710,2025-11-11 07:50:53.113161,PTR-0101,TNT-01044,asset.updated,200,0,444.39047165125874,True
WBH-00200711,2025-11-11 07:51:43.113161,PTR-0109,TNT-01104,asset.deleted,200,0,200.73940279720782,True
WBH-00200712,2025-11-11 07:52:33.113161,PTR-0121,TNT-01134,asset.deleted,200,0,556.271251459582,True
WBH-00200713,2025-11-11 07:53:23.113161,PTR-0119,TNT-01139,collection.shared,200,0,545.6195454846028,True
WBH-00200714,2025-11-11 07:54:13.113161,PTR-0126,TNT-01144,asset.deleted,200,0,135.6025714220856,True
WBH-00200715,2025-11-11 07:55:03.113161,PTR-0134,TNT-01073,asset.deleted,200,0,221.96211355504545,True
WBH-00200716,2025-11-11 07:55:53.113161,PTR-0133,TNT-01065,asset.created,404,0,326.62366312594713,False
WBH-00200717,2025-11-11 07:56:43.113161,PTR-0101,TNT-01024,tag.applied,200,0,51.44679408987522,True
WBH-00200718,2025-11-11 07:57:33.113161,PTR-0100,TNT-01108,asset.deleted,200,0,532.7982252483303,True
WBH-00200719,2025-11-11 07:58:23.113161,PTR-0132,TNT-01046,collection.shared,200,0,893.9747587769729,True
WBH-00200720,2025-11-11 07:59:13.113161,PTR-0102,TNT-01005,asset.created,200,0,213.6634342709248,True
WBH-00200721,2025-11-11 08:00:03.113161,PTR-0113,TNT-01027,collection.shared,200,0,270.32441238353454,True
WBH-00200722,2025-11-11 08:00:53.113161,PTR-0124,TNT-01144,asset.deleted,200,0,670.8693055238633,True
WBH-00200723,2025-11-11 08:01:43.113161,PTR-0137,TNT-01059,asset.created,200,0,833.221364791421,True
WBH-00200724,2025-11-11 08:02:33.113161,PTR-0113,TNT-01061,collection.shared,200,0,168.39841582821117,True
WBH-00200725,2025-11-11 08:03:23.113161,PTR-0135,TNT-01046,export.completed,200,0,255.17231219427447,True
WBH-00200726,2025-11-11 08:04:13.113161,PTR-0117,TNT-01102,asset.created,200,0,486.3808147335349,True
WBH-00200727,2025-11-11 08:05:03.113161,PTR-0107,TNT-01120,asset.created,200,0,401.1222176745392,True
WBH-00200728,2025-11-11 08:05:53.113161,PTR-0121,TNT-01032,metadata.changed,200,0,149.82617309753294,True
WBH-00200729,2025-11-11 08:06:43.113161,PTR-0115,TNT-01039,export.completed,200,0,242.696393366819,True
WBH-00200730,2025-11-11 08:07:33.113161,PTR-0102,TNT-01040,asset.updated,200,0,170.45992593332352,True
WBH-00200731,2025-11-11 08:08:23.113161,PTR-0129,TNT-01052,metadata.changed,200,0,200.50903010339115,True
WBH-00200732,2025-11-11 08:09:13.113161,PTR-0126,TNT-01077,metadata.changed,200,0,411.30447850798697,True
WBH-00200733,2025-11-11 08:10:03.113161,PTR-0109,TNT-01030,asset.updated,200,0,430.9896243513674,True
WBH-00200734,2025-11-11 08:10:53.113161,PTR-0131,TNT-01066,collection.shared,200,0,410.1087327873811,True
WBH-00200735,2025-11-11 08:11:43.113161,PTR-0103,TNT-01042,export.completed,200,0,495.18504681433734,True
WBH-00200736,2025-11-11 08:12:33.113161,PTR-0129,TNT-01014,tag.applied,201,0,1172.4024274184262,True
WBH-00200737,2025-11-11 08:13:23.113161,PTR-0106,TNT-01059,tag.applied,200,0,176.98820919310438,True
WBH-00200738,2025-11-11 08:14:13.113161,PTR-0118,TNT-01116,asset.created,200,0,114.66385263093457,True
WBH-00200739,2025-11-11 08:15:03.113161,PTR-0125,TNT-01009,user.invited,201,0,455.866303117302,True
WBH-00200740,2025-11-11 08:15:53.113161,PTR-0137,TNT-01020,tag.applied,201,0,1822.9556934898108,True
WBH-00200741,2025-11-11 08:16:43.113161,PTR-0136,TNT-01040,asset.updated,200,0,794.2681779175672,True
WBH-00200742,2025-11-11 08:17:33.113161,PTR-0112,TNT-01112,asset.deleted,500,2,648.3763326860011,False
WBH-00200743,2025-11-11 08:18:23.113161,PTR-0102,TNT-01048,export.completed,200,0,942.7305215085465,True
WBH-00200744,2025-11-11 08:19:13.113161,PTR-0100,TNT-01097,user.invited,200,0,298.4680057193649,True
WBH-00200745,2025-11-11 08:20:03.113161,PTR-0113,TNT-01031,asset.updated,200,0,206.47805739099837,True
WBH-00200746,2025-11-11 08:20:53.113161,PTR-0128,TNT-01114,user.invited,502,2,572.796978712091,False
WBH-00200747,2025-11-11 08:21:43.113161,PTR-0118,TNT-01071,asset.deleted,200,0,666.981742560616,True
WBH-00200748,2025-11-11 08:22:33.113161,PTR-0112,TNT-01042,asset.deleted,200,0,1198.0257813883238,True
WBH-00200749,2025-11-11 08:23:23.113161,PTR-0102,TNT-01081,metadata.changed,200,0,157.91923586028773,True
WBH-00200750,2025-11-11 08:24:13.113161,PTR-0138,TNT-01099,export.completed,401,1,362.24707356781073,False
WBH-00200751,2025-11-11 08:25:03.113161,PTR-0121,TNT-01109,export.completed,200,0,369.07559803039703,True
WBH-00200752,2025-11-11 08:25:53.113161,PTR-0119,TNT-01021,asset.updated,404,0,239.94809212395242,False
WBH-00200753,2025-11-11 08:26:43.113161,PTR-0119,TNT-01023,asset.deleted,200,0,246.81400744678646,True
WBH-00200754,2025-11-11 08:27:33.113161,PTR-0105,TNT-01114,collection.shared,200,0,254.16261603798384,True
WBH-00200755,2025-11-11 08:28:23.113161,PTR-0109,TNT-01046,tag.applied,200,0,110.46880198864787,True
WBH-00200756,2025-11-11 08:29:13.113161,PTR-0109,TNT-01017,asset.updated,200,0,369.62283406274776,True
WBH-00200757,2025-11-11 08:30:03.113161,PTR-0120,TNT-01125,metadata.changed,400,0,446.67798530841475,False
WBH-00200758,2025-11-11 08:30:53.113161,PTR-0124,TNT-01078,metadata.changed,200,0,38.13853407146999,True
WBH-00200759,2025-11-11 08:31:43.113161,PTR-0132,TNT-01038,export.completed,400,0,174.87906198975062,False
WBH-00200760,2025-11-11 08:32:33.113161,PTR-0123,TNT-01096,tag.applied,400,0,239.71035407117577,False
WBH-00200761,2025-11-11 08:33:23.113161,PTR-0124,TNT-01128,user.invited,200,0,433.87240334784434,True
WBH-00200762,2025-11-11 08:34:13.113161,PTR-0104,TNT-01064,user.invited,200,0,1067.033118411862,True
WBH-00200763,2025-11-11 08:35:03.113161,PTR-0109,TNT-01018,tag.applied,503,3,3601.661288452202,False
WBH-00200764,2025-11-11 08:35:53.113161,PTR-0132,TNT-01060,export.completed,201,0,870.772725160176,True
WBH-00200765,2025-11-11 08:36:43.113161,PTR-0103,TNT-01090,user.invited,200,0,125.35606970681448,True
WBH-00200766,2025-11-11 08:37:33.113161,PTR-0127,TNT-01120,collection.shared,200,0,232.59839171597613,True
WBH-00200767,2025-11-11 08:38:23.113161,PTR-0109,TNT-01080,collection.shared,200,0,438.72927524559736,True
WBH-00200768,2025-11-11 08:39:13.113161,PTR-0123,TNT-01129,export.completed,201,0,188.70126634854216,True
WBH-00200769,2025-11-11 08:40:03.113161,PTR-0136,TNT-01037,user.invited,200,0,136.1227013552763,True
WBH-00200770,2025-11-11 08:40:53.113161,PTR-0102,TNT-01041,asset.updated,201,0,159.96975282985588,True
WBH-00200771,2025-11-11 08:41:43.113161,PTR-0116,TNT-01067,export.completed,200,0,446.0040401372144,True
WBH-00200772,2025-11-11 08:42:33.113161,PTR-0132,TNT-01135,asset.created,200,0,492.3159431499931,True
WBH-00200773,2025-11-11 08:43:23.113161,PTR-0119,TNT-01026,asset.updated,200,0,98.17099891209675,True
WBH-00200774,2025-11-11 08:44:13.113161,PTR-0116,TNT-01072,asset.updated,503,0,629.0075852823685,False
WBH-00200775,2025-11-11 08:45:03.113161,PTR-0121,TNT-01097,asset.updated,200,0,310.07777388195603,True
WBH-00200776,2025-11-11 08:45:53.113161,PTR-0103,TNT-01120,metadata.changed,200,0,366.9463091389287,True
WBH-00200777,2025-11-11 08:46:43.113161,PTR-0110,TNT-01081,tag.applied,200,0,580.6919902899677,True
WBH-00200778,2025-11-11 08:47:33.113161,PTR-0109,TNT-01024,tag.applied,200,0,546.5362073272865,True
WBH-00200779,2025-11-11 08:48:23.113161,PTR-0100,TNT-01013,collection.shared,200,0,309.79132836583454,True
WBH-00200780,2025-11-11 08:49:13.113161,PTR-0100,TNT-01027,export.completed,200,0,337.50226629624893,True
WBH-00200781,2025-11-11 08:50:03.113161,PTR-0130,TNT-01132,asset.deleted,200,0,378.73664614688846,True
WBH-00200782,2025-11-11 08:50:53.113161,PTR-0127,TNT-01130,user.invited,200,0,439.46474205323614,True
WBH-00200783,2025-11-11 08:51:43.113161,PTR-0107,TNT-01098,asset.created,200,0,1624.7571438439988,True
WBH-00200784,2025-11-11 08:52:33.113161,PTR-0139,TNT-01133,asset.created,200,0,837.9860864374751,True
WBH-00200785,2025-11-11 08:53:23.113161,PTR-0130,TNT-01138,export.completed,200,0,245.81812891305043,True
WBH-00200786,2025-11-11 08:54:13.113161,PTR-0116,TNT-01087,collection.shared,500,1,9106.921189757913,False
WBH-00200787,2025-11-11 08:55:03.113161,PTR-0138,TNT-01032,user.invited,200,0,160.28352322996236,True
WBH-00200788,2025-11-11 08:55:53.113161,PTR-0136,TNT-01135,export.completed,201,0,365.16984111928303,True
WBH-00200789,2025-11-11 08:56:43.113161,PTR-0137,TNT-01133,tag.applied,200,0,406.02462819481514,True
WBH-00200790,2025-11-11 08:57:33.113161,PTR-0103,TNT-01039,asset.created,201,0,496.9962076354393,True
WBH-00200791,2025-11-11 08:58:23.113161,PTR-0114,TNT-01040,asset.updated,200,0,816.7130594671772,True
WBH-00200792,2025-11-11 08:59:13.113161,PTR-0139,TNT-01105,asset.deleted,200,0,185.04664476551392,True
WBH-00200793,2025-11-11 09:00:03.113161,PTR-0100,TNT-01029,asset.updated,200,0,1895.2099705405278,True
WBH-00200794,2025-11-11 09:00:53.113161,PTR-0123,TNT-01046,tag.applied,200,0,167.90925254498634,True
WBH-00200795,2025-11-11 09:01:43.113161,PTR-0114,TNT-01022,user.invited,200,0,44.28937955282543,True
WBH-00200796,2025-11-11 09:02:33.113161,PTR-0105,TNT-01004,collection.shared,200,0,483.63636041738056,True
WBH-00200797,2025-11-11 09:03:23.113161,PTR-0137,TNT-01084,asset.updated,200,0,379.15144711533964,True
WBH-00200798,2025-11-11 09:04:13.113161,PTR-0101,TNT-01073,user.invited,200,0,156.68952834879462,True
WBH-00200799,2025-11-11 09:05:03.113161,PTR-0109,TNT-01140,asset.updated,200,0,720.3021797736942,True
WBH-00200800,2025-11-11 09:05:53.113161,PTR-0114,TNT-01071,asset.deleted,401,0,158.58277955949814,False
WBH-00200801,2025-11-11 09:06:43.113161,PTR-0115,TNT-01120,user.invited,200,0,210.31092314746422,True
WBH-00200802,2025-11-11 09:07:33.113161,PTR-0133,TNT-01022,collection.shared,200,0,404.4466562033002,True
WBH-00200803,2025-11-11 09:08:23.113161,PTR-0100,TNT-01115,asset.deleted,201,0,471.6708820184584,True
WBH-00200804,2025-11-11 09:09:13.113161,PTR-0107,TNT-01054,asset.created,500,1,2111.1644936638086,False
WBH-00200805,2025-11-11 09:10:03.113161,PTR-0110,TNT-01092,tag.applied,200,0,588.4030103455988,True
WBH-00200806,2025-11-11 09:10:53.113161,PTR-0132,TNT-01137,export.completed,200,0,178.95275529477468,True
WBH-00200807,2025-11-11 09:11:43.113161,PTR-0115,TNT-01096,asset.deleted,200,0,129.86119546072786,True
WBH-00200808,2025-11-11 09:12:33.113161,PTR-0126,TNT-01149,asset.deleted,201,0,312.8352406922035,True
WBH-00200809,2025-11-11 09:13:23.113161,PTR-0139,TNT-01081,asset.created,200,0,897.2381958653355,True
WBH-00200810,2025-11-11 09:14:13.113161,PTR-0110,TNT-01056,user.invited,200,0,401.9558994386278,True
WBH-00200811,2025-11-11 09:15:03.113161,PTR-0135,TNT-01058,collection.shared,200,0,182.81279397127312,True
WBH-00200812,2025-11-11 09:15:53.113161,PTR-0115,TNT-01126,collection.shared,200,0,1354.2301570307784,True
WBH-00200813,2025-11-11 09:16:43.113161,PTR-0120,TNT-01060,user.invited,500,2,1655.949325714154,False
WBH-00200814,2025-11-11 09:17:33.113161,PTR-0139,TNT-01014,collection.shared,500,1,1228.984543668421,False
WBH-00200815,2025-11-11 09:18:23.113161,PTR-0122,TNT-01029,asset.deleted,200,0,524.107762729485,True
WBH-00200816,2025-11-11 09:19:13.113161,PTR-0122,TNT-01000,collection.shared,200,0,184.81669933013347,True
WBH-00200817,2025-11-11 09:20:03.113161,PTR-0139,TNT-01106,user.invited,200,0,902.7922964783571,True
WBH-00200818,2025-11-11 09:20:53.113161,PTR-0104,TNT-01068,asset.updated,400,0,276.11352387362365,False
WBH-00200819,2025-11-11 09:21:43.113161,PTR-0118,TNT-01113,asset.deleted,200,0,1063.6025216297235,True
WBH-00200820,2025-11-11 09:22:33.113161,PTR-0113,TNT-01035,asset.created,200,0,349.58182642481955,True
WBH-00200821,2025-11-11 09:23:23.113161,PTR-0100,TNT-01065,asset.updated,200,0,1731.52851423937,True
WBH-00200822,2025-11-11 09:24:13.113161,PTR-0112,TNT-01125,export.completed,200,0,251.00077570175532,True
WBH-00200823,2025-11-11 09:25:03.113161,PTR-0134,TNT-01143,collection.shared,502,1,1454.4819527633695,False
WBH-00200824,2025-11-11 09:25:53.113161,PTR-0118,TNT-01097,tag.applied,201,0,253.0649126924917,True
WBH-00200825,2025-11-11 09:26:43.113161,PTR-0130,TNT-01061,user.invited,200,0,114.86630997116532,True
WBH-00200826,2025-11-11 09:27:33.113161,PTR-0108,TNT-01087,user.invited,200,0,579.4924414019148,True
WBH-00200827,2025-11-11 09:28:23.113161,PTR-0125,TNT-01116,collection.shared,200,0,513.085718315435,True
WBH-00200828,2025-11-11 09:29:13.113161,PTR-0139,TNT-01096,collection.shared,200,0,1867.3669909254716,True
WBH-00200829,2025-11-11 09:30:03.113161,PTR-0112,TNT-01079,collection.shared,200,0,117.53071531987528,True
WBH-00200830,2025-11-11 09:30:53.113161,PTR-0102,TNT-01053,export.completed,201,0,130.24755666599629,True
WBH-00200831,2025-11-11 09:31:43.113161,PTR-0130,TNT-01060,metadata.changed,200,0,202.82430685718253,True
WBH-00200832,2025-11-11 09:32:33.113161,PTR-0126,TNT-01091,asset.updated,200,0,457.4104335895291,True
WBH-00200833,2025-11-11 09:33:23.113161,PTR-0111,TNT-01094,asset.deleted,201,0,257.09414849476605,True
WBH-00200834,2025-11-11 09:34:13.113161,PTR-0120,TNT-01075,collection.shared,404,0,288.29719064174947,False
WBH-00200835,2025-11-11 09:35:03.113161,PTR-0134,TNT-01130,tag.applied,200,0,855.2008998332603,True
WBH-00200836,2025-11-11 09:35:53.113161,PTR-0102,TNT-01027,asset.updated,400,0,156.32145276851267,False
WBH-00200837,2025-11-11 09:36:43.113161,PTR-0134,TNT-01147,export.completed,200,0,751.7139846172632,True
WBH-00200838,2025-11-11 09:37:33.113161,PTR-0107,TNT-01057,tag.applied,200,0,877.2087280019247,True
WBH-00200839,2025-11-11 09:38:23.113161,PTR-0108,TNT-01072,asset.created,200,0,299.75572848508733,True
WBH-00200840,2025-11-11 09:39:13.113161,PTR-0126,TNT-01133,export.completed,200,0,204.0213247706527,True
WBH-00200841,2025-11-11 09:40:03.113161,PTR-0104,TNT-01108,user.invited,200,0,476.55483528139894,True
WBH-00200842,2025-11-11 09:40:53.113161,PTR-0126,TNT-01050,asset.deleted,200,0,138.00501615725398,True
WBH-00200843,2025-11-11 09:41:43.113161,PTR-0130,TNT-01061,collection.shared,200,0,483.1247868984035,True
WBH-00200844,2025-11-11 09:42:33.113161,PTR-0113,TNT-01053,metadata.changed,200,0,1040.1330195333771,True
WBH-00200845,2025-11-11 09:43:23.113161,PTR-0100,TNT-01056,export.completed,200,0,206.89103815792404,True
WBH-00200846,2025-11-11 09:44:13.113161,PTR-0109,TNT-01100,collection.shared,200,0,92.24463511541177,True
WBH-00200847,2025-11-11 09:45:03.113161,PTR-0117,TNT-01042,asset.updated,200,0,217.04770877729788,True
WBH-00200848,2025-11-11 09:45:53.113161,PTR-0126,TNT-01011,export.completed,404,0,1246.7817871726393,False
WBH-00200849,2025-11-11 09:46:43.113161,PTR-0134,TNT-01108,metadata.changed,200,0,136.4136198630002,True
WBH-00200850,2025-11-11 09:47:33.113161,PTR-0123,TNT-01113,collection.shared,200,0,372.0234119014229,True
WBH-00200851,2025-11-11 09:48:23.113161,PTR-0138,TNT-01149,asset.deleted,200,0,330.8611789751204,True
WBH-00200852,2025-11-11 09:49:13.113161,PTR-0113,TNT-01105,user.invited,201,0,392.28462508228273,True
WBH-00200853,2025-11-11 09:50:03.113161,PTR-0138,TNT-01146,user.invited,200,0,285.8953903967374,True
WBH-00200854,2025-11-11 09:50:53.113161,PTR-0128,TNT-01064,asset.updated,200,0,176.28326929555635,True
WBH-00200855,2025-11-11 09:51:43.113161,PTR-0137,TNT-01031,asset.created,200,0,1137.0733919468687,True
WBH-00200856,2025-11-11 09:52:33.113161,PTR-0103,TNT-01052,metadata.changed,200,0,266.02345093710716,True
WBH-00200857,2025-11-11 09:53:23.113161,PTR-0121,TNT-01001,asset.deleted,201,0,123.16599109275558,True
WBH-00200858,2025-11-11 09:54:13.113161,PTR-0138,TNT-01046,user.invited,200,0,510.1404122297554,True
WBH-00200859,2025-11-11 09:55:03.113161,PTR-0112,TNT-01103,asset.deleted,200,0,560.3114304849531,True
WBH-00200860,2025-11-11 09:55:53.113161,PTR-0100,TNT-01145,export.completed,200,0,150.45474075106267,True
WBH-00200861,2025-11-11 09:56:43.113161,PTR-0112,TNT-01107,asset.deleted,200,0,374.3222695257046,True
WBH-00200862,2025-11-11 09:57:33.113161,PTR-0126,TNT-01037,user.invited,200,0,322.23534398812313,True
WBH-00200863,2025-11-11 09:58:23.113161,PTR-0112,TNT-01002,user.invited,201,0,1140.291452241558,True
WBH-00200864,2025-11-11 09:59:13.113161,PTR-0136,TNT-01016,metadata.changed,200,0,131.49446839227184,True
WBH-00200865,2025-11-11 10:00:03.113161,PTR-0133,TNT-01019,asset.updated,200,0,273.5905644361006,True
WBH-00200866,2025-11-11 10:00:53.113161,PTR-0113,TNT-01053,metadata.changed,200,0,251.24911678481993,True
WBH-00200867,2025-11-11 10:01:43.113161,PTR-0123,TNT-01027,tag.applied,200,0,254.48844775456985,True
WBH-00200868,2025-11-11 10:02:33.113161,PTR-0133,TNT-01115,asset.updated,200,0,519.3564974351053,True
WBH-00200869,2025-11-11 10:03:23.113161,PTR-0112,TNT-01103,collection.shared,200,0,103.35443847489827,True
WBH-00200870,2025-11-11 10:04:13.113161,PTR-0118,TNT-01112,asset.updated,200,0,85.87929243742327,True
WBH-00200871,2025-11-11 10:05:03.113161,PTR-0110,TNT-01070,asset.created,200,0,368.4550706779872,True
WBH-00200872,2025-11-11 10:05:53.113161,PTR-0136,TNT-01063,collection.shared,200,0,353.39627031286176,True
WBH-00200873,2025-11-11 10:06:43.113161,PTR-0135,TNT-01084,asset.deleted,200,0,494.5968234831566,True
WBH-00200874,2025-11-11 10:07:33.113161,PTR-0125,TNT-01040,collection.shared,201,0,63.46567241346586,True
WBH-00200875,2025-11-11 10:08:23.113161,PTR-0103,TNT-01010,export.completed,201,0,58.788135277812756,True
WBH-00200876,2025-11-11 10:09:13.113161,PTR-0107,TNT-01147,asset.deleted,200,0,317.57296042497035,True
WBH-00200877,2025-11-11 10:10:03.113161,PTR-0136,TNT-01059,collection.shared,201,0,765.3799017660544,True
WBH-00200878,2025-11-11 10:10:53.113161,PTR-0111,TNT-01097,user.invited,201,0,577.4687885875916,True
WBH-00200879,2025-11-11 10:11:43.113161,PTR-0117,TNT-01052,tag.applied,200,0,279.3398785489339,True
WBH-00200880,2025-11-11 10:12:33.113161,PTR-0133,TNT-01125,metadata.changed,400,0,769.4930459201798,False
WBH-00200881,2025-11-11 10:13:23.113161,PTR-0135,TNT-01035,export.completed,200,0,727.2288328456939,True
WBH-00200882,2025-11-11 10:14:13.113161,PTR-0113,TNT-01106,export.completed,201,0,85.73851849421307,True
WBH-00200883,2025-11-11 10:15:03.113161,PTR-0112,TNT-01120,tag.applied,400,0,1059.298105914982,False
WBH-00200884,2025-11-11 10:15:53.113161,PTR-0103,TNT-01118,tag.applied,200,0,160.51268715777434,True
WBH-00200885,2025-11-11 10:16:43.113161,PTR-0103,TNT-01104,metadata.changed,200,0,217.07945268818068,True
WBH-00200886,2025-11-11 10:17:33.113161,PTR-0118,TNT-01033,metadata.changed,201,0,342.1360873872372,True
WBH-00200887,2025-11-11 10:18:23.113161,PTR-0129,TNT-01062,export.completed,200,0,303.72896725060656,True
WBH-00200888,2025-11-11 10:19:13.113161,PTR-0129,TNT-01147,collection.shared,200,0,333.96966428967124,True
