event_id,@timestamp,hss_node,sync_status,affected_imsi_count,database_partition,error_code,replication_lag_ms
HSS-00000803,2025-10-25 14:20:59.973878,hss-secondary-1,Partial Failure,374,partition-15,HSS-DB-201,1829
HSS-00000804,2025-10-25 14:00:13.973878,hss-secondary-1,Partial Failure,451,partition-12,HSS-DB-202,1939
HSS-00000805,2025-10-25 12:33:06.973878,hss-secondary-1,Partial Failure,255,partition-16,HSS-SYNC-002,1917
HSS-00000806,2025-10-25 14:23:08.973878,hss-secondary-1,Timeout,436,partition-02,HSS-DB-201,24839
HSS-00000807,2025-10-25 13:54:27.973878,hss-secondary-1,Complete Failure,1819,partition-07,HSS-REP-101,23051
HSS-00000808,2025-10-25 13:33:12.973878,hss-secondary-1,Partial Failure,316,partition-15,HSS-SYNC-002,1300
HSS-00000809,2025-10-25 13:41:38.973878,hss-secondary-1,Timeout,427,partition-16,HSS-DB-202,18751
HSS-00000810,2025-10-25 14:16:41.973878,hss-secondary-1,Timeout,630,partition-02,HSS-SYNC-003,41970
HSS-00000811,2025-10-25 14:23:52.973878,hss-secondary-1,Success,7,partition-07,HSS-SYNC-000,80
HSS-00000812,2025-10-25 14:26:02.973878,hss-secondary-1,Success,7,partition-02,HSS-SYNC-000,159
HSS-00000813,2025-10-25 15:15:26.973878,hss-secondary-1,Complete Failure,2372,partition-05,HSS-DB-202,6513
HSS-00000814,2025-10-25 12:52:49.973878,hss-secondary-1,Complete Failure,2936,partition-12,HSS-DB-202,20197
HSS-00000815,2025-10-25 12:46:36.973878,hss-secondary-1,Partial Failure,498,partition-02,HSS-REP-101,1381
HSS-00000816,2025-10-25 12:38:16.973878,hss-secondary-1,Partial Failure,357,partition-15,HSS-REP-101,710
HSS-00000817,2025-10-25 12:46:54.973878,hss-secondary-1,Partial Failure,99,partition-07,HSS-REP-101,1753
HSS-00000818,2025-10-25 13:57:37.973878,hss-secondary-1,Partial Failure,368,partition-07,HSS-DB-201,1026
HSS-00000819,2025-10-25 14:25:07.973878,hss-secondary-1,Partial Failure,287,partition-15,HSS-SYNC-002,1716
HSS-00000820,2025-10-25 14:16:50.973878,hss-secondary-1,Complete Failure,2087,partition-12,HSS-REP-101,5004
HSS-00000821,2025-10-25 14:09:57.973878,hss-secondary-1,Success,3,partition-05,HSS-SYNC-000,36
HSS-00000822,2025-10-25 12:47:41.973878,hss-secondary-1,Complete Failure,4768,partition-02,HSS-DB-202,5413
HSS-00000823,2025-10-25 13:51:58.973878,hss-secondary-1,Lag Warning,2,partition-16,HSS-DB-201,4986
HSS-00000824,2025-10-25 12:52:54.973878,hss-secondary-1,Complete Failure,516,partition-12,HSS-REP-101,8559
HSS-00000825,2025-10-25 15:02:18.973878,hss-secondary-1,Lag Warning,14,partition-07,HSS-REP-102,3591
HSS-00000826,2025-10-25 13:51:14.973878,hss-secondary-1,Complete Failure,778,partition-02,HSS-REP-101,25425
HSS-00000827,2025-10-25 14:00:44.973878,hss-secondary-1,Partial Failure,370,partition-05,HSS-DB-202,850
HSS-00000828,2025-10-25 13:52:35.973878,hss-secondary-1,Complete Failure,1958,partition-16,HSS-SYNC-002,12534
HSS-00000829,2025-10-25 14:26:15.973878,hss-secondary-1,Complete Failure,553,partition-16,HSS-DB-201,21753
HSS-00000830,2025-10-25 14:17:12.973878,hss-secondary-1,Partial Failure,264,partition-02,HSS-REP-101,1438
HSS-00000831,2025-10-25 14:10:54.973878,hss-secondary-1,Partial Failure,438,partition-15,HSS-DB-201,920
HSS-00000832,2025-10-25 14:28:22.973878,hss-secondary-1,Complete Failure,4324,partition-16,HSS-SYNC-002,24439
HSS-00000833,2025-10-25 13:24:23.973878,hss-secondary-1,Partial Failure,403,partition-02,HSS-SYNC-001,525
HSS-00000834,2025-10-25 15:23:44.973878,hss-secondary-1,Partial Failure,186,partition-02,HSS-SYNC-001,1456
HSS-00000835,2025-10-25 13:36:03.973878,hss-secondary-1,Complete Failure,4664,partition-02,HSS-REP-101,18929
HSS-00000836,2025-10-25 13:17:03.973878,hss-secondary-1,Complete Failure,4362,partition-16,HSS-SYNC-003,27371
HSS-00000837,2025-10-25 15:23:24.973878,hss-secondary-1,Complete Failure,4074,partition-15,HSS-DB-201,9611
HSS-00000838,2025-10-25 13:12:08.973878,hss-secondary-1,Timeout,762,partition-05,HSS-SYNC-001,11075
HSS-00000839,2025-10-25 12:51:28.973878,hss-secondary-1,Timeout,211,partition-15,HSS-DB-201,27198
HSS-00000840,2025-10-25 15:10:14.973878,hss-secondary-1,Timeout,787,partition-16,HSS-SYNC-003,13896
HSS-00000841,2025-10-25 15:05:08.973878,hss-secondary-1,Success,4,partition-12,HSS-SYNC-000,133
HSS-00000842,2025-10-25 13:11:25.973878,hss-secondary-1,Partial Failure,404,partition-02,HSS-DB-201,1239
HSS-00000843,2025-10-25 13:17:11.973878,hss-secondary-1,Partial Failure,383,partition-07,HSS-DB-201,1832
HSS-00000844,2025-10-25 12:50:51.973878,hss-secondary-1,Complete Failure,2522,partition-05,HSS-REP-101,6544
HSS-00000845,2025-10-25 14:52:59.973878,hss-secondary-1,Partial Failure,157,partition-16,HSS-SYNC-003,972
HSS-00000846,2025-10-25 13:24:52.973878,hss-secondary-1,Complete Failure,1347,partition-12,HSS-REP-102,18806
HSS-00000847,2025-10-25 15:04:30.973878,hss-secondary-1,Partial Failure,102,partition-02,HSS-DB-202,566
HSS-00000848,2025-10-25 13:23:36.973878,hss-secondary-1,Success,5,partition-15,HSS-SYNC-000,74
HSS-00000849,2025-10-25 12:43:22.973878,hss-secondary-1,Complete Failure,4120,partition-12,HSS-REP-102,23451
HSS-00000850,2025-10-25 13:17:44.973878,hss-secondary-1,Timeout,274,partition-12,HSS-REP-101,42591
HSS-00000851,2025-10-25 13:35:55.973878,hss-secondary-1,Complete Failure,4216,partition-12,HSS-SYNC-002,12166
HSS-00000852,2025-10-25 13:06:30.973878,hss-secondary-1,Success,6,partition-02,HSS-SYNC-000,59
HSS-00000853,2025-10-25 15:04:23.973878,hss-secondary-1,Complete Failure,1248,partition-12,HSS-REP-102,28310
HSS-00000854,2025-10-25 13:59:12.973878,hss-secondary-1,Complete Failure,3975,partition-15,HSS-DB-201,9152
HSS-00000855,2025-10-25 15:24:54.973878,hss-secondary-1,Success,5,partition-05,HSS-SYNC-000,27
HSS-00000856,2025-10-25 14:05:55.973878,hss-secondary-1,Complete Failure,1341,partition-12,HSS-DB-202,5321
HSS-00000857,2025-10-25 14:35:45.973878,hss-secondary-1,Partial Failure,200,partition-02,HSS-DB-201,1185
HSS-00000858,2025-10-25 13:52:26.973878,hss-secondary-1,Complete Failure,4758,partition-15,HSS-DB-201,23454
HSS-00000859,2025-10-25 14:21:30.973878,hss-secondary-1,Timeout,910,partition-05,HSS-DB-201,25238
HSS-00000860,2025-10-25 14:57:34.973878,hss-secondary-1,Timeout,515,partition-16,HSS-SYNC-002,45971
HSS-00000861,2025-10-25 13:57:11.973878,hss-secondary-1,Success,8,partition-02,HSS-SYNC-000,39
HSS-00000862,2025-10-25 13:47:08.973878,hss-secondary-1,Complete Failure,2658,partition-15,HSS-DB-202,21076
HSS-00000863,2025-10-25 15:27:09.973878,hss-secondary-1,Partial Failure,80,partition-12,HSS-DB-201,1664
HSS-00000864,2025-10-25 12:55:03.973878,hss-secondary-1,Complete Failure,4380,partition-07,HSS-SYNC-001,23559
HSS-00000865,2025-10-25 13:39:27.973878,hss-secondary-1,Complete Failure,2451,partition-16,HSS-DB-202,26333
HSS-00000866,2025-10-25 13:25:26.973878,hss-secondary-1,Partial Failure,259,partition-05,HSS-SYNC-002,1701
HSS-00000867,2025-10-25 13:15:08.973878,hss-secondary-1,Partial Failure,350,partition-12,HSS-DB-201,839
HSS-00000868,2025-10-25 15:24:32.973878,hss-secondary-1,Complete Failure,2219,partition-02,HSS-REP-101,29276
HSS-00000869,2025-10-25 14:48:04.973878,hss-secondary-1,Partial Failure,423,partition-02,HSS-SYNC-001,873
HSS-00000870,2025-10-25 14:35:40.973878,hss-secondary-1,Complete Failure,1842,partition-07,HSS-SYNC-002,8739
HSS-00000871,2025-10-25 14:11:54.973878,hss-secondary-1,Partial Failure,227,partition-16,HSS-REP-102,1012
HSS-00000872,2025-10-25 14:16:39.973878,hss-secondary-1,Partial Failure,264,partition-02,HSS-REP-102,1219
HSS-00000873,2025-10-25 13:02:03.973878,hss-secondary-1,Complete Failure,1574,partition-16,HSS-SYNC-003,29978
HSS-00000874,2025-10-25 15:16:52.973878,hss-secondary-1,Partial Failure,198,partition-02,HSS-SYNC-002,824
HSS-00000875,2025-10-25 15:16:16.973878,hss-secondary-1,Complete Failure,4477,partition-07,HSS-DB-202,15542
HSS-00000876,2025-10-25 14:31:48.973878,hss-secondary-1,Success,7,partition-12,HSS-SYNC-000,44
HSS-00000877,2025-10-25 13:56:23.973878,hss-secondary-1,Complete Failure,2073,partition-16,HSS-SYNC-001,22628
HSS-00000878,2025-10-25 14:58:29.973878,hss-secondary-1,Complete Failure,1739,partition-05,HSS-SYNC-002,21850
HSS-00000879,2025-10-25 14:34:16.973878,hss-secondary-1,Complete Failure,987,partition-16,HSS-REP-102,10125
HSS-00000880,2025-10-25 13:00:42.973878,hss-secondary-1,Complete Failure,4612,partition-02,HSS-SYNC-001,10949
HSS-00000881,2025-10-25 13:59:15.973878,hss-secondary-1,Partial Failure,82,partition-02,HSS-REP-101,1304
HSS-00000882,2025-10-25 13:52:47.973878,hss-secondary-1,Complete Failure,3213,partition-15,HSS-SYNC-003,5443
HSS-00000883,2025-10-25 13:13:57.973878,hss-secondary-1,Complete Failure,3553,partition-05,HSS-DB-201,17758
HSS-00000884,2025-10-25 14:55:59.973878,hss-secondary-1,Partial Failure,275,partition-02,HSS-REP-102,1316
HSS-00000885,2025-10-25 13:19:41.973878,hss-secondary-1,Success,8,partition-02,HSS-SYNC-000,107
HSS-00000886,2025-10-25 12:55:29.973878,hss-secondary-1,Complete Failure,2664,partition-07,HSS-REP-101,21693
HSS-00000887,2025-10-25 12:41:38.973878,hss-secondary-1,Complete Failure,2670,partition-12,HSS-SYNC-003,23496
HSS-00000888,2025-10-25 13:48:10.973878,hss-secondary-1,Complete Failure,2487,partition-07,HSS-SYNC-003,16384
HSS-00000889,2025-10-25 14:36:58.973878,hss-secondary-1,Partial Failure,311,partition-15,HSS-DB-202,1903
HSS-00000890,2025-10-25 15:11:58.973878,hss-secondary-1,Success,4,partition-07,HSS-SYNC-000,187
HSS-00000891,2025-10-25 14:55:56.973878,hss-secondary-1,Partial Failure,329,partition-15,HSS-SYNC-003,1663
HSS-00000892,2025-10-25 13:47:54.973878,hss-secondary-1,Success,9,partition-05,HSS-SYNC-000,45
HSS-00000893,2025-10-25 15:04:42.973878,hss-secondary-1,Lag Warning,38,partition-12,HSS-DB-202,4746
HSS-00000894,2025-10-25 14:39:33.973878,hss-secondary-1,Success,5,partition-05,HSS-SYNC-000,34
HSS-00000895,2025-10-25 13:52:43.973878,hss-secondary-1,Timeout,289,partition-02,HSS-REP-102,18716
HSS-00000896,2025-10-25 14:29:27.973878,hss-secondary-1,Partial Failure,99,partition-16,HSS-SYNC-003,1122
HSS-00000897,2025-10-25 13:59:38.973878,hss-secondary-1,Complete Failure,4986,partition-15,HSS-SYNC-002,9136
HSS-00000898,2025-10-25 13:09:18.973878,hss-secondary-1,Complete Failure,4053,partition-07,HSS-DB-201,10640
HSS-00000899,2025-10-25 13:52:49.973878,hss-secondary-1,Complete Failure,2693,partition-12,HSS-DB-202,21417
HSS-00000900,2025-10-25 13:23:15.973878,hss-secondary-1,Partial Failure,351,partition-07,HSS-SYNC-001,1357
HSS-00000901,2025-09-03 20:13:51.973878,hss-secondary-2,Success,2,partition-05,HSS-SYNC-000,55
HSS-00000902,2025-09-03 23:01:35.973878,hss-secondary-2,Partial Failure,230,partition-04,HSS-REP-101,1097
HSS-00000903,2025-09-03 17:46:04.973878,hss-secondary-2,Complete Failure,2932,partition-04,HSS-DB-202,10057
HSS-00000904,2025-09-03 20:40:58.973878,hss-secondary-2,Complete Failure,3202,partition-04,HSS-REP-101,24501
HSS-00000905,2025-09-03 19:17:29.973878,hss-secondary-2,Complete Failure,4166,partition-04,HSS-SYNC-002,16180
HSS-00000906,2025-09-03 21:48:26.973878,hss-secondary-2,Partial Failure,144,partition-04,HSS-DB-202,690
HSS-00000907,2025-09-03 18:02:26.973878,hss-secondary-2,Partial Failure,86,partition-04,HSS-SYNC-002,1139
HSS-00000908,2025-09-03 22:27:23.973878,hss-secondary-2,Complete Failure,1448,partition-05,HSS-REP-101,28118
HSS-00000909,2025-09-03 21:35:06.973878,hss-secondary-2,Success,4,partition-04,HSS-SYNC-000,24
HSS-00000910,2025-09-03 22:50:28.973878,hss-secondary-2,Complete Failure,4733,partition-05,HSS-REP-102,28769
HSS-00000911,2025-09-03 20:04:31.973878,hss-secondary-2,Complete Failure,4051,partition-04,HSS-REP-102,7934
HSS-00000912,2025-09-03 21:59:32.973878,hss-secondary-2,Partial Failure,393,partition-05,HSS-SYNC-001,1805
HSS-00000913,2025-09-03 23:25:22.973878,hss-secondary-2,Timeout,343,partition-04,HSS-DB-201,33283
HSS-00000914,2025-09-03 22:02:40.973878,hss-secondary-2,Lag Warning,4,partition-05,HSS-REP-101,2709
HSS-00000915,2025-09-03 20:03:57.973878,hss-secondary-2,Timeout,719,partition-04,HSS-SYNC-003,46613
HSS-00000916,2025-09-03 21:51:16.973878,hss-secondary-2,Partial Failure,163,partition-04,HSS-REP-101,1366
HSS-00000917,2025-09-03 20:31:33.973878,hss-secondary-2,Complete Failure,3483,partition-05,HSS-REP-101,22320
HSS-00000918,2025-09-03 18:46:10.973878,hss-secondary-2,Partial Failure,250,partition-05,HSS-DB-201,1991
HSS-00000919,2025-09-04 00:01:37.973878,hss-secondary-2,Complete Failure,3073,partition-05,HSS-REP-102,14322
HSS-00000920,2025-09-03 23:37:43.973878,hss-secondary-2,Complete Failure,3270,partition-05,HSS-REP-102,7920
HSS-00000921,2025-09-03 17:16:16.973878,hss-secondary-2,Success,4,partition-04,HSS-SYNC-000,148
HSS-00000922,2025-09-03 18:30:59.973878,hss-secondary-2,Success,9,partition-05,HSS-SYNC-000,165
HSS-00000923,2025-09-03 20:19:27.973878,hss-secondary-2,Success,2,partition-04,HSS-SYNC-000,79
HSS-00000924,2025-09-03 18:47:04.973878,hss-secondary-2,Success,7,partition-05,HSS-SYNC-000,106
HSS-00000925,2025-09-03 18:45:06.973878,hss-secondary-2,Partial Failure,346,partition-04,HSS-SYNC-001,1121
HSS-00000926,2025-09-03 20:44:39.973878,hss-secondary-2,Complete Failure,3967,partition-05,HSS-REP-101,17405
HSS-00000927,2025-09-03 18:55:14.973878,hss-secondary-2,Complete Failure,1346,partition-04,HSS-REP-102,28736
HSS-00000928,2025-09-03 22:04:19.973878,hss-secondary-2,Partial Failure,251,partition-05,HSS-SYNC-001,527
HSS-00000929,2025-09-03 21:53:35.973878,hss-secondary-2,Success,1,partition-04,HSS-SYNC-000,156
HSS-00000930,2025-09-03 23:52:22.973878,hss-secondary-2,Partial Failure,270,partition-04,HSS-REP-102,698
HSS-00000931,2025-09-03 18:53:27.973878,hss-secondary-2,Complete Failure,3021,partition-04,HSS-DB-201,29144
HSS-00000932,2025-09-03 17:41:11.973878,hss-secondary-2,Timeout,133,partition-04,HSS-SYNC-002,51155
HSS-00000933,2025-09-03 18:43:16.973878,hss-secondary-2,Complete Failure,2912,partition-05,HSS-DB-201,12564
HSS-00000934,2025-09-03 23:29:54.973878,hss-secondary-2,Complete Failure,4810,partition-05,HSS-SYNC-001,14559
HSS-00000935,2025-09-03 18:30:31.973878,hss-secondary-2,Complete Failure,4618,partition-04,HSS-REP-102,15345
HSS-00000936,2025-09-03 22:41:55.973878,hss-secondary-2,Complete Failure,1828,partition-04,HSS-REP-102,12611
HSS-00000937,2025-09-03 18:59:45.973878,hss-secondary-2,Complete Failure,2811,partition-04,HSS-DB-201,22537
HSS-00000938,2025-09-03 17:15:15.973878,hss-secondary-2,Partial Failure,322,partition-04,HSS-DB-201,1522
HSS-00000939,2025-09-03 19:06:57.973878,hss-secondary-2,Lag Warning,6,partition-04,HSS-SYNC-001,3340
HSS-00000940,2025-09-03 18:25:08.973878,hss-secondary-2,Partial Failure,410,partition-05,HSS-DB-202,642
HSS-00000941,2025-09-03 21:04:21.973878,hss-secondary-2,Success,7,partition-04,HSS-SYNC-000,176
HSS-00000942,2025-09-03 21:25:47.973878,hss-secondary-2,Complete Failure,3696,partition-05,HSS-SYNC-003,12870
HSS-00000943,2025-09-03 19:22:12.973878,hss-secondary-2,Partial Failure,238,partition-04,HSS-REP-101,1848
HSS-00000944,2025-09-03 23:45:00.973878,hss-secondary-2,Complete Failure,3827,partition-05,HSS-SYNC-001,19315
HSS-00000945,2025-09-03 18:41:01.973878,hss-secondary-2,Complete Failure,1430,partition-04,HSS-REP-101,27647
HSS-00000946,2025-09-03 19:10:19.973878,hss-secondary-2,Success,1,partition-05,HSS-SYNC-000,48
HSS-00000947,2025-09-03 20:49:04.973878,hss-secondary-2,Complete Failure,848,partition-05,HSS-SYNC-002,9952
HSS-00000948,2025-09-03 23:59:59.973878,hss-secondary-2,Success,7,partition-04,HSS-SYNC-000,44
HSS-00000949,2025-09-03 19:45:07.973878,hss-secondary-2,Complete Failure,1087,partition-05,HSS-DB-202,10124
HSS-00000950,2025-09-03 19:47:49.973878,hss-secondary-2,Lag Warning,2,partition-04,HSS-SYNC-003,4818
HSS-00000951,2025-09-03 20:38:13.973878,hss-secondary-2,Complete Failure,2091,partition-05,HSS-SYNC-002,7530
HSS-00000952,2025-09-03 23:23:22.973878,hss-secondary-2,Partial Failure,279,partition-04,HSS-SYNC-001,1320
HSS-00000953,2025-09-03 18:31:22.973878,hss-secondary-2,Partial Failure,257,partition-04,HSS-DB-202,1129
HSS-00000954,2025-09-03 22:46:16.973878,hss-secondary-2,Success,8,partition-05,HSS-SYNC-000,115
HSS-00000955,2025-09-03 23:34:16.973878,hss-secondary-2,Partial Failure,85,partition-05,HSS-DB-202,1976
HSS-00000956,2025-09-03 18:26:30.973878,hss-secondary-2,Lag Warning,39,partition-05,HSS-REP-101,3547
HSS-00000957,2025-09-03 23:36:20.973878,hss-secondary-2,Success,7,partition-04,HSS-SYNC-000,80
HSS-00000958,2025-09-03 19:00:24.973878,hss-secondary-2,Complete Failure,744,partition-04,HSS-SYNC-002,20089
HSS-00000959,2025-09-03 21:36:45.973878,hss-secondary-2,Complete Failure,2965,partition-05,HSS-REP-101,6229
HSS-00000960,2025-09-03 20:45:11.973878,hss-secondary-2,Timeout,990,partition-04,HSS-DB-201,24302
HSS-00000961,2025-09-03 22:14:56.973878,hss-secondary-2,Partial Failure,194,partition-04,HSS-REP-101,1356
HSS-00000962,2025-09-03 17:48:04.973878,hss-secondary-2,Complete Failure,3211,partition-05,HSS-REP-102,20655
HSS-00000963,2025-09-03 22:13:14.973878,hss-secondary-2,Partial Failure,183,partition-05,HSS-DB-201,1950
HSS-00000964,2025-09-03 20:01:21.973878,hss-secondary-2,Complete Failure,2239,partition-04,HSS-SYNC-002,10260
HSS-00000965,2025-09-03 21:35:22.973878,hss-secondary-2,Partial Failure,189,partition-05,HSS-SYNC-001,1606
HSS-00000966,2025-09-03 17:26:16.973878,hss-secondary-2,Partial Failure,409,partition-04,HSS-REP-102,1126
HSS-00000967,2025-09-03 18:16:37.973878,hss-secondary-2,Partial Failure,289,partition-05,HSS-REP-101,539
HSS-00000968,2025-09-03 19:11:22.973878,hss-secondary-2,Timeout,488,partition-04,HSS-SYNC-001,30988
HSS-00000969,2025-09-03 23:30:57.973878,hss-secondary-2,Complete Failure,4143,partition-04,HSS-SYNC-001,25597
HSS-00000970,2025-09-03 21:02:51.973878,hss-secondary-2,Timeout,330,partition-04,HSS-DB-202,36342
HSS-00000971,2025-09-03 20:04:23.973878,hss-secondary-2,Partial Failure,495,partition-04,HSS-REP-101,860
HSS-00000972,2025-09-03 22:21:56.973878,hss-secondary-2,Complete Failure,3665,partition-05,HSS-SYNC-002,5981
HSS-00000973,2025-09-03 19:38:45.973878,hss-secondary-2,Success,9,partition-04,HSS-SYNC-000,135
HSS-00000974,2025-09-03 18:43:23.973878,hss-secondary-2,Partial Failure,265,partition-04,HSS-DB-201,730
HSS-00000975,2025-09-03 22:21:17.973878,hss-secondary-2,Partial Failure,349,partition-05,HSS-DB-202,844
HSS-00000976,2025-09-03 20:09:38.973878,hss-secondary-2,Timeout,419,partition-04,HSS-SYNC-003,19701
HSS-00000977,2025-09-04 00:04:06.973878,hss-secondary-2,Complete Failure,4278,partition-05,HSS-REP-102,27283
HSS-00000978,2025-09-03 21:15:33.973878,hss-secondary-2,Partial Failure,377,partition-04,HSS-SYNC-003,1715
HSS-00000979,2025-09-03 18:56:16.973878,hss-secondary-2,Success,3,partition-05,HSS-SYNC-000,151
HSS-00000980,2025-09-03 20:46:28.973878,hss-secondary-2,Success,4,partition-05,HSS-SYNC-000,142
HSS-00000981,2025-09-03 19:32:01.973878,hss-secondary-2,Timeout,442,partition-04,HSS-DB-202,54361
HSS-00000982,2025-09-03 17:09:16.973878,hss-secondary-2,Partial Failure,71,partition-04,HSS-REP-102,1400
HSS-00000983,2025-09-03 21:55:51.973878,hss-secondary-2,Partial Failure,213,partition-05,HSS-REP-102,1576
HSS-00000984,2025-09-03 19:59:06.973878,hss-secondary-2,Lag Warning,45,partition-05,HSS-SYNC-003,3025
HSS-00000985,2025-09-03 22:07:02.973878,hss-secondary-2,Complete Failure,929,partition-05,HSS-DB-201,10358
HSS-00000986,2025-09-03 21:50:34.973878,hss-secondary-2,Partial Failure,333,partition-04,HSS-DB-202,1114
HSS-00000987,2025-09-03 18:45:30.973878,hss-secondary-2,Timeout,476,partition-04,HSS-DB-202,41861
HSS-00000988,2025-09-03 23:05:42.973878,hss-secondary-2,Partial Failure,120,partition-05,HSS-SYNC-003,892
HSS-00000989,2025-09-03 22:07:15.973878,hss-secondary-2,Complete Failure,1151,partition-05,HSS-SYNC-001,27601
HSS-00000990,2025-09-03 23:15:04.973878,hss-secondary-2,Lag Warning,34,partition-04,HSS-DB-201,2486
HSS-00000991,2025-09-03 19:34:58.973878,hss-secondary-2,Complete Failure,3499,partition-05,HSS-REP-101,16041
HSS-00000992,2025-09-03 21:31:06.973878,hss-secondary-2,Complete Failure,1606,partition-04,HSS-REP-101,13721
HSS-00000993,2025-09-03 20:41:28.973878,hss-secondary-2,Partial Failure,116,partition-04,HSS-SYNC-002,1952
HSS-00000994,2025-09-03 20:57:50.973878,hss-secondary-2,Partial Failure,158,partition-04,HSS-DB-202,964
HSS-00000995,2025-09-03 22:17:25.973878,hss-secondary-2,Complete Failure,4453,partition-04,HSS-SYNC-001,20771
HSS-00000996,2025-09-03 19:14:08.973878,hss-secondary-2,Partial Failure,108,partition-05,HSS-DB-202,724
HSS-00000997,2025-09-03 18:19:38.973878,hss-secondary-2,Complete Failure,2540,partition-05,HSS-REP-101,17002
HSS-00000998,2025-09-03 23:52:45.973878,hss-secondary-2,Complete Failure,1739,partition-05,HSS-SYNC-001,18646
HSS-00000999,2025-09-03 20:22:45.973878,hss-secondary-2,Lag Warning,26,partition-04,HSS-SYNC-003,3528
