transaction_id,@timestamp,customer_id,product_id,channel,transaction_amount,payment_method,store_location,campaign_id
TXN00000718,2025-10-24 19:30:20.082623,CUST000164,PROD000099,in-store,17.26,credit_card,Airport,CAMP0047
TXN00000719,2025-10-24 19:45:20.082623,CUST000104,PROD000051,in-store,30.48,cash,Riverside,CAMP0040
TXN00000720,2025-10-24 20:00:20.082623,CUST000179,PROD000099,in-store,18.62,digital_wallet,Westside Mall,CAMP0029
TXN00000721,2025-10-24 20:15:20.082623,CUST000187,PROD000038,e-commerce,23.96,cash,South Center,CAMP0073
TXN00000722,2025-10-24 20:30:20.082623,CUST000194,PROD000036,in-store,59.9,buy_now_pay_later,Riverside,CAMP0055
TXN00000723,2025-10-24 20:45:20.082623,CUST000198,PROD000074,e-commerce,277.62,digital_wallet,Downtown,NONE
TXN00000724,2025-10-24 21:00:20.082623,CUST000006,PROD000072,in-store,35.44,cash,Riverside,NONE
TXN00000725,2025-10-24 21:15:20.082623,CUST000090,PROD000045,e-commerce,53.36,debit_card,North Plaza,CAMP0001
TXN00000726,2025-10-24 21:30:20.082623,CUST000192,PROD000064,e-commerce,224.79,debit_card,South Center,NONE
TXN00000727,2025-10-24 21:45:20.082623,CUST000166,PROD000006,e-commerce,33.23,digital_wallet,East Market,CAMP0076
TXN00000728,2025-10-24 22:00:20.082623,CUST000088,PROD000091,in-store,106.81,debit_card,Airport,CAMP0006
TXN00000729,2025-10-24 22:15:20.082623,CUST000073,PROD000016,in-store,73.52,credit_card,Westside Mall,CAMP0009
TXN00000730,2025-10-24 22:30:20.082623,CUST000127,PROD000137,e-commerce,139.39,cash,North Plaza,NONE
TXN00000731,2025-10-24 22:45:20.082623,CUST000178,PROD000105,in-store,31.13,digital_wallet,North Plaza,CAMP0056
TXN00000732,2025-10-24 23:00:20.082623,CUST000112,PROD000073,e-commerce,31.63,digital_wallet,Westside Mall,CAMP0022
TXN00000733,2025-10-24 23:15:20.082623,CUST000188,PROD000046,e-commerce,110.92,debit_card,Downtown,CAMP0045
TXN00000734,2025-10-24 23:30:20.082623,CUST000096,PROD000104,e-commerce,15.27,credit_card,East Market,CAMP0071
TXN00000735,2025-10-24 23:45:20.082623,CUST000104,PROD000111,in-store,94.24,credit_card,Suburban Center,CAMP0061
TXN00000736,2025-10-25 00:00:20.082623,CUST000098,PROD000115,e-commerce,152.02,digital_wallet,Uptown,CAMP0073
TXN00000737,2025-10-25 00:15:20.082623,CUST000010,PROD000023,in-store,93.77,credit_card,Uptown,NONE
TXN00000738,2025-10-25 00:30:20.082623,CUST000042,PROD000070,in-store,39.24,debit_card,Airport,NONE
TXN00000739,2025-10-25 00:45:20.082623,CUST000150,PROD000075,in-store,36.51,debit_card,Downtown,CAMP0001
TXN00000740,2025-10-25 01:00:20.082623,CUST000029,PROD000029,e-commerce,105.81,credit_card,Uptown,NONE
TXN00000741,2025-10-25 01:15:20.082623,CUST000118,PROD000129,e-commerce,42.32,debit_card,Riverside,NONE
TXN00000742,2025-10-25 01:30:20.082623,CUST000066,PROD000075,e-commerce,64.07,debit_card,Airport,CAMP0048
TXN00000743,2025-10-25 01:45:20.082623,CUST000060,PROD000097,e-commerce,200.29,digital_wallet,South Center,CAMP0022
TXN00000744,2025-10-25 02:00:20.082623,CUST000174,PROD000067,in-store,130.97,digital_wallet,Downtown,CAMP0029
TXN00000745,2025-10-25 02:15:20.082623,CUST000020,PROD000090,in-store,57.88,buy_now_pay_later,Suburban Center,CAMP0057
TXN00000746,2025-10-25 02:30:20.082623,CUST000125,PROD000004,in-store,45.51,debit_card,South Center,CAMP0041
TXN00000747,2025-10-25 02:45:20.082623,CUST000069,PROD000097,in-store,70.28,digital_wallet,Riverside,CAMP0058
TXN00000748,2025-10-25 03:00:20.082623,CUST000065,PROD000102,in-store,5.95,digital_wallet,Westside Mall,CAMP0050
TXN00000749,2025-10-25 03:15:20.082623,CUST000178,PROD000061,in-store,66.37,credit_card,Uptown,CAMP0049
TXN00000750,2025-10-25 03:30:20.082623,CUST000027,PROD000018,in-store,49.15,cash,Airport,CAMP0027
TXN00000751,2025-10-25 03:45:20.082623,CUST000100,PROD000031,in-store,243.01,credit_card,Suburban Center,CAMP0073
TXN00000752,2025-10-25 04:00:20.082623,CUST000048,PROD000007,in-store,16.39,debit_card,Downtown,CAMP0060
TXN00000753,2025-10-25 04:15:20.082623,CUST000086,PROD000142,e-commerce,74.98,cash,Riverside,CAMP0038
TXN00000754,2025-10-25 04:30:20.082623,CUST000016,PROD000040,in-store,135.11,digital_wallet,Metro Station,CAMP0016
TXN00000755,2025-10-25 04:45:20.082623,CUST000174,PROD000021,e-commerce,20.76,debit_card,East Market,CAMP0070
TXN00000756,2025-10-25 05:00:20.082623,CUST000083,PROD000045,in-store,26.98,credit_card,Metro Station,NONE
TXN00000757,2025-10-25 05:15:20.082623,CUST000192,PROD000036,in-store,29.8,credit_card,Downtown,NONE
TXN00000758,2025-10-25 05:30:20.082623,CUST000048,PROD000114,e-commerce,53.87,buy_now_pay_later,Suburban Center,CAMP0080
TXN00000759,2025-10-25 05:45:20.082623,CUST000006,PROD000092,in-store,34.88,digital_wallet,Uptown,CAMP0068
TXN00000760,2025-10-25 06:00:20.082623,CUST000130,PROD000057,in-store,89.08,credit_card,North Plaza,NONE
TXN00000761,2025-10-25 06:15:20.082623,CUST000072,PROD000065,in-store,9.77,buy_now_pay_later,Riverside,CAMP0058
TXN00000762,2025-10-25 06:30:20.082623,CUST000158,PROD000127,e-commerce,35.25,digital_wallet,East Market,NONE
TXN00000763,2025-10-25 06:45:20.082623,CUST000042,PROD000028,e-commerce,15.89,buy_now_pay_later,Metro Station,CAMP0048
TXN00000764,2025-10-25 07:00:20.082623,CUST000077,PROD000132,in-store,46.91,debit_card,North Plaza,CAMP0053
TXN00000765,2025-10-25 07:15:20.082623,CUST000094,PROD000130,e-commerce,6.11,buy_now_pay_later,Uptown,NONE
TXN00000766,2025-10-25 07:30:20.082623,CUST000172,PROD000148,e-commerce,68.34,debit_card,Westside Mall,CAMP0023
TXN00000767,2025-10-25 07:45:20.082623,CUST000034,PROD000102,in-store,3.0,digital_wallet,Riverside,NONE
TXN00000768,2025-10-25 08:00:20.082623,CUST000152,PROD000007,e-commerce,17.46,debit_card,Airport,NONE
TXN00000769,2025-10-25 08:15:20.082623,CUST000110,PROD000141,in-store,29.61,debit_card,East Market,CAMP0023
TXN00000770,2025-10-25 08:30:20.082623,CUST000068,PROD000090,e-commerce,88.61,digital_wallet,South Center,CAMP0066
TXN00000771,2025-10-25 08:45:20.082623,CUST000179,PROD000077,in-store,11.01,digital_wallet,East Market,CAMP0049
TXN00000772,2025-10-25 09:00:20.082623,CUST000090,PROD000050,in-store,41.22,credit_card,East Market,CAMP0058
TXN00000773,2025-10-25 09:15:20.082623,CUST000030,PROD000071,e-commerce,135.53,digital_wallet,South Center,CAMP0050
TXN00000774,2025-10-25 09:30:20.082623,CUST000180,PROD000149,e-commerce,18.1,credit_card,North Plaza,NONE
TXN00000775,2025-10-25 09:45:20.082623,CUST000078,PROD000077,in-store,22.59,cash,Metro Station,CAMP0078
TXN00000776,2025-10-25 10:00:20.082623,CUST000008,PROD000062,e-commerce,95.81,buy_now_pay_later,South Center,NONE
TXN00000777,2025-10-25 10:15:20.082623,CUST000008,PROD000079,in-store,97.49,cash,Airport,CAMP0045
TXN00000778,2025-10-25 10:30:20.082623,CUST000011,PROD000041,e-commerce,69.25,debit_card,South Center,CAMP0041
TXN00000779,2025-10-25 10:45:20.082623,CUST000103,PROD000027,in-store,39.54,cash,South Center,CAMP0006
TXN00000780,2025-10-25 11:00:20.082623,CUST000064,PROD000015,in-store,54.02,debit_card,North Plaza,CAMP0073
TXN00000781,2025-10-25 11:15:20.082623,CUST000100,PROD000115,e-commerce,129.0,debit_card,Uptown,CAMP0039
TXN00000782,2025-10-25 11:30:20.082623,CUST000058,PROD000139,in-store,813.65,buy_now_pay_later,North Plaza,NONE
TXN00000783,2025-10-25 11:45:20.082623,CUST000017,PROD000002,e-commerce,149.12,credit_card,North Plaza,CAMP0063
TXN00000784,2025-10-25 12:00:20.082623,CUST000110,PROD000096,in-store,489.57,debit_card,Suburban Center,NONE
TXN00000785,2025-10-25 12:15:20.082623,CUST000021,PROD000005,in-store,42.45,digital_wallet,Airport,CAMP0022
TXN00000786,2025-10-25 12:30:20.082623,CUST000166,PROD000034,e-commerce,14.67,digital_wallet,Riverside,CAMP0067
TXN00000787,2025-10-25 12:45:20.082623,CUST000150,PROD000011,in-store,22.46,debit_card,South Center,CAMP0038
TXN00000788,2025-10-25 13:00:20.082623,CUST000075,PROD000023,e-commerce,34.7,credit_card,Airport,CAMP0022
TXN00000789,2025-10-25 13:15:20.082623,CUST000155,PROD000018,e-commerce,24.63,credit_card,Airport,CAMP0058
TXN00000790,2025-10-25 13:30:20.082623,CUST000169,PROD000138,in-store,11.3,buy_now_pay_later,Metro Station,CAMP0016
TXN00000791,2025-10-25 13:45:20.082623,CUST000150,PROD000120,in-store,35.11,credit_card,Riverside,CAMP0019
TXN00000792,2025-10-25 14:00:20.082623,CUST000103,PROD000038,e-commerce,23.45,credit_card,Uptown,CAMP0012
TXN00000793,2025-10-25 14:15:20.082623,CUST000103,PROD000143,in-store,14.7,debit_card,North Plaza,CAMP0001
TXN00000794,2025-10-25 14:30:20.082623,CUST000069,PROD000055,e-commerce,19.76,digital_wallet,South Center,CAMP0014
TXN00000795,2025-10-25 14:45:20.082623,CUST000078,PROD000063,e-commerce,114.11,credit_card,Uptown,NONE
TXN00000796,2025-10-25 15:00:20.082623,CUST000041,PROD000078,e-commerce,53.77,buy_now_pay_later,Suburban Center,CAMP0033
TXN00000797,2025-10-25 15:15:20.082623,CUST000024,PROD000030,in-store,169.8,cash,Suburban Center,CAMP0072
TXN00000798,2025-10-25 15:30:20.082623,CUST000191,PROD000100,in-store,29.1,debit_card,Metro Station,CAMP0047
TXN00000799,2025-10-25 15:45:20.082623,CUST000075,PROD000113,e-commerce,16.74,buy_now_pay_later,Metro Station,CAMP0017
TXN00000800,2025-10-25 16:00:20.082623,CUST000052,PROD000036,e-commerce,58.02,cash,Downtown,CAMP0056
TXN00000801,2025-10-25 16:15:20.082623,CUST000138,PROD000014,e-commerce,11.63,cash,East Market,CAMP0058
TXN00000802,2025-10-25 16:30:20.082623,CUST000141,PROD000040,e-commerce,270.83,credit_card,Suburban Center,NONE
TXN00000803,2025-10-25 16:45:20.082623,CUST000111,PROD000088,in-store,27.56,buy_now_pay_later,North Plaza,CAMP0071
TXN00000804,2025-10-25 17:00:20.082623,CUST000148,PROD000023,e-commerce,31.15,buy_now_pay_later,Downtown,NONE
TXN00000805,2025-10-25 17:15:20.082623,CUST000013,PROD000108,e-commerce,9.66,debit_card,Riverside,CAMP0009
TXN00000806,2025-10-25 17:30:20.082623,CUST000082,PROD000066,e-commerce,21.85,credit_card,Airport,CAMP0030
TXN00000807,2025-10-25 17:45:20.082623,CUST000059,PROD000078,e-commerce,18.87,credit_card,Metro Station,CAMP0027
TXN00000808,2025-10-25 18:00:20.082623,CUST000120,PROD000017,in-store,74.8,cash,East Market,NONE
TXN00000809,2025-10-25 18:15:20.082623,CUST000024,PROD000103,e-commerce,125.55,buy_now_pay_later,Metro Station,CAMP0033
TXN00000810,2025-10-25 18:30:20.082623,CUST000055,PROD000036,e-commerce,30.0,debit_card,Westside Mall,CAMP0020
TXN00000811,2025-10-25 18:45:20.082623,CUST000036,PROD000036,e-commerce,85.9,buy_now_pay_later,East Market,NONE
TXN00000812,2025-10-25 19:00:20.082623,CUST000072,PROD000119,e-commerce,24.97,cash,Riverside,CAMP0031
TXN00000813,2025-10-25 19:15:20.082623,CUST000200,PROD000004,e-commerce,102.53,digital_wallet,North Plaza,CAMP0022
TXN00000814,2025-10-25 19:30:20.082623,CUST000056,PROD000040,in-store,134.78,digital_wallet,Riverside,NONE
TXN00000815,2025-10-25 19:45:20.082623,CUST000200,PROD000056,e-commerce,96.28,credit_card,Metro Station,CAMP0006
TXN00000816,2025-10-25 20:00:20.082623,CUST000090,PROD000014,e-commerce,11.13,cash,South Center,NONE
TXN00000817,2025-10-25 20:15:20.082623,CUST000200,PROD000053,e-commerce,10.63,buy_now_pay_later,Uptown,CAMP0050
TXN00000818,2025-10-25 20:30:20.082623,CUST000090,PROD000056,e-commerce,40.55,cash,Suburban Center,CAMP0012
TXN00000819,2025-10-25 20:45:20.082623,CUST000007,PROD000130,in-store,16.07,cash,Westside Mall,CAMP0047
TXN00000820,2025-10-25 21:00:20.082623,CUST000099,PROD000140,in-store,48.05,digital_wallet,North Plaza,NONE
TXN00000821,2025-10-25 21:15:20.082623,CUST000127,PROD000003,in-store,29.6,digital_wallet,Westside Mall,CAMP0035
TXN00000822,2025-10-25 21:30:20.082623,CUST000114,PROD000058,e-commerce,96.72,debit_card,Uptown,CAMP0034
TXN00000823,2025-10-25 21:45:20.082623,CUST000069,PROD000104,e-commerce,15.1,buy_now_pay_later,Suburban Center,CAMP0044
TXN00000824,2025-10-25 22:00:20.082623,CUST000062,PROD000046,e-commerce,37.9,buy_now_pay_later,Airport,CAMP0015
TXN00000825,2025-10-25 22:15:20.082623,CUST000001,PROD000015,e-commerce,113.0,buy_now_pay_later,Suburban Center,CAMP0039
TXN00000826,2025-10-25 22:30:20.082623,CUST000144,PROD000008,in-store,205.78,debit_card,Metro Station,CAMP0079
TXN00000827,2025-10-25 22:45:20.082623,CUST000133,PROD000036,in-store,27.87,digital_wallet,East Market,CAMP0063
TXN00000828,2025-10-25 23:00:20.082623,CUST000120,PROD000128,in-store,39.34,debit_card,Downtown,CAMP0001
TXN00000829,2025-10-25 23:15:20.082623,CUST000112,PROD000078,e-commerce,19.16,cash,Westside Mall,CAMP0054
TXN00000830,2025-10-25 23:30:20.082623,CUST000110,PROD000113,e-commerce,17.09,credit_card,North Plaza,CAMP0002
TXN00000831,2025-10-25 23:45:20.082623,CUST000031,PROD000147,e-commerce,23.66,cash,South Center,CAMP0004
TXN00000832,2025-10-26 00:00:20.082623,CUST000130,PROD000065,e-commerce,18.29,cash,Westside Mall,CAMP0012
TXN00000833,2025-10-26 00:15:20.082623,CUST000101,PROD000003,e-commerce,37.82,buy_now_pay_later,Downtown,NONE
TXN00000834,2025-10-26 00:30:20.082623,CUST000154,PROD000056,e-commerce,42.08,credit_card,Downtown,NONE
TXN00000835,2025-10-26 00:45:20.082623,CUST000073,PROD000071,in-store,245.84,digital_wallet,Uptown,CAMP0009
TXN00000836,2025-10-26 01:00:20.082623,CUST000023,PROD000147,in-store,23.2,debit_card,South Center,CAMP0019
TXN00000837,2025-10-26 01:15:20.082623,CUST000055,PROD000076,e-commerce,22.75,debit_card,Uptown,CAMP0029
TXN00000838,2025-10-26 01:30:20.082623,CUST000181,PROD000008,in-store,186.07,digital_wallet,Downtown,CAMP0075
TXN00000839,2025-10-26 01:45:20.082623,CUST000067,PROD000111,e-commerce,29.0,buy_now_pay_later,Uptown,CAMP0022
TXN00000840,2025-10-26 02:00:20.082623,CUST000054,PROD000089,e-commerce,28.04,debit_card,Airport,CAMP0065
TXN00000841,2025-10-26 02:15:20.082623,CUST000198,PROD000146,in-store,51.73,buy_now_pay_later,Riverside,CAMP0002
TXN00000842,2025-10-26 02:30:20.082623,CUST000009,PROD000081,in-store,65.25,buy_now_pay_later,Airport,CAMP0037
TXN00000843,2025-10-26 02:45:20.082623,CUST000164,PROD000145,e-commerce,40.88,cash,Westside Mall,CAMP0010
TXN00000844,2025-10-26 03:00:20.082623,CUST000147,PROD000066,e-commerce,23.18,cash,Metro Station,CAMP0052
TXN00000845,2025-10-26 03:15:20.082623,CUST000055,PROD000099,in-store,49.17,credit_card,Riverside,CAMP0019
TXN00000846,2025-10-26 03:30:20.082623,CUST000087,PROD000134,in-store,96.08,cash,Suburban Center,CAMP0063
TXN00000847,2025-10-26 03:45:20.082623,CUST000147,PROD000058,e-commerce,183.38,digital_wallet,Downtown,CAMP0044
TXN00000848,2025-10-26 04:00:20.082623,CUST000194,PROD000124,e-commerce,14.5,debit_card,Uptown,CAMP0009
TXN00000849,2025-10-26 04:15:20.082623,CUST000075,PROD000130,e-commerce,6.0,buy_now_pay_later,Airport,CAMP0005
TXN00000850,2025-10-26 04:30:20.082623,CUST000139,PROD000084,e-commerce,61.36,debit_card,Suburban Center,NONE
TXN00000851,2025-10-26 04:45:20.082623,CUST000007,PROD000147,in-store,26.85,credit_card,Suburban Center,CAMP0019
TXN00000852,2025-10-26 05:00:20.082623,CUST000039,PROD000084,e-commerce,120.85,debit_card,Suburban Center,CAMP0075
TXN00000853,2025-10-26 05:15:20.082623,CUST000194,PROD000043,e-commerce,47.39,cash,Westside Mall,CAMP0062
TXN00000854,2025-10-26 05:30:20.082623,CUST000028,PROD000007,in-store,32.53,debit_card,Westside Mall,CAMP0048
TXN00000855,2025-10-26 05:45:20.082623,CUST000070,PROD000096,in-store,711.86,credit_card,Westside Mall,CAMP0045
TXN00000856,2025-10-26 06:00:20.082623,CUST000088,PROD000142,in-store,68.55,credit_card,Uptown,CAMP0019
TXN00000857,2025-10-26 06:15:20.082623,CUST000004,PROD000031,e-commerce,217.59,buy_now_pay_later,North Plaza,CAMP0004
TXN00000858,2025-10-26 06:30:20.082623,CUST000007,PROD000142,e-commerce,221.26,digital_wallet,Metro Station,CAMP0027
TXN00000859,2025-10-26 06:45:20.082623,CUST000143,PROD000026,in-store,219.71,buy_now_pay_later,Westside Mall,CAMP0070
TXN00000860,2025-10-26 07:00:20.082623,CUST000057,PROD000145,e-commerce,30.76,buy_now_pay_later,North Plaza,NONE
TXN00000861,2025-10-26 07:15:20.082623,CUST000141,PROD000049,e-commerce,39.53,digital_wallet,Riverside,CAMP0079
TXN00000862,2025-10-26 07:30:20.082623,CUST000097,PROD000139,e-commerce,506.78,buy_now_pay_later,North Plaza,CAMP0055
TXN00000863,2025-10-26 07:45:20.082623,CUST000179,PROD000057,e-commerce,88.87,credit_card,Uptown,NONE
TXN00000864,2025-10-26 08:00:20.082623,CUST000078,PROD000137,e-commerce,64.76,debit_card,North Plaza,CAMP0008
TXN00000865,2025-10-26 08:15:20.082623,CUST000026,PROD000094,e-commerce,163.34,cash,Downtown,CAMP0028
TXN00000866,2025-10-26 08:30:20.082623,CUST000067,PROD000028,in-store,43.52,buy_now_pay_later,Uptown,NONE
TXN00000867,2025-10-26 08:45:20.082623,CUST000102,PROD000008,e-commerce,189.27,credit_card,Downtown,CAMP0078
TXN00000868,2025-10-26 09:00:20.082623,CUST000062,PROD000015,e-commerce,114.03,cash,Uptown,CAMP0037
TXN00000869,2025-10-26 09:15:20.082623,CUST000116,PROD000048,in-store,34.48,credit_card,Downtown,CAMP0027
TXN00000870,2025-10-26 09:30:20.082623,CUST000111,PROD000120,in-store,41.03,credit_card,Airport,NONE
TXN00000871,2025-10-26 09:45:20.082623,CUST000049,PROD000107,in-store,84.12,cash,Downtown,CAMP0039
TXN00000872,2025-10-26 10:00:20.082623,CUST000030,PROD000115,in-store,150.4,debit_card,Metro Station,CAMP0064
TXN00000873,2025-10-26 10:15:20.082623,CUST000173,PROD000087,in-store,134.05,credit_card,Airport,CAMP0042
TXN00000874,2025-10-26 10:30:20.082623,CUST000076,PROD000083,in-store,11.56,buy_now_pay_later,Uptown,CAMP0035
TXN00000875,2025-10-26 10:45:20.082623,CUST000135,PROD000027,e-commerce,84.59,cash,North Plaza,CAMP0019
TXN00000876,2025-10-26 11:00:20.082623,CUST000100,PROD000131,e-commerce,6.9,cash,Uptown,CAMP0031
TXN00000877,2025-10-26 11:15:20.082623,CUST000160,PROD000038,in-store,69.35,digital_wallet,Riverside,NONE
TXN00000878,2025-10-26 11:30:20.082623,CUST000191,PROD000026,e-commerce,386.07,buy_now_pay_later,East Market,NONE
TXN00000879,2025-10-26 11:45:20.082623,CUST000067,PROD000110,in-store,4.52,cash,Metro Station,NONE
TXN00000880,2025-10-26 12:00:20.082623,CUST000151,PROD000139,e-commerce,808.71,credit_card,Downtown,NONE
TXN00000881,2025-10-26 12:15:20.082623,CUST000149,PROD000006,e-commerce,32.44,debit_card,Uptown,CAMP0033
TXN00000882,2025-10-26 12:30:20.082623,CUST000164,PROD000106,e-commerce,182.28,cash,Airport,CAMP0052
TXN00000883,2025-10-26 12:45:20.082623,CUST000046,PROD000036,in-store,57.53,buy_now_pay_later,Riverside,CAMP0023
TXN00000884,2025-10-26 13:00:20.082623,CUST000084,PROD000150,e-commerce,99.72,debit_card,Riverside,CAMP0077
TXN00000885,2025-10-26 13:15:20.082623,CUST000185,PROD000087,in-store,88.11,digital_wallet,Downtown,CAMP0057
TXN00000886,2025-10-26 13:30:20.082623,CUST000044,PROD000050,in-store,40.02,digital_wallet,Downtown,CAMP0073
TXN00000887,2025-10-26 13:45:20.082623,CUST000083,PROD000078,e-commerce,65.43,credit_card,Suburban Center,NONE
TXN00000888,2025-10-26 14:00:20.082623,CUST000081,PROD000062,e-commerce,32.19,cash,Uptown,NONE
TXN00000889,2025-10-26 14:15:20.082623,CUST000089,PROD000039,in-store,39.61,buy_now_pay_later,Westside Mall,CAMP0040
TXN00000890,2025-10-26 14:30:20.082623,CUST000170,PROD000116,in-store,70.93,credit_card,Downtown,NONE
TXN00000891,2025-10-26 14:45:20.082623,CUST000076,PROD000116,in-store,22.74,debit_card,Uptown,CAMP0061
TXN00000892,2025-10-26 15:00:20.082623,CUST000148,PROD000018,in-store,26.48,buy_now_pay_later,South Center,NONE
TXN00000893,2025-10-26 15:15:20.082623,CUST000076,PROD000101,e-commerce,37.31,buy_now_pay_later,Westside Mall,CAMP0057
TXN00000894,2025-10-26 15:30:20.082623,CUST000092,PROD000114,e-commerce,17.56,debit_card,Suburban Center,CAMP0017
TXN00000895,2025-10-26 15:45:20.082623,CUST000185,PROD000045,in-store,74.46,credit_card,Suburban Center,CAMP0010
TXN00000896,2025-10-26 16:00:20.082623,CUST000185,PROD000109,in-store,178.15,digital_wallet,Suburban Center,CAMP0008
TXN00000897,2025-10-26 16:15:20.082623,CUST000157,PROD000092,e-commerce,34.69,credit_card,Westside Mall,CAMP0080
TXN00000898,2025-10-26 16:30:20.082623,CUST000128,PROD000115,in-store,146.41,digital_wallet,East Market,CAMP0045
TXN00000899,2025-10-26 16:45:20.082623,CUST000081,PROD000083,e-commerce,12.4,credit_card,Suburban Center,CAMP0016
TXN00000900,2025-10-26 17:00:20.082623,CUST000067,PROD000024,e-commerce,30.41,buy_now_pay_later,Riverside,CAMP0035
TXN00000901,2025-10-26 17:15:20.082623,CUST000138,PROD000077,e-commerce,36.98,cash,North Plaza,NONE
TXN00000902,2025-10-26 17:30:20.082623,CUST000012,PROD000124,e-commerce,20.79,credit_card,Airport,CAMP0060
TXN00000903,2025-10-26 17:45:20.082623,CUST000034,PROD000007,e-commerce,17.31,credit_card,East Market,NONE
TXN00000904,2025-10-26 18:00:20.082623,CUST000154,PROD000087,e-commerce,91.15,digital_wallet,East Market,NONE
TXN00000905,2025-10-26 18:15:20.082623,CUST000193,PROD000045,e-commerce,49.27,digital_wallet,South Center,CAMP0005
