user_id,subscriber_id,preference_vector,liked_themes,disliked_themes,preferred_genres,avoided_genres,preferred_tone,complexity_preference,session_count,profile_maturity,last_updated,cold_start_phase
USER-0000262,SUB-0000262,"0.4851,0.4594,0.7849,0.9599,0.4304,0.0981,0.2832,0.1437,0.7370,0.5325,0.7166,0.8468,0.9430,0.4823,0.4091,0.3357,0.5798,0.0423,0.3164,0.4359","Class struggle,Good vs evil,Political power,Identity crisis,Friendship bonds,Love triangle",Moral ambiguity,"Action,Animation,Horror,Adventure",,Serious,Simple,5,Developing,2025-09-25 05:16:48.711304,False
USER-0000263,SUB-0000263,"0.1476,0.2002,0.5214,0.1734,0.5292,0.5780,0.6235,0.6688,0.8359,0.1284,0.6569,0.2811,0.0968,0.8657,0.1372,0.6925,0.9437,0.6236,0.7959,0.1791","Corporate intrigue,Coming of age,Moral ambiguity","Political power,Coming of age","Crime,SciFi,Action,Thriller",Animation,Whimsical,Moderate,15,Established,2025-09-25 05:31:48.711304,False
USER-0000264,SUB-0000264,"0.8802,0.3234,0.9893,0.1385,0.8313,0.9123,0.9151,0.8705,0.1247,0.1231,0.0919,0.0078,0.8306,0.5208,0.1906,0.6843,0.2706,0.6338,0.2466,0.2986","Revenge quest,Social justice,Good vs evil,Mental health,Coming of age",Identity crisis,"Crime,Comedy,Animation,Romance","Family,Adventure",Intense,Moderate,75,Developing,2025-09-25 05:46:48.711304,False
USER-0000265,SUB-0000265,"0.7972,0.9505,0.4467,0.9751,0.0961,0.8265,0.5523,0.7715,0.1446,0.2759,0.9419,0.7306,0.7991,0.0498,0.7421,0.6342,0.5180,0.7666,0.9323,0.1257","Mental health,Family dynamics,Coming of age","Addiction recovery,Redemption arc","Action,Horror,Adventure,Crime",,Gritty,Very Complex,35,Established,2025-09-25 06:01:48.711304,False
USER-0000266,SUB-0000266,"0.5805,0.5081,0.5538,0.2058,0.3912,0.0278,0.1512,0.4853,0.6053,0.8785,0.9184,0.9872,0.7632,0.0365,0.8382,0.1832,0.8900,0.9294,0.7859,0.5747","Social justice,Good vs evil,Identity crisis,Artificial intelligence,Family dynamics",Love triangle,"Thriller,Documentary",,Gritty,Simple,2,Established,2025-09-25 06:16:48.711304,True
USER-0000267,SUB-0000267,"0.2037,0.2500,0.5250,0.3059,0.1358,0.0526,0.5181,0.8210,0.2521,0.5837,0.5960,0.5803,0.6805,0.6033,0.3532,0.4117,0.5996,0.4313,0.7568,0.7774","Class struggle,Mental health,Post-apocalyptic,Moral ambiguity,Generational conflict","Identity crisis,Generational conflict,Family dynamics","Adventure,Comedy,Crime,Horror",Adventure,Uplifting,Very Complex,15,Mature,2025-09-25 06:31:48.711304,False
USER-0000268,SUB-0000268,"0.1087,0.9662,0.9102,0.4577,0.2790,0.6937,0.7077,0.3794,0.2647,0.9462,0.0769,0.0884,0.6140,0.6727,0.5471,0.5363,0.2808,0.3039,0.3652,0.4866","Identity crisis,Coming of age,Redemption arc,Artificial intelligence",Mental health,"Drama,Fantasy,Adventure",Thriller,Whimsical,Very Complex,2,Established,2025-09-25 06:46:48.711304,True
USER-0000269,SUB-0000269,"0.1723,0.9535,0.4463,0.7410,0.1813,0.4078,0.8675,0.1131,0.8686,0.4033,0.2227,0.8387,0.5599,0.5089,0.4621,0.2539,0.6581,0.5838,0.0375,0.1799","Moral ambiguity,Time travel,Historical drama","Revenge quest,Friendship bonds,Mental health","Horror,Drama",,Whimsical,Moderate,5,Developing,2025-09-25 07:01:48.711304,False
USER-0000270,SUB-0000270,"0.5037,0.6274,0.4858,0.3424,0.9051,0.0918,0.5050,0.0881,0.2670,0.3320,0.3457,0.2482,0.7124,0.0539,0.9425,0.5287,0.6059,0.4980,0.7580,0.7091","Identity crisis,Good vs evil,Artificial intelligence","Friendship bonds,Family dynamics,Betrayal","Action,Thriller,Documentary",Drama,Light,Complex,5,Established,2025-09-25 07:16:48.711304,True
USER-0000271,SUB-0000271,"0.8568,0.9125,0.2143,0.9600,0.8132,0.9184,0.3612,0.2279,0.4582,0.7213,0.0459,0.1382,0.0420,0.2786,0.4427,0.6748,0.6708,0.8182,0.8381,0.5041","Redemption arc,Moral ambiguity,Social justice","Moral ambiguity,Addiction recovery","Horror,Family",Action,Dark,Very Complex,75,Mature,2025-09-25 07:31:48.711304,False
USER-0000272,SUB-0000272,"0.5825,0.8516,0.6943,0.0155,0.5282,0.6149,0.5508,0.0301,0.2431,0.5626,0.1260,0.7417,0.1559,0.3600,0.8408,0.3447,0.1132,0.1702,0.5323,0.3507","Social justice,Redemption arc,Parallel universes,Moral ambiguity","Family dynamics,Good vs evil,Moral ambiguity","Adventure,Family",,Light,Moderate,5,Established,2025-09-25 07:46:48.711304,False
USER-0000273,SUB-0000273,"0.9253,0.0334,0.9964,0.8664,0.4018,0.6814,0.6256,0.5853,0.9975,0.8182,0.6945,0.7101,0.9727,0.3100,0.8777,0.5604,0.6222,0.3762,0.1026,0.6897","Political power,Betrayal,Love triangle,Generational conflict,Addiction recovery","Family dynamics,Redemption arc","Drama,Adventure","Family,Action",Dark,Very Complex,5,Cold Start,2025-09-25 08:01:48.711304,True
USER-0000274,SUB-0000274,"0.9954,0.4748,0.4786,0.7713,0.2736,0.1095,0.3048,0.0329,0.7474,0.4098,0.0122,0.1999,0.9532,0.2801,0.2519,0.1668,0.4923,0.3378,0.5485,0.2945","Identity crisis,Redemption arc,Artificial intelligence,Coming of age",Generational conflict,"Documentary,Fantasy,Romance,Adventure",Animation,Dark,Moderate,15,Developing,2025-09-25 08:16:48.711304,True
USER-0000275,SUB-0000275,"0.2472,0.2746,0.3583,0.7075,0.9078,0.4948,0.5290,0.8878,0.9462,0.4515,0.5934,0.3869,0.3175,0.0630,0.0210,0.2479,0.0231,0.2688,0.6653,0.5783","Post-apocalyptic,Good vs evil,Redemption arc,Historical drama,Political power,Artificial intelligence","Corporate intrigue,Friendship bonds","Adventure,Action",,Intense,Moderate,2,Cold Start,2025-09-25 08:31:48.711304,False
USER-0000276,SUB-0000276,"0.7928,0.5513,0.2174,0.8582,0.1229,0.4339,0.4882,0.8367,0.0781,0.6351,0.4205,0.6307,0.9666,0.5339,0.9507,0.9611,0.5971,0.9695,0.3606,0.8641","Corporate intrigue,Moral ambiguity,Political power","Friendship bonds,Revenge quest","Action,SciFi,Fantasy,Romance",Crime,Light,Complex,5,Developing,2025-09-25 08:46:48.711304,False
USER-0000277,SUB-0000277,"0.4807,0.5541,0.8841,0.8610,0.3494,0.8275,0.2694,0.3115,0.4226,0.9042,0.5907,0.1128,0.6822,0.6106,0.3488,0.3353,0.4183,0.5432,0.0381,0.3811","Redemption arc,Political power,Coming of age,Moral ambiguity,Time travel",Coming of age,"Documentary,Romance,Crime,Drama",,Light,Moderate,5,Established,2025-09-25 09:01:48.711304,False
USER-0000278,SUB-0000278,"0.5340,0.7974,0.6762,0.2359,0.8422,0.8844,0.8480,0.6996,0.3859,0.4024,0.2646,0.9179,0.1237,0.9570,0.1431,0.2473,0.7709,0.6848,0.9183,0.9463","Friendship bonds,Mental health,Love triangle,Artificial intelligence,Redemption arc",Redemption arc,"Drama,Fantasy","Mystery,Adventure",Light,Complex,5,Developing,2025-09-25 09:16:48.711304,False
USER-0000279,SUB-0000279,"0.3820,0.1388,0.0536,0.5912,0.5603,0.3614,0.3012,0.9426,0.5557,0.2868,0.1761,0.2222,0.4984,0.5930,0.3193,0.2012,0.6609,0.9546,0.2549,0.6672","Identity crisis,Family dynamics,Post-apocalyptic","Post-apocalyptic,Social justice","Documentary,Horror","Animation,Comedy",Uplifting,Complex,5,Developing,2025-09-25 09:31:48.711304,False
USER-0000280,SUB-0000280,"0.8942,0.9710,0.3701,0.4823,0.2438,0.9821,0.3728,0.6364,0.6652,0.2067,0.0657,0.3164,0.1898,0.4081,0.2856,0.0266,0.1020,0.9499,0.5249,0.1863","Redemption arc,Social justice,Historical drama,Family dynamics,Friendship bonds",Political power,"Action,Animation,SciFi",Romance,Intense,Very Complex,75,Established,2025-09-25 09:46:48.711304,False
USER-0000281,SUB-0000281,"0.6847,0.9661,0.8195,0.7527,0.7741,0.3945,0.6646,0.5910,0.9497,0.6275,0.9905,0.5264,0.4246,0.9301,0.2700,0.7706,0.7529,0.2315,0.3853,0.7698","Betrayal,Corporate intrigue,Family dynamics,Moral ambiguity,Good vs evil","Artificial intelligence,Family dynamics,Corporate intrigue","Thriller,Adventure,Crime",,Uplifting,Moderate,15,Mature,2025-09-25 10:01:48.711304,False
USER-0000282,SUB-0000282,"0.9295,0.8855,0.6816,0.1383,0.7437,0.5127,0.7253,0.9606,0.1232,0.8649,0.5868,0.0578,0.7301,0.2016,0.2940,0.1871,0.1331,0.4923,0.4971,0.7081","Generational conflict,Love triangle,Class struggle,Survival,Coming of age,Artificial intelligence",Betrayal,"Family,Fantasy,Action","Romance,Mystery",Intense,Simple,35,Established,2025-09-25 10:16:48.711304,False
USER-0000283,SUB-0000283,"0.5163,0.7763,0.0820,0.7982,0.3559,0.0126,0.4096,0.1509,0.4981,0.7363,0.1054,0.7646,0.1021,0.9275,0.7871,0.0963,0.0510,0.9247,0.3053,0.7659","Time travel,Mental health,Political power","Generational conflict,Mental health,Good vs evil","SciFi,Crime,Adventure","Documentary,Animation",Whimsical,Moderate,35,Cold Start,2025-09-25 10:31:48.711304,True
USER-0000284,SUB-0000284,"0.4603,0.7339,0.3487,0.0096,0.4045,0.6657,0.0232,0.2187,0.2512,0.3769,0.2194,0.3658,0.5266,0.2049,0.3664,0.3107,0.0637,0.6857,0.7437,0.3882","Survival,Time travel,Parallel universes,Post-apocalyptic,Friendship bonds",Time travel,"Mystery,Documentary,Drama",,Light,Very Complex,15,Mature,2025-09-25 10:46:48.711304,False
USER-0000285,SUB-0000285,"0.0368,0.7623,0.3496,0.8866,0.0083,0.2146,0.1796,0.1385,0.7150,0.3138,0.7385,0.0546,0.7642,0.4948,0.1384,0.7628,0.3723,0.6835,0.1139,0.8033","Good vs evil,Historical drama,Revenge quest",Corporate intrigue,"Thriller,Comedy,Family",,Intense,Complex,2,Established,2025-09-25 11:01:48.711304,False
USER-0000286,SUB-0000286,"0.1695,0.4729,0.1567,0.0365,0.7593,0.7280,0.4911,0.6141,0.8970,0.9235,0.3289,0.8243,0.2994,0.9108,0.3834,0.7949,0.5562,0.7972,0.4329,0.6289","Moral ambiguity,Love triangle,Political power,Revenge quest,Redemption arc",Betrayal,"Romance,Mystery,Crime",Thriller,Intense,Complex,35,Established,2025-09-25 11:16:48.711304,False
USER-0000287,SUB-0000287,"0.1474,0.1519,0.5990,0.0817,0.8328,0.1189,0.5703,0.4045,0.8699,0.4700,0.3763,0.5666,0.9961,0.3957,0.5344,0.4230,0.9207,0.5412,0.5468,0.1987","Friendship bonds,Political power,Betrayal,Class struggle","Artificial intelligence,Corporate intrigue","Action,SciFi",,Gritty,Moderate,5,Developing,2025-09-25 11:31:48.711304,True
USER-0000288,SUB-0000288,"0.7255,0.6388,0.9184,0.2757,0.9695,0.7615,0.2880,0.3911,0.6335,0.5078,0.6056,0.0376,0.3860,0.7951,0.3890,0.2329,0.1336,0.5175,0.3144,0.3803","Coming of age,Moral ambiguity,Time travel,Historical drama","Political power,Moral ambiguity","Crime,Comedy,Family,Fantasy",Drama,Dark,Very Complex,2,Cold Start,2025-09-25 11:46:48.711304,False
USER-0000289,SUB-0000289,"0.4578,0.8101,0.5246,0.0723,0.3461,0.4968,0.2146,0.3917,0.9646,0.5299,0.0304,0.9474,0.9349,0.2938,0.4338,0.1849,0.2122,0.4062,0.7582,0.6904","Corporate intrigue,Post-apocalyptic,Moral ambiguity,Parallel universes,Love triangle",Friendship bonds,"Horror,Romance","Thriller,Documentary",Intense,Very Complex,2,Mature,2025-09-25 12:01:48.711304,False
USER-0000290,SUB-0000290,"0.9224,0.8506,0.2016,0.7172,0.9714,0.0335,0.5628,0.9569,0.8327,0.8489,0.1781,0.2818,0.3286,0.3701,0.4897,0.8469,0.4105,0.7530,0.4366,0.6072","Family dynamics,Friendship bonds,Corporate intrigue","Corporate intrigue,Political power,Coming of age","Documentary,Action,Comedy,Drama",,Intense,Very Complex,5,Mature,2025-09-25 12:16:48.711304,False
USER-0000291,SUB-0000291,"0.5004,0.6215,0.1247,0.2564,0.5798,0.1727,0.4938,0.7660,0.2325,0.7771,0.4361,0.7706,0.5864,0.5522,0.1012,0.4559,0.6860,0.0109,0.7099,0.3700","Good vs evil,Friendship bonds,Time travel,Parallel universes,Betrayal","Class struggle,Post-apocalyptic","Thriller,Adventure,Comedy",Thriller,Whimsical,Simple,15,Established,2025-09-25 12:31:48.711304,False
USER-0000292,SUB-0000292,"0.9996,0.7877,0.0844,0.9938,0.5614,0.2336,0.8700,0.3731,0.6304,0.9160,0.3388,0.7558,0.9078,0.9884,0.4050,0.0488,0.7662,0.3172,0.7616,0.1683","Addiction recovery,Identity crisis,Revenge quest,Mental health,Time travel",Betrayal,"Comedy,Action,Animation",Horror,Serious,Complex,15,Developing,2025-09-25 12:46:48.711304,False
USER-0000293,SUB-0000293,"0.5660,0.1240,0.9868,0.8720,0.0551,0.9736,0.2155,0.7908,0.6262,0.1039,0.7467,0.4290,0.4095,0.1900,0.0631,0.2081,0.8578,0.1882,0.2069,0.5446","Good vs evil,Betrayal,Political power,Revenge quest,Moral ambiguity",Parallel universes,"Romance,SciFi,Animation,Mystery",,Gritty,Moderate,35,Mature,2025-09-25 13:01:48.711304,True
USER-0000294,SUB-0000294,"0.3334,0.4599,0.1305,0.9174,0.8165,0.2725,0.6013,0.7506,0.5549,0.4595,0.8315,0.3714,0.8287,0.3940,0.2022,0.8949,0.5941,0.1474,0.4597,0.2294","Love triangle,Mental health,Friendship bonds,Corporate intrigue,Social justice","Identity crisis,Betrayal","Comedy,Horror,Adventure",,Intense,Simple,35,Established,2025-09-25 13:16:48.711304,False
USER-0000295,SUB-0000295,"0.4522,0.1318,0.5200,0.9073,0.0942,0.2741,0.4271,0.4822,0.8744,0.9468,0.4472,0.6703,0.3096,0.5892,0.6933,0.9239,0.8008,0.4445,0.3868,0.0757","Family dynamics,Redemption arc,Political power,Moral ambiguity","Survival,Friendship bonds","Romance,Documentary",,Whimsical,Very Complex,5,Established,2025-09-25 13:31:48.711304,False
USER-0000296,SUB-0000296,"0.9285,0.1510,0.7127,0.4615,0.3395,0.6965,0.9730,0.8963,0.3330,0.7817,0.6966,0.4014,0.9693,0.2320,0.7870,0.3296,0.2252,0.4131,0.7147,0.2052","Survival,Identity crisis,Parallel universes",Historical drama,"Horror,SciFi,Comedy",SciFi,Dark,Moderate,15,Cold Start,2025-09-25 13:46:48.711304,False
USER-0000297,SUB-0000297,"0.2409,0.5080,0.8561,0.7858,0.2101,0.3721,0.8936,0.4314,0.9778,0.6589,0.3523,0.7968,0.9476,0.1898,0.9362,0.8099,0.3916,0.9978,0.5343,0.0432","Family dynamics,Addiction recovery,Artificial intelligence,Generational conflict","Social justice,Revenge quest","Fantasy,Family,Adventure,Romance",Romance,Dark,Very Complex,15,Mature,2025-09-25 14:01:48.711304,True
USER-0000298,SUB-0000298,"0.3287,0.2327,0.7854,0.7411,0.3320,0.6073,0.7248,0.5129,0.7721,0.5845,0.8569,0.9122,0.8033,0.3034,0.3228,0.5020,0.9140,0.2432,0.3503,0.0393","Betrayal,Addiction recovery,Coming of age","Time travel,Political power,Coming of age","Fantasy,Action,Family,SciFi",Mystery,Uplifting,Moderate,2,Mature,2025-09-25 14:16:48.711304,True
USER-0000299,SUB-0000299,"0.1298,0.5527,0.6148,0.3735,0.6664,0.8266,0.3441,0.7716,0.0117,0.9351,0.3937,0.5576,0.9563,0.2254,0.5821,0.3110,0.1948,0.5572,0.1268,0.0905","Post-apocalyptic,Generational conflict,Survival,Class struggle","Political power,Family dynamics","SciFi,Action,Thriller",,Dark,Moderate,35,Established,2025-09-25 14:31:48.711304,False
USER-0000300,SUB-0000300,"0.1861,0.8821,0.9726,0.2942,0.2165,0.3476,0.8064,0.3253,0.3030,0.7285,0.9412,0.2366,0.2250,0.0193,0.1590,0.3398,0.3657,0.7504,0.9349,0.4841","Post-apocalyptic,Addiction recovery,Coming of age,Good vs evil,Moral ambiguity","Historical drama,Social justice","Family,Drama,Fantasy,Action",Adventure,Uplifting,Moderate,15,Developing,2025-09-25 14:46:48.711304,True
USER-0000301,SUB-0000301,"0.5437,0.8299,0.6701,0.4239,0.7890,0.6442,0.0638,0.0595,0.2527,0.0611,0.3271,0.8868,0.2342,0.6956,0.8175,0.0262,0.8012,0.0416,0.2572,0.2868","Moral ambiguity,Class struggle,Parallel universes,Revenge quest,Redemption arc","Mental health,Historical drama,Addiction recovery","Mystery,Family,Comedy","SciFi,Thriller",Dark,Very Complex,15,Established,2025-09-25 15:01:48.711304,False
USER-0000302,SUB-0000302,"0.1324,0.3781,0.0730,0.5133,0.7316,0.9134,0.4167,0.6435,0.3227,0.6561,0.2026,0.2778,0.1013,0.1953,0.3810,0.8590,0.5631,0.7739,0.5156,0.5212","Corporate intrigue,Family dynamics,Addiction recovery,Political power,Artificial intelligence","Mental health,Class struggle,Artificial intelligence","Adventure,Horror,Animation","Crime,Adventure",Light,Moderate,5,Mature,2025-09-25 15:16:48.711304,False
USER-0000303,SUB-0000303,"0.8119,0.9275,0.4361,0.5280,0.7794,0.5772,0.3951,0.3900,0.7320,0.2336,0.4152,0.7118,0.6873,0.2813,0.0389,0.1692,0.6164,0.4273,0.3373,0.7877","Love triangle,Addiction recovery,Historical drama,Good vs evil,Redemption arc,Friendship bonds","Historical drama,Good vs evil","Comedy,Crime,Documentary",Family,Whimsical,Simple,15,Developing,2025-09-25 15:31:48.711304,False
USER-0000304,SUB-0000304,"0.3283,0.9971,0.9454,0.2261,0.4689,0.3274,0.8632,0.1953,0.2661,0.1797,0.5429,0.3191,0.3874,0.6923,0.1664,0.1883,0.5580,0.7042,0.4100,0.3932","Post-apocalyptic,Moral ambiguity,Time travel","Mental health,Post-apocalyptic","Animation,Action,Documentary",,Uplifting,Simple,15,Cold Start,2025-09-25 15:46:48.711304,False
USER-0000305,SUB-0000305,"0.8078,0.7067,0.7253,0.4776,0.2920,0.1162,0.9446,0.1647,0.1557,0.2672,0.6358,0.0122,0.8050,0.5282,0.1494,0.2405,0.3435,0.7527,0.0688,0.7961","Generational conflict,Political power,Family dynamics,Artificial intelligence,Survival,Good vs evil","Addiction recovery,Good vs evil","Comedy,Animation,Mystery",,Light,Moderate,5,Mature,2025-09-25 16:01:48.711304,False
USER-0000306,SUB-0000306,"0.9723,0.5920,0.1824,0.9047,0.1861,0.8336,0.8872,0.1189,0.7909,0.1738,0.2216,0.5367,0.1163,0.2579,0.9950,0.2240,0.1911,0.9158,0.8483,0.1487","Artificial intelligence,Revenge quest,Redemption arc,Love triangle",Friendship bonds,"Thriller,Action,Mystery,SciFi",,Light,Moderate,75,Developing,2025-09-25 16:16:48.711304,True
USER-0000307,SUB-0000307,"0.9987,0.5886,0.4693,0.2239,0.9359,0.2398,0.2278,0.1353,0.2492,0.8091,0.9262,0.1228,0.3794,0.4259,0.5934,0.3884,0.5020,0.6407,0.3236,0.4672","Historical drama,Family dynamics,Corporate intrigue,Post-apocalyptic,Artificial intelligence","Artificial intelligence,Political power,Love triangle","Drama,Crime,Family,Comedy","Romance,Drama",Uplifting,Complex,35,Developing,2025-09-25 16:31:48.711304,False
USER-0000308,SUB-0000308,"0.6426,0.1014,0.0798,0.5478,0.7534,0.5759,0.5759,0.5373,0.4557,0.3372,0.3914,0.1360,0.5840,0.7923,0.2368,0.9705,0.8754,0.3101,0.8119,0.0225","Coming of age,Friendship bonds,Parallel universes,Revenge quest,Redemption arc","Political power,Time travel","Mystery,Crime,Comedy",,Whimsical,Very Complex,35,Mature,2025-09-25 16:46:48.711304,False
USER-0000309,SUB-0000309,"0.2189,0.4082,0.6299,0.7209,0.5954,0.6910,0.8049,0.6175,0.2891,0.2733,0.5052,0.0183,0.6120,0.2495,0.2005,0.4406,0.9564,0.6636,0.0585,0.0465","Artificial intelligence,Class struggle,Moral ambiguity,Love triangle","Good vs evil,Class struggle","Thriller,Horror,Fantasy,Romance",Comedy,Intense,Simple,5,Established,2025-09-25 17:01:48.711304,False
USER-0000310,SUB-0000310,"0.8385,0.7203,0.5823,0.5426,0.5754,0.6304,0.0190,0.8207,0.8321,0.5808,0.5160,0.1210,0.4599,0.8722,0.7813,0.4202,0.2568,0.5826,0.1665,0.4796","Coming of age,Survival,Political power,Revenge quest,Good vs evil,Betrayal","Political power,Corporate intrigue,Family dynamics","Action,Drama,Romance,Animation","Action,Thriller",Dark,Complex,15,Established,2025-09-25 17:16:48.711304,False
USER-0000311,SUB-0000311,"0.5805,0.8704,0.4883,0.9775,0.0054,0.7969,0.3290,0.1770,0.0986,0.6334,0.6338,0.3993,0.1618,0.8410,0.4847,0.5721,0.3723,0.7248,0.9557,0.3037","Artificial intelligence,Revenge quest,Social justice,Historical drama,Generational conflict","Mental health,Post-apocalyptic,Generational conflict","Thriller,Romance,Animation",Thriller,Light,Complex,15,Mature,2025-09-25 17:31:48.711304,False
USER-0000312,SUB-0000312,"0.5919,0.8433,0.7003,0.4893,0.2256,0.2784,0.2227,0.9876,0.0045,0.5399,0.1153,0.6565,0.0543,0.8718,0.5685,0.4251,0.4488,0.6355,0.6496,0.7730","Generational conflict,Coming of age,Artificial intelligence,Parallel universes","Good vs evil,Political power","Fantasy,Animation","Adventure,Crime",Whimsical,Simple,35,Mature,2025-09-25 17:46:48.711304,False
USER-0000313,SUB-0000313,"0.4463,0.9545,0.4570,0.9671,0.5864,0.7178,0.8460,0.6972,0.2067,0.4201,0.5318,0.4138,0.3130,0.0790,0.3723,0.1639,0.2793,0.2906,0.1869,0.4945","Generational conflict,Parallel universes,Redemption arc,Time travel,Political power",Artificial intelligence,"SciFi,Crime,Mystery","Adventure,Romance",Uplifting,Moderate,2,Developing,2025-09-25 18:01:48.711304,False
USER-0000314,SUB-0000314,"0.2400,0.3889,0.3504,0.6118,0.3739,0.6922,0.7658,0.3523,0.1410,0.8204,0.6192,0.1738,0.6749,0.4202,0.9427,0.6130,0.8059,0.4205,0.4278,0.6621","Artificial intelligence,Identity crisis,Friendship bonds,Moral ambiguity,Coming of age,Revenge quest",Mental health,"Documentary,Drama,Mystery",,Dark,Simple,5,Mature,2025-09-25 18:16:48.711304,False
USER-0000315,SUB-0000315,"0.0216,0.0375,0.0824,0.8021,0.2135,0.1488,0.0043,0.7282,0.3356,0.2726,0.8626,0.5819,0.8319,0.9758,0.2453,0.9456,0.3935,0.1509,0.7229,0.7800","Mental health,Historical drama,Moral ambiguity,Love triangle","Survival,Revenge quest","Thriller,Crime,Horror",Thriller,Light,Moderate,15,Established,2025-09-25 18:31:48.711304,False
USER-0000316,SUB-0000316,"0.0671,0.9772,0.8296,0.2062,0.8282,0.6294,0.5332,0.5386,0.4767,0.3499,0.6526,0.2918,0.8065,0.6224,0.6837,0.4844,0.9884,0.9546,0.2849,0.2963","Friendship bonds,Survival,Redemption arc,Corporate intrigue",Post-apocalyptic,"Drama,Mystery,SciFi",,Dark,Simple,5,Mature,2025-09-25 18:46:48.711304,True
USER-0000317,SUB-0000317,"0.4354,0.3088,0.1030,0.5180,0.2632,0.1200,0.3216,0.1317,0.2133,0.6248,0.8202,0.0274,0.3759,0.2438,0.2620,0.7624,0.4299,0.8856,0.4017,0.9436","Friendship bonds,Identity crisis,Family dynamics","Redemption arc,Coming of age,Moral ambiguity","Crime,Animation,Adventure",,Light,Simple,75,Established,2025-09-25 19:01:48.711304,False
USER-0000318,SUB-0000318,"0.3341,0.9900,0.8187,0.0277,0.9650,0.8945,0.6894,0.6318,0.3461,0.0808,0.1340,0.0119,0.7430,0.9366,0.3589,0.4606,0.4495,0.4035,0.3139,0.2279","Social justice,Class struggle,Friendship bonds","Love triangle,Post-apocalyptic","Family,Action","Adventure,Family",Intense,Complex,5,Established,2025-09-25 19:16:48.711304,True
