@timestamp,handoff_id,handoff_type,source_cell_id,target_cell_id,handoff_result,failure_reason,handoff_latency_ms,imsi_hash,mme_host,ue_signal_strength_dbm
2025-11-11 11:59:56.924484,ho-00001641,X2,cell-00079,cell-00207,success,none,50,imsi-835149,mme-ce-44,-62
2025-11-11 12:00:36.924484,ho-00001642,X2,cell-00156,cell-00478,success,none,46,imsi-596418,mme-no-27,-120
2025-11-11 12:01:16.924484,ho-00001643,X2,cell-00102,cell-00283,success,none,23,imsi-218174,mme-so-02,-64
2025-11-11 12:01:56.924484,ho-00001644,X2,cell-00033,cell-00244,success,none,12,imsi-747119,mme-no-15,-97
2025-11-11 12:02:36.924484,ho-00001645,X2,cell-00044,cell-00252,success,none,13,imsi-540774,mme-no-17,-89
2025-11-11 12:03:16.924484,ho-00001646,S1,cell-00478,cell-00289,success,handoff_timeout,30,imsi-618384,mme-so-05,-96
2025-11-11 12:03:56.924484,ho-00001647,X2,cell-00081,cell-00315,success,none,41,imsi-573913,mme-so-43,-83
2025-11-11 12:04:36.924484,ho-00001648,X2,cell-00154,cell-00376,success,none,324,imsi-969238,mme-so-18,-115
2025-11-11 12:05:16.924484,ho-00001649,intra-cell,cell-00430,cell-00066,success,none,65,imsi-267044,mme-so-14,-72
2025-11-11 12:05:56.924484,ho-00001650,intra-cell,cell-00004,cell-00221,success,none,37,imsi-659666,mme-no-49,-107
2025-11-11 12:06:36.924484,ho-00001651,X2,cell-00286,cell-00361,success,none,35,imsi-597693,mme-no-37,-72
2025-11-11 12:07:16.924484,ho-00001652,X2,cell-00118,cell-00075,success,none,27,imsi-968392,mme-so-18,-116
2025-11-11 12:07:56.924484,ho-00001653,X2,cell-00405,cell-00061,success,none,50,imsi-869278,mme-ce-24,-76
2025-11-11 12:08:36.924484,ho-00001654,X2,cell-00182,cell-00002,success,none,13,imsi-947280,mme-no-17,-62
2025-11-11 12:09:16.924484,ho-00001655,X2,cell-00158,cell-00262,success,none,50,imsi-673777,mme-no-16,-84
2025-11-11 12:09:56.924484,ho-00001656,X2,cell-00006,cell-00381,success,none,45,imsi-807247,mme-no-29,-96
2025-11-11 12:10:36.924484,ho-00001657,X2,cell-00207,cell-00475,success,none,25,imsi-590873,mme-no-01,-98
2025-11-11 12:11:16.924484,ho-00001658,X2,cell-00423,cell-00141,failure,none,38,imsi-209541,mme-no-06,-98
2025-11-11 12:11:56.924484,ho-00001659,X2,cell-00261,cell-00191,success,none,71,imsi-965424,mme-so-10,-119
2025-11-11 12:12:36.924484,ho-00001660,X2,cell-00333,cell-00336,success,none,38,imsi-939286,mme-no-49,-70
2025-11-11 12:13:16.924484,ho-00001661,X2,cell-00084,cell-00463,failure,none,51,imsi-856935,mme-no-17,-117
2025-11-11 12:13:56.924484,ho-00001662,intra-cell,cell-00138,cell-00096,success,none,133,imsi-147829,mme-ce-41,-104
2025-11-11 12:14:36.924484,ho-00001663,X2,cell-00463,cell-00247,success,none,71,imsi-450017,mme-ce-20,-68
2025-11-11 12:15:16.924484,ho-00001664,X2,cell-00498,cell-00097,success,none,53,imsi-496674,mme-no-12,-112
2025-11-11 12:15:56.924484,ho-00001665,X2,cell-00040,cell-00472,success,none,159,imsi-717286,mme-so-32,-73
2025-11-11 12:16:36.924484,ho-00001666,X2,cell-00012,cell-00420,success,none,56,imsi-692323,mme-no-07,-95
2025-11-11 12:17:16.924484,ho-00001667,S1,cell-00014,cell-00245,success,none,52,imsi-243187,mme-no-07,-68
2025-11-11 12:17:56.924484,ho-00001668,X2,cell-00367,cell-00422,success,none,27,imsi-995816,mme-ce-24,-86
2025-11-11 12:18:36.924484,ho-00001669,intra-cell,cell-00147,cell-00403,success,none,54,imsi-836067,mme-no-15,-109
2025-11-11 12:19:16.924484,ho-00001670,S1,cell-00408,cell-00324,success,none,100,imsi-137549,mme-no-06,-67
2025-11-11 12:19:56.924484,ho-00001671,X2,cell-00431,cell-00350,success,target_cell_congestion,67,imsi-740738,mme-so-05,-111
2025-11-11 12:20:36.924484,ho-00001672,X2,cell-00087,cell-00175,failure,none,46,imsi-240578,mme-so-36,-108
2025-11-11 12:21:16.924484,ho-00001673,X2,cell-00047,cell-00333,success,none,88,imsi-776682,mme-so-02,-76
2025-11-11 12:21:56.924484,ho-00001674,S1,cell-00187,cell-00441,success,none,122,imsi-510722,mme-so-02,-104
2025-11-11 12:22:36.924484,ho-00001675,X2,cell-00385,cell-00500,success,resource_unavailable,80,imsi-972447,mme-so-02,-119
2025-11-11 12:23:16.924484,ho-00001676,S1,cell-00021,cell-00131,success,none,24,imsi-218303,mme-so-02,-111
2025-11-11 12:23:56.924484,ho-00001677,X2,cell-00374,cell-00326,timeout,none,93,imsi-978954,mme-no-33,-68
2025-11-11 12:24:36.924484,ho-00001678,intra-cell,cell-00132,cell-00446,success,none,12,imsi-328491,mme-ce-41,-120
2025-11-11 12:25:16.924484,ho-00001679,S1,cell-00459,cell-00195,success,none,24,imsi-371414,mme-so-28,-75
2025-11-11 12:25:56.924484,ho-00001680,inter-freq,cell-00067,cell-00195,success,none,90,imsi-420620,mme-so-32,-117
2025-11-11 12:26:36.924484,ho-00001681,X2,cell-00276,cell-00357,success,none,146,imsi-613631,mme-no-47,-68
2025-11-11 12:27:16.924484,ho-00001682,X2,cell-00411,cell-00403,success,none,44,imsi-179405,mme-no-49,-83
2025-11-11 12:27:56.924484,ho-00001683,X2,cell-00386,cell-00015,success,none,37,imsi-618193,mme-so-11,-101
2025-11-11 12:28:36.924484,ho-00001684,intra-cell,cell-00247,cell-00413,success,none,57,imsi-323381,mme-so-03,-74
2025-11-11 12:29:16.924484,ho-00001685,S1,cell-00156,cell-00330,success,none,36,imsi-465652,mme-so-43,-61
2025-11-11 12:29:56.924484,ho-00001686,X2,cell-00493,cell-00163,failure,none,145,imsi-420327,mme-no-33,-99
2025-11-11 12:30:36.924484,ho-00001687,S1,cell-00298,cell-00429,success,none,27,imsi-651438,mme-no-15,-112
2025-11-11 12:31:16.924484,ho-00001688,X2,cell-00285,cell-00289,success,none,91,imsi-518198,mme-ce-21,-107
2025-11-11 12:31:56.924484,ho-00001689,X2,cell-00045,cell-00185,success,none,44,imsi-993206,mme-so-36,-63
2025-11-11 12:32:36.924484,ho-00001690,X2,cell-00072,cell-00012,failure,none,51,imsi-111937,mme-so-09,-70
2025-11-11 12:33:16.924484,ho-00001691,X2,cell-00101,cell-00449,success,none,102,imsi-353876,mme-so-05,-82
2025-11-11 12:33:56.924484,ho-00001692,S1,cell-00381,cell-00164,success,none,154,imsi-780581,mme-no-04,-70
2025-11-11 12:34:36.924484,ho-00001693,intra-cell,cell-00493,cell-00477,success,none,135,imsi-606836,mme-ce-46,-96
2025-11-11 12:35:16.924484,ho-00001694,S1,cell-00364,cell-00275,success,none,17,imsi-385306,mme-no-33,-82
2025-11-11 12:35:56.924484,ho-00001695,X2,cell-00334,cell-00413,success,none,99,imsi-635270,mme-no-38,-88
2025-11-11 12:36:36.924484,ho-00001696,X2,cell-00057,cell-00405,success,none,41,imsi-656624,mme-no-16,-108
2025-11-11 12:37:16.924484,ho-00001697,intra-cell,cell-00187,cell-00236,success,none,74,imsi-200498,mme-ce-21,-118
2025-11-11 12:37:56.924484,ho-00001698,X2,cell-00416,cell-00473,success,handoff_timeout,74,imsi-667650,mme-so-02,-88
2025-11-11 12:38:36.924484,ho-00001699,X2,cell-00116,cell-00316,timeout,none,64,imsi-500212,mme-so-50,-69
2025-11-11 12:39:16.924484,ho-00001700,X2,cell-00297,cell-00085,success,none,27,imsi-262502,mme-no-12,-92
2025-11-11 12:39:56.924484,ho-00001701,S1,cell-00017,cell-00449,success,none,74,imsi-750565,mme-no-25,-68
2025-11-11 12:40:36.924484,ho-00001702,S1,cell-00423,cell-00278,success,none,184,imsi-389348,mme-no-06,-87
2025-11-11 12:41:16.924484,ho-00001703,X2,cell-00327,cell-00245,success,none,44,imsi-569143,mme-so-18,-106
2025-11-11 12:41:56.924484,ho-00001704,X2,cell-00298,cell-00474,success,none,82,imsi-307949,mme-no-22,-81
2025-11-11 12:42:36.924484,ho-00001705,X2,cell-00445,cell-00130,success,none,39,imsi-352107,mme-ce-44,-103
2025-11-11 12:43:16.924484,ho-00001706,S1,cell-00317,cell-00325,success,none,85,imsi-593314,mme-so-10,-118
2025-11-11 12:43:56.924484,ho-00001707,X2,cell-00440,cell-00443,success,none,62,imsi-207776,mme-ce-26,-96
2025-11-11 12:44:36.924484,ho-00001708,X2,cell-00337,cell-00419,success,none,40,imsi-427508,mme-no-39,-93
2025-11-11 12:45:16.924484,ho-00001709,X2,cell-00223,cell-00232,success,none,46,imsi-708605,mme-no-13,-110
2025-11-11 12:45:56.924484,ho-00001710,X2,cell-00301,cell-00422,success,none,17,imsi-268356,mme-so-35,-114
2025-11-11 12:46:36.924484,ho-00001711,X2,cell-00128,cell-00165,success,none,35,imsi-653883,mme-so-32,-73
2025-11-11 12:47:16.924484,ho-00001712,X2,cell-00461,cell-00237,success,none,52,imsi-713416,mme-no-25,-113
2025-11-11 12:47:56.924484,ho-00001713,X2,cell-00228,cell-00457,success,none,108,imsi-132558,mme-so-50,-116
2025-11-11 12:48:36.924484,ho-00001714,X2,cell-00354,cell-00374,success,none,152,imsi-238897,mme-so-28,-72
2025-11-11 12:49:16.924484,ho-00001715,X2,cell-00139,cell-00163,failure,weak_signal,58,imsi-528597,mme-so-35,-114
2025-11-11 12:49:56.924484,ho-00001716,X2,cell-00046,cell-00310,failure,none,74,imsi-847341,mme-no-33,-102
2025-11-11 12:50:36.924484,ho-00001717,S1,cell-00484,cell-00239,success,none,23,imsi-365143,mme-ce-26,-110
2025-11-11 12:51:16.924484,ho-00001718,X2,cell-00432,cell-00351,success,none,42,imsi-403740,mme-no-22,-100
2025-11-11 12:51:56.924484,ho-00001719,X2,cell-00083,cell-00226,success,none,82,imsi-244590,mme-no-06,-102
2025-11-11 12:52:36.924484,ho-00001720,X2,cell-00163,cell-00410,failure,resource_unavailable,29,imsi-241225,mme-no-17,-105
2025-11-11 12:53:16.924484,ho-00001721,X2,cell-00198,cell-00175,success,none,191,imsi-323153,mme-so-02,-77
2025-11-11 12:53:56.924484,ho-00001722,X2,cell-00240,cell-00449,success,none,20,imsi-704533,mme-no-47,-81
2025-11-11 12:54:36.924484,ho-00001723,S1,cell-00411,cell-00203,success,none,140,imsi-201724,mme-no-31,-103
2025-11-11 12:55:16.924484,ho-00001724,X2,cell-00250,cell-00268,success,none,24,imsi-654454,mme-so-11,-110
2025-11-11 12:55:56.924484,ho-00001725,X2,cell-00184,cell-00159,success,none,57,imsi-652683,mme-so-28,-82
2025-11-11 12:56:36.924484,ho-00001726,intra-cell,cell-00250,cell-00432,success,none,20,imsi-976829,mme-no-01,-117
2025-11-11 12:57:16.924484,ho-00001727,X2,cell-00198,cell-00261,success,none,68,imsi-125303,mme-no-15,-116
2025-11-11 12:57:56.924484,ho-00001728,S1,cell-00241,cell-00136,success,none,24,imsi-550876,mme-so-32,-79
2025-11-11 12:58:36.924484,ho-00001729,intra-cell,cell-00413,cell-00058,success,none,124,imsi-419610,mme-so-36,-85
2025-11-11 12:59:16.924484,ho-00001730,X2,cell-00161,cell-00364,timeout,none,32,imsi-144741,mme-ce-20,-116
2025-11-11 12:59:56.924484,ho-00001731,X2,cell-00263,cell-00250,success,resource_unavailable,32,imsi-421469,mme-no-31,-82
2025-11-11 13:00:36.924484,ho-00001732,inter-freq,cell-00201,cell-00394,success,handoff_timeout,95,imsi-921242,mme-so-42,-115
2025-11-11 13:01:16.924484,ho-00001733,X2,cell-00337,cell-00063,success,none,72,imsi-731941,mme-no-38,-88
2025-11-11 13:01:56.924484,ho-00001734,S1,cell-00134,cell-00224,success,weak_signal,51,imsi-443636,mme-no-01,-96
2025-11-11 13:02:36.924484,ho-00001735,X2,cell-00069,cell-00388,success,none,58,imsi-131760,mme-so-50,-119
2025-11-11 13:03:16.924484,ho-00001736,X2,cell-00174,cell-00303,success,target_cell_congestion,90,imsi-972171,mme-so-23,-116
2025-11-11 13:03:56.924484,ho-00001737,X2,cell-00414,cell-00098,success,none,85,imsi-768002,mme-ce-19,-97
2025-11-11 13:04:36.924484,ho-00001738,X2,cell-00094,cell-00148,success,target_cell_congestion,131,imsi-262472,mme-no-39,-79
2025-11-11 13:05:16.924484,ho-00001739,X2,cell-00305,cell-00014,success,target_cell_congestion,30,imsi-943137,mme-no-49,-85
2025-11-11 13:05:56.924484,ho-00001740,S1,cell-00041,cell-00066,success,none,77,imsi-652461,mme-so-28,-74
2025-11-11 13:06:36.924484,ho-00001741,X2,cell-00296,cell-00431,failure,none,47,imsi-370158,mme-so-23,-63
2025-11-11 13:07:16.924484,ho-00001742,S1,cell-00333,cell-00360,success,none,98,imsi-767307,mme-no-16,-76
2025-11-11 13:07:56.924484,ho-00001743,intra-cell,cell-00172,cell-00197,success,target_cell_congestion,29,imsi-712080,mme-so-02,-70
2025-11-11 13:08:36.924484,ho-00001744,S1,cell-00308,cell-00026,success,none,100,imsi-944797,mme-no-04,-68
2025-11-11 13:09:16.924484,ho-00001745,S1,cell-00031,cell-00122,success,none,31,imsi-646133,mme-no-45,-117
2025-11-11 13:09:56.924484,ho-00001746,X2,cell-00090,cell-00305,success,none,104,imsi-590256,mme-no-39,-103
2025-11-11 13:10:36.924484,ho-00001747,S1,cell-00333,cell-00366,success,none,64,imsi-366355,mme-so-18,-71
2025-11-11 13:11:16.924484,ho-00001748,X2,cell-00077,cell-00474,success,none,95,imsi-218829,mme-no-08,-74
2025-11-11 13:11:56.924484,ho-00001749,X2,cell-00499,cell-00356,success,none,29,imsi-212243,mme-no-13,-98
2025-11-11 13:12:36.924484,ho-00001750,X2,cell-00315,cell-00381,success,none,46,imsi-339916,mme-so-14,-69
2025-11-11 13:13:16.924484,ho-00001751,inter-freq,cell-00214,cell-00313,success,none,194,imsi-896691,mme-no-33,-114
2025-11-11 13:13:56.924484,ho-00001752,X2,cell-00480,cell-00048,success,none,38,imsi-800407,mme-so-50,-117
2025-11-11 13:14:36.924484,ho-00001753,X2,cell-00228,cell-00368,success,weak_signal,85,imsi-776799,mme-so-28,-79
2025-11-11 13:15:16.924484,ho-00001754,S1,cell-00349,cell-00147,success,none,35,imsi-851005,mme-so-35,-108
2025-11-11 13:15:56.924484,ho-00001755,intra-cell,cell-00303,cell-00007,success,none,206,imsi-642692,mme-no-31,-74
2025-11-11 13:16:36.924484,ho-00001756,X2,cell-00030,cell-00390,success,none,21,imsi-322053,mme-no-25,-67
2025-11-11 13:17:16.924484,ho-00001757,inter-freq,cell-00264,cell-00357,success,none,30,imsi-408712,mme-no-22,-75
2025-11-11 13:17:56.924484,ho-00001758,X2,cell-00369,cell-00182,success,target_cell_congestion,55,imsi-198883,mme-so-32,-111
2025-11-11 13:18:36.924484,ho-00001759,S1,cell-00169,cell-00289,success,none,47,imsi-135950,mme-no-47,-61
2025-11-11 13:19:16.924484,ho-00001760,S1,cell-00240,cell-00416,success,none,224,imsi-614766,mme-so-14,-117
2025-11-11 13:19:56.924484,ho-00001761,X2,cell-00022,cell-00075,success,none,73,imsi-876006,mme-so-36,-75
2025-11-11 13:20:36.924484,ho-00001762,X2,cell-00229,cell-00011,success,none,101,imsi-413418,mme-no-01,-62
2025-11-11 13:21:16.924484,ho-00001763,X2,cell-00059,cell-00306,timeout,none,60,imsi-132818,mme-so-14,-70
2025-11-11 13:21:56.924484,ho-00001764,X2,cell-00018,cell-00277,success,none,66,imsi-651919,mme-no-22,-61
2025-11-11 13:22:36.924484,ho-00001765,S1,cell-00410,cell-00339,success,none,42,imsi-974724,mme-no-04,-88
2025-11-11 13:23:16.924484,ho-00001766,inter-freq,cell-00449,cell-00345,success,none,54,imsi-108310,mme-so-32,-95
2025-11-11 13:23:56.924484,ho-00001767,S1,cell-00290,cell-00496,success,none,176,imsi-647637,mme-no-34,-80
2025-11-11 13:24:36.924484,ho-00001768,S1,cell-00040,cell-00133,success,none,29,imsi-568433,mme-so-10,-98
2025-11-11 13:25:16.924484,ho-00001769,S1,cell-00082,cell-00458,success,none,45,imsi-635368,mme-no-29,-66
2025-11-11 13:25:56.924484,ho-00001770,intra-cell,cell-00190,cell-00336,success,none,77,imsi-302166,mme-no-45,-84
2025-11-11 13:26:36.924484,ho-00001771,S1,cell-00303,cell-00145,success,none,33,imsi-458404,mme-so-18,-98
2025-11-11 13:27:16.924484,ho-00001772,X2,cell-00388,cell-00060,success,none,46,imsi-588120,mme-no-39,-96
2025-11-11 13:27:56.924484,ho-00001773,inter-freq,cell-00378,cell-00424,success,none,36,imsi-660463,mme-no-45,-111
2025-11-11 13:28:36.924484,ho-00001774,S1,cell-00045,cell-00049,success,none,34,imsi-722654,mme-so-05,-104
2025-11-11 13:29:16.924484,ho-00001775,X2,cell-00207,cell-00028,failure,none,30,imsi-822346,mme-ce-41,-118
2025-11-11 13:29:56.924484,ho-00001776,S1,cell-00389,cell-00009,success,none,39,imsi-165904,mme-no-06,-91
2025-11-11 13:30:36.924484,ho-00001777,S1,cell-00167,cell-00449,success,none,36,imsi-448211,mme-ce-46,-63
2025-11-11 13:31:16.924484,ho-00001778,intra-cell,cell-00329,cell-00002,success,resource_unavailable,64,imsi-979306,mme-ce-48,-110
2025-11-11 13:31:56.924484,ho-00001779,intra-cell,cell-00084,cell-00221,failure,none,217,imsi-841574,mme-ce-19,-66
2025-11-11 13:32:36.924484,ho-00001780,S1,cell-00394,cell-00214,success,none,38,imsi-606697,mme-ce-41,-70
2025-11-11 13:33:16.924484,ho-00001781,S1,cell-00238,cell-00431,success,weak_signal,214,imsi-185667,mme-ce-20,-102
2025-11-11 13:33:56.924484,ho-00001782,X2,cell-00355,cell-00278,success,none,32,imsi-618042,mme-so-30,-119
2025-11-11 13:34:36.924484,ho-00001783,X2,cell-00218,cell-00167,timeout,none,68,imsi-684089,mme-so-18,-119
2025-11-11 13:35:16.924484,ho-00001784,X2,cell-00305,cell-00216,success,resource_unavailable,40,imsi-389775,mme-no-17,-108
2025-11-11 13:35:56.924484,ho-00001785,X2,cell-00050,cell-00196,timeout,none,12,imsi-227388,mme-no-06,-116
2025-11-11 13:36:36.924484,ho-00001786,X2,cell-00311,cell-00251,success,none,63,imsi-187144,mme-no-45,-64
2025-11-11 13:37:16.924484,ho-00001787,X2,cell-00205,cell-00496,success,none,34,imsi-317419,mme-so-50,-66
2025-11-11 13:37:56.924484,ho-00001788,S1,cell-00269,cell-00312,success,handoff_timeout,46,imsi-719616,mme-so-23,-101
2025-11-11 13:38:36.924484,ho-00001789,X2,cell-00366,cell-00405,success,none,36,imsi-750961,mme-no-01,-120
2025-11-11 13:39:16.924484,ho-00001790,S1,cell-00436,cell-00298,success,none,139,imsi-624258,mme-no-38,-62
2025-11-11 13:39:56.924484,ho-00001791,S1,cell-00392,cell-00283,success,none,121,imsi-315761,mme-ce-41,-61
2025-11-11 13:40:36.924484,ho-00001792,X2,cell-00071,cell-00063,success,none,92,imsi-126123,mme-ce-48,-83
2025-11-11 13:41:16.924484,ho-00001793,S1,cell-00195,cell-00361,success,none,33,imsi-819282,mme-so-36,-90
2025-11-11 13:41:56.924484,ho-00001794,X2,cell-00418,cell-00229,success,none,41,imsi-677228,mme-no-01,-67
2025-11-11 13:42:36.924484,ho-00001795,S1,cell-00439,cell-00490,success,none,19,imsi-519307,mme-ce-44,-87
2025-11-11 13:43:16.924484,ho-00001796,intra-cell,cell-00409,cell-00129,success,none,46,imsi-400539,mme-no-25,-78
2025-11-11 13:43:56.924484,ho-00001797,X2,cell-00404,cell-00103,success,none,65,imsi-643478,mme-ce-46,-77
2025-11-11 13:44:36.924484,ho-00001798,intra-cell,cell-00470,cell-00342,success,none,100,imsi-682804,mme-so-32,-111
2025-11-11 13:45:16.924484,ho-00001799,X2,cell-00376,cell-00114,failure,none,8,imsi-685731,mme-ce-20,-120
2025-11-11 13:45:56.924484,ho-00001800,X2,cell-00075,cell-00240,failure,none,35,imsi-963920,mme-no-01,-86
2025-11-11 13:46:36.924484,ho-00001801,X2,cell-00110,cell-00169,success,none,86,imsi-984059,mme-so-10,-62
2025-11-11 13:47:16.924484,ho-00001802,X2,cell-00128,cell-00136,success,handoff_timeout,165,imsi-465342,mme-so-30,-67
2025-11-11 13:47:56.924484,ho-00001803,inter-freq,cell-00390,cell-00112,success,none,23,imsi-624446,mme-no-06,-109
2025-11-11 13:48:36.924484,ho-00001804,X2,cell-00222,cell-00408,success,none,64,imsi-673516,mme-so-32,-100
2025-11-11 13:49:16.924484,ho-00001805,X2,cell-00475,cell-00369,success,none,65,imsi-101298,mme-ce-41,-68
2025-11-11 13:49:56.924484,ho-00001806,S1,cell-00398,cell-00305,success,none,24,imsi-822985,mme-ce-48,-90
2025-11-11 13:50:36.924484,ho-00001807,S1,cell-00049,cell-00323,success,none,32,imsi-156654,mme-no-39,-113
2025-11-11 13:51:16.924484,ho-00001808,S1,cell-00155,cell-00364,success,none,47,imsi-818918,mme-no-13,-75
2025-11-11 13:51:56.924484,ho-00001809,S1,cell-00500,cell-00466,success,none,102,imsi-325249,mme-no-34,-115
2025-11-11 13:52:36.924484,ho-00001810,inter-freq,cell-00145,cell-00047,success,none,71,imsi-138573,mme-ce-20,-113
2025-11-11 13:53:16.924484,ho-00001811,X2,cell-00060,cell-00155,success,none,57,imsi-635755,mme-so-09,-79
2025-11-11 13:53:56.924484,ho-00001812,X2,cell-00420,cell-00493,success,none,178,imsi-335361,mme-so-18,-108
2025-11-11 13:54:36.924484,ho-00001813,X2,cell-00154,cell-00413,success,none,38,imsi-655138,mme-ce-48,-109
2025-11-11 13:55:16.924484,ho-00001814,X2,cell-00039,cell-00239,failure,none,82,imsi-804119,mme-so-23,-78
2025-11-11 13:55:56.924484,ho-00001815,S1,cell-00348,cell-00124,success,none,95,imsi-867255,mme-so-42,-80
2025-11-11 13:56:36.924484,ho-00001816,S1,cell-00154,cell-00423,success,target_cell_congestion,129,imsi-378580,mme-so-18,-93
2025-11-11 13:57:16.924484,ho-00001817,S1,cell-00305,cell-00269,failure,none,25,imsi-280238,mme-so-18,-91
2025-11-11 13:57:56.924484,ho-00001818,X2,cell-00108,cell-00121,failure,none,40,imsi-588679,mme-no-17,-101
2025-11-11 13:58:36.924484,ho-00001819,S1,cell-00308,cell-00263,success,none,177,imsi-625493,mme-no-04,-120
2025-11-11 13:59:16.924484,ho-00001820,intra-cell,cell-00306,cell-00223,success,none,85,imsi-497738,mme-no-49,-99
2025-11-11 13:59:56.924484,ho-00001821,X2,cell-00039,cell-00183,success,none,31,imsi-182753,mme-no-08,-81
2025-11-11 14:00:36.924484,ho-00001822,X2,cell-00162,cell-00146,success,none,173,imsi-457278,mme-so-30,-119
2025-11-11 14:01:16.924484,ho-00001823,S1,cell-00125,cell-00055,success,none,116,imsi-767837,mme-no-31,-72
2025-11-11 14:01:56.924484,ho-00001824,inter-freq,cell-00119,cell-00260,success,none,44,imsi-181301,mme-so-11,-99
2025-11-11 14:02:36.924484,ho-00001825,X2,cell-00437,cell-00024,success,none,89,imsi-587091,mme-no-25,-63
2025-11-11 14:03:16.924484,ho-00001826,X2,cell-00253,cell-00353,success,none,85,imsi-134451,mme-so-02,-119
2025-11-11 14:03:56.924484,ho-00001827,X2,cell-00360,cell-00287,success,none,53,imsi-708199,mme-ce-41,-95
2025-11-11 14:04:36.924484,ho-00001828,S1,cell-00368,cell-00016,success,none,49,imsi-632402,mme-so-10,-113
2025-11-11 14:05:16.924484,ho-00001829,X2,cell-00103,cell-00386,success,none,53,imsi-829600,mme-no-33,-113
2025-11-11 14:05:56.924484,ho-00001830,X2,cell-00092,cell-00275,success,none,55,imsi-639321,mme-so-10,-63
