@timestamp,event_id,mme_host,cluster_id,datacenter,procedure_type,procedure_result,procedure_latency_ms,cell_id,tracking_area_code,imsi_hash,reject_cause,s1ap_message_type,signaling_interface,message_direction
2025-11-11 04:28:46.875763,evt-00000619,mme-no-49,cluster-east-1,dc-dallas,Bearer Modification,success,361,cell-00065,tac-0068,imsi-982589,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 04:29:16.875763,evt-00000620,mme-no-49,cluster-east-1,dc-seattle,Detach,success,43,cell-00287,tac-0086,imsi-691632,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:29:46.875763,evt-00000621,mme-no-37,cluster-west-2,dc-chicago,TAU,failure,170,cell-00222,tac-0048,imsi-690411,no_reject,InitialContextSetup,S10,uplink
2025-11-11 04:30:16.875763,evt-00000622,mme-so-23,cluster-east-1,dc-newyork,TAU,success,87,cell-00357,tac-0028,imsi-257953,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:30:46.875763,evt-00000623,mme-no-39,cluster-east-2,dc-seattle,Detach,success,34,cell-00327,tac-0096,imsi-994290,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 04:31:16.875763,evt-00000624,mme-no-13,cluster-west-1,dc-chicago,TAU,timeout,95,cell-00016,tac-0008,imsi-161116,congestion,InitialUEMessage,S6a,downlink
2025-11-11 04:31:46.875763,evt-00000625,mme-ce-44,cluster-east-2,dc-dallas,Attach,success,37,cell-00204,tac-0100,imsi-313457,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:32:16.875763,evt-00000626,mme-no-27,cluster-east-1,dc-atlanta,TAU,success,28,cell-00026,tac-0085,imsi-793687,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 04:32:46.875763,evt-00000627,mme-ce-46,cluster-west-1,dc-seattle,PDN Connectivity,success,90,cell-00192,tac-0065,imsi-471230,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 04:33:16.875763,evt-00000628,mme-no-45,cluster-east-1,dc-chicago,Service Request,success,144,cell-00485,tac-0069,imsi-334092,congestion,InitialUEMessage,S1-MME,uplink
2025-11-11 04:33:46.875763,evt-00000629,mme-no-12,cluster-west-1,dc-seattle,Attach,success,135,cell-00364,tac-0045,imsi-514817,no_reject,UEContextRelease,S6a,uplink
2025-11-11 04:34:16.875763,evt-00000630,mme-so-02,cluster-central,dc-seattle,Service Request,failure,36,cell-00491,tac-0016,imsi-644052,auth_failure,DownlinkNASTransport,S1-MME,uplink
2025-11-11 04:34:46.875763,evt-00000631,mme-so-09,cluster-west-1,dc-atlanta,Detach,success,72,cell-00001,tac-0065,imsi-426652,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:35:16.875763,evt-00000632,mme-so-03,cluster-west-2,dc-atlanta,TAU,success,63,cell-00016,tac-0045,imsi-704063,congestion,InitialContextSetup,S1-MME,downlink
2025-11-11 04:35:46.875763,evt-00000633,mme-no-22,cluster-east-2,dc-chicago,PDN Connectivity,timeout,77,cell-00132,tac-0051,imsi-430130,no_reject,UplinkNASTransport,S6a,downlink
2025-11-11 04:36:16.875763,evt-00000634,mme-no-37,cluster-west-2,dc-atlanta,Detach,success,41,cell-00477,tac-0009,imsi-718935,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 04:36:46.875763,evt-00000635,mme-no-06,cluster-west-2,dc-seattle,TAU,success,122,cell-00297,tac-0038,imsi-104640,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 04:37:16.875763,evt-00000636,mme-ce-26,cluster-central,dc-chicago,Detach,success,46,cell-00205,tac-0082,imsi-126745,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-11 04:37:46.875763,evt-00000637,mme-so-42,cluster-central,dc-dallas,Service Request,success,85,cell-00107,tac-0091,imsi-842840,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 04:38:16.875763,evt-00000638,mme-no-08,cluster-west-1,dc-chicago,Service Request,success,27,cell-00492,tac-0091,imsi-822260,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 04:38:46.875763,evt-00000639,mme-ce-46,cluster-east-1,dc-chicago,TAU,success,131,cell-00253,tac-0062,imsi-721665,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:39:16.875763,evt-00000640,mme-no-07,cluster-east-1,dc-atlanta,Attach,success,33,cell-00434,tac-0056,imsi-347674,no_reject,UplinkNASTransport,S6a,downlink
2025-11-11 04:39:46.875763,evt-00000641,mme-no-16,cluster-west-2,dc-dallas,PDN Connectivity,success,82,cell-00429,tac-0078,imsi-502959,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 04:40:16.875763,evt-00000642,mme-so-43,cluster-west-2,dc-newyork,Service Request,success,166,cell-00012,tac-0066,imsi-684504,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 04:40:46.875763,evt-00000643,mme-no-12,cluster-east-2,dc-newyork,Service Request,success,36,cell-00371,tac-0080,imsi-130749,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 04:41:16.875763,evt-00000644,mme-no-34,cluster-east-2,dc-dallas,Service Request,success,774,cell-00112,tac-0035,imsi-791436,no_reject,DownlinkNASTransport,S10,downlink
2025-11-11 04:41:46.875763,evt-00000645,mme-ce-41,cluster-east-1,dc-atlanta,Detach,success,169,cell-00001,tac-0072,imsi-772386,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 04:42:16.875763,evt-00000646,mme-no-27,cluster-central,dc-dallas,Attach,success,147,cell-00322,tac-0046,imsi-722683,no_reject,InitialContextSetup,S10,downlink
2025-11-11 04:42:46.875763,evt-00000647,mme-no-38,cluster-west-1,dc-chicago,Attach,success,25,cell-00216,tac-0064,imsi-231474,no_reject,UplinkNASTransport,S6a,uplink
2025-11-11 04:43:16.875763,evt-00000648,mme-no-16,cluster-east-2,dc-newyork,Attach,success,210,cell-00238,tac-0061,imsi-300875,no_reject,InitialUEMessage,S11,downlink
2025-11-11 04:43:46.875763,evt-00000649,mme-ce-44,cluster-west-1,dc-dallas,Detach,success,207,cell-00398,tac-0057,imsi-455121,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:44:16.875763,evt-00000650,mme-no-08,cluster-west-1,dc-dallas,TAU,success,102,cell-00337,tac-0078,imsi-303655,congestion,UplinkNASTransport,S1-MME,downlink
2025-11-11 04:44:46.875763,evt-00000651,mme-ce-44,cluster-east-2,dc-dallas,TAU,failure,392,cell-00373,tac-0053,imsi-356237,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:45:16.875763,evt-00000652,mme-no-17,cluster-central,dc-seattle,TAU,rejected,143,cell-00092,tac-0024,imsi-178569,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-11 04:45:46.875763,evt-00000653,mme-so-02,cluster-east-1,dc-seattle,Detach,success,45,cell-00199,tac-0061,imsi-913777,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:46:16.875763,evt-00000654,mme-no-37,cluster-west-2,dc-dallas,Detach,rejected,33,cell-00188,tac-0055,imsi-790370,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 04:46:46.875763,evt-00000655,mme-so-42,cluster-east-1,dc-chicago,Attach,success,297,cell-00023,tac-0037,imsi-551099,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 04:47:16.875763,evt-00000656,mme-so-18,cluster-west-2,dc-dallas,PDN Connectivity,success,112,cell-00317,tac-0004,imsi-277367,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 04:47:46.875763,evt-00000657,mme-no-01,cluster-central,dc-seattle,PDN Connectivity,success,326,cell-00371,tac-0019,imsi-542236,no_reject,UEContextRelease,S10,uplink
2025-11-11 04:48:16.875763,evt-00000658,mme-no-07,cluster-central,dc-dallas,Bearer Modification,success,33,cell-00409,tac-0091,imsi-688012,no_reject,InitialUEMessage,S10,downlink
2025-11-11 04:48:46.875763,evt-00000659,mme-so-10,cluster-west-1,dc-atlanta,Service Request,success,84,cell-00383,tac-0033,imsi-526402,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 04:49:16.875763,evt-00000660,mme-no-38,cluster-east-1,dc-dallas,Detach,success,76,cell-00451,tac-0069,imsi-984920,no_reject,UEContextRelease,S6a,uplink
2025-11-11 04:49:46.875763,evt-00000661,mme-no-29,cluster-east-1,dc-dallas,TAU,success,50,cell-00426,tac-0067,imsi-635691,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:50:16.875763,evt-00000662,mme-so-09,cluster-west-1,dc-dallas,TAU,failure,67,cell-00312,tac-0054,imsi-693666,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:50:46.875763,evt-00000663,mme-no-17,cluster-west-1,dc-chicago,Detach,success,256,cell-00166,tac-0049,imsi-520764,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 04:51:16.875763,evt-00000664,mme-no-16,cluster-west-2,dc-seattle,Bearer Modification,success,137,cell-00079,tac-0002,imsi-449286,auth_failure,InitialUEMessage,S1-MME,uplink
2025-11-11 04:51:46.875763,evt-00000665,mme-so-09,cluster-west-1,dc-newyork,PDN Connectivity,rejected,93,cell-00433,tac-0001,imsi-531306,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:52:16.875763,evt-00000666,mme-ce-24,cluster-east-2,dc-seattle,Attach,success,98,cell-00337,tac-0098,imsi-527997,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 04:52:46.875763,evt-00000667,mme-no-17,cluster-central,dc-atlanta,PDN Connectivity,success,145,cell-00222,tac-0072,imsi-678222,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 04:53:16.875763,evt-00000668,mme-no-27,cluster-east-1,dc-atlanta,Detach,success,53,cell-00218,tac-0071,imsi-814442,auth_failure,UEContextRelease,S11,uplink
2025-11-11 04:53:46.875763,evt-00000669,mme-no-40,cluster-west-1,dc-seattle,Service Request,success,152,cell-00498,tac-0007,imsi-685204,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 04:54:16.875763,evt-00000670,mme-no-12,cluster-east-2,dc-newyork,TAU,success,287,cell-00138,tac-0054,imsi-573326,auth_failure,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:54:46.875763,evt-00000671,mme-so-35,cluster-east-1,dc-atlanta,TAU,success,93,cell-00208,tac-0073,imsi-997564,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 04:55:16.875763,evt-00000672,mme-so-36,cluster-central,dc-chicago,Detach,success,7,cell-00376,tac-0054,imsi-387772,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-11 04:55:46.875763,evt-00000673,mme-so-23,cluster-east-1,dc-seattle,Attach,success,52,cell-00145,tac-0095,imsi-575217,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 04:56:16.875763,evt-00000674,mme-so-03,cluster-east-2,dc-newyork,Attach,success,78,cell-00150,tac-0019,imsi-613823,no_reject,InitialContextSetup,S10,uplink
2025-11-11 04:56:46.875763,evt-00000675,mme-no-07,cluster-east-1,dc-seattle,TAU,success,53,cell-00199,tac-0046,imsi-127034,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 04:57:16.875763,evt-00000676,mme-no-45,cluster-east-2,dc-chicago,PDN Connectivity,success,439,cell-00396,tac-0003,imsi-137054,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 04:57:46.875763,evt-00000677,mme-no-38,cluster-central,dc-newyork,Service Request,rejected,111,cell-00298,tac-0015,imsi-452007,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 04:58:16.875763,evt-00000678,mme-so-32,cluster-east-2,dc-seattle,PDN Connectivity,rejected,90,cell-00041,tac-0064,imsi-827773,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 04:58:46.875763,evt-00000679,mme-no-31,cluster-west-1,dc-dallas,Detach,success,111,cell-00392,tac-0010,imsi-592077,no_reject,DownlinkNASTransport,S11,uplink
2025-11-11 04:59:16.875763,evt-00000680,mme-so-32,cluster-east-1,dc-atlanta,TAU,success,40,cell-00269,tac-0060,imsi-257138,roaming_not_allowed,UEContextRelease,S10,downlink
2025-11-11 04:59:46.875763,evt-00000681,mme-so-35,cluster-east-1,dc-seattle,PDN Connectivity,success,185,cell-00193,tac-0055,imsi-874452,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 05:00:16.875763,evt-00000682,mme-no-25,cluster-central,dc-newyork,Attach,success,38,cell-00351,tac-0031,imsi-831024,no_reject,InitialContextSetup,S6a,uplink
2025-11-11 05:00:46.875763,evt-00000683,mme-no-13,cluster-east-2,dc-chicago,Detach,success,91,cell-00473,tac-0096,imsi-872286,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 05:01:16.875763,evt-00000684,mme-so-28,cluster-east-1,dc-chicago,PDN Connectivity,success,30,cell-00015,tac-0041,imsi-231456,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 05:01:46.875763,evt-00000685,mme-no-31,cluster-west-2,dc-atlanta,Service Request,success,63,cell-00279,tac-0013,imsi-581516,no_reject,UEContextRelease,S11,uplink
2025-11-11 05:02:16.875763,evt-00000686,mme-so-35,cluster-west-1,dc-chicago,TAU,success,222,cell-00410,tac-0041,imsi-973152,network_failure,InitialUEMessage,S6a,downlink
2025-11-11 05:02:46.875763,evt-00000687,mme-no-04,cluster-east-2,dc-newyork,Attach,success,177,cell-00247,tac-0089,imsi-175056,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 05:03:16.875763,evt-00000688,mme-so-30,cluster-west-2,dc-chicago,Attach,failure,160,cell-00329,tac-0065,imsi-250790,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 05:03:46.875763,evt-00000689,mme-ce-41,cluster-central,dc-atlanta,Detach,success,70,cell-00234,tac-0036,imsi-377552,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 05:04:16.875763,evt-00000690,mme-so-43,cluster-west-1,dc-atlanta,Attach,success,107,cell-00468,tac-0019,imsi-551164,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 05:04:46.875763,evt-00000691,mme-no-06,cluster-central,dc-atlanta,Detach,timeout,164,cell-00216,tac-0081,imsi-782028,no_reject,UplinkNASTransport,S6a,uplink
2025-11-11 05:05:16.875763,evt-00000692,mme-ce-24,cluster-west-2,dc-dallas,Attach,success,53,cell-00134,tac-0089,imsi-447918,congestion,DownlinkNASTransport,S1-MME,uplink
2025-11-11 05:05:46.875763,evt-00000693,mme-no-25,cluster-east-2,dc-chicago,Service Request,success,51,cell-00432,tac-0009,imsi-569061,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 05:06:16.875763,evt-00000694,mme-no-29,cluster-central,dc-seattle,TAU,success,44,cell-00367,tac-0098,imsi-887654,unknown_subscriber,InitialContextSetup,S1-MME,downlink
2025-11-11 05:06:46.875763,evt-00000695,mme-no-47,cluster-west-1,dc-dallas,Attach,success,114,cell-00054,tac-0096,imsi-367450,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 05:07:16.875763,evt-00000696,mme-no-25,cluster-east-1,dc-atlanta,Attach,success,60,cell-00269,tac-0035,imsi-255336,no_reject,UEContextRelease,S6a,downlink
2025-11-11 05:07:46.875763,evt-00000697,mme-no-39,cluster-west-1,dc-newyork,Detach,success,43,cell-00450,tac-0099,imsi-997880,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 05:08:16.875763,evt-00000698,mme-no-17,cluster-west-2,dc-dallas,Attach,success,111,cell-00479,tac-0058,imsi-878748,no_reject,DownlinkNASTransport,S11,downlink
2025-11-11 05:08:46.875763,evt-00000699,mme-so-02,cluster-east-2,dc-atlanta,Attach,success,249,cell-00494,tac-0033,imsi-962864,network_failure,UplinkNASTransport,S11,downlink
2025-11-11 05:09:16.875763,evt-00000700,mme-no-08,cluster-central,dc-seattle,PDN Connectivity,success,46,cell-00270,tac-0037,imsi-234016,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 05:09:46.875763,evt-00000701,mme-no-17,cluster-east-2,dc-atlanta,Service Request,success,305,cell-00307,tac-0035,imsi-646998,no_reject,InitialContextSetup,S11,downlink
2025-11-11 05:10:16.875763,evt-00000702,mme-no-39,cluster-east-1,dc-dallas,Service Request,success,165,cell-00267,tac-0048,imsi-623188,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 05:10:46.875763,evt-00000703,mme-no-38,cluster-west-2,dc-atlanta,TAU,success,78,cell-00094,tac-0004,imsi-989234,no_reject,UEContextRelease,S10,uplink
2025-11-11 05:11:16.875763,evt-00000704,mme-no-27,cluster-west-2,dc-chicago,TAU,success,131,cell-00088,tac-0060,imsi-392827,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 05:11:46.875763,evt-00000705,mme-no-08,cluster-central,dc-seattle,Service Request,success,53,cell-00183,tac-0044,imsi-495758,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 05:12:16.875763,evt-00000706,mme-ce-24,cluster-central,dc-newyork,Service Request,success,753,cell-00420,tac-0097,imsi-775538,no_reject,InitialUEMessage,S10,downlink
2025-11-11 05:12:46.875763,evt-00000707,mme-ce-19,cluster-east-1,dc-newyork,Attach,success,28,cell-00316,tac-0027,imsi-641030,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 05:13:16.875763,evt-00000708,mme-no-08,cluster-east-2,dc-seattle,TAU,success,169,cell-00056,tac-0075,imsi-411156,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 05:13:46.875763,evt-00000709,mme-so-50,cluster-east-1,dc-atlanta,Attach,timeout,31,cell-00436,tac-0001,imsi-265575,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 05:14:16.875763,evt-00000710,mme-no-33,cluster-west-1,dc-dallas,Attach,failure,230,cell-00080,tac-0081,imsi-360303,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 05:14:46.875763,evt-00000711,mme-so-18,cluster-east-2,dc-atlanta,Attach,success,210,cell-00433,tac-0088,imsi-921736,no_reject,InitialUEMessage,S11,downlink
2025-11-11 05:15:16.875763,evt-00000712,mme-no-22,cluster-east-1,dc-dallas,TAU,success,84,cell-00151,tac-0015,imsi-693715,no_reject,InitialUEMessage,S11,uplink
2025-11-11 05:15:46.875763,evt-00000713,mme-no-13,cluster-east-1,dc-chicago,Attach,timeout,100,cell-00245,tac-0095,imsi-288021,no_reject,UplinkNASTransport,S10,uplink
2025-11-11 05:16:16.875763,evt-00000714,mme-ce-24,cluster-east-2,dc-atlanta,Service Request,success,103,cell-00477,tac-0067,imsi-413752,no_reject,InitialUEMessage,S11,uplink
2025-11-11 05:16:46.875763,evt-00000715,mme-ce-48,cluster-central,dc-seattle,Service Request,success,102,cell-00482,tac-0082,imsi-546930,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 05:17:16.875763,evt-00000716,mme-so-32,cluster-central,dc-dallas,PDN Connectivity,success,23,cell-00256,tac-0096,imsi-623615,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 05:17:46.875763,evt-00000717,mme-so-18,cluster-east-2,dc-seattle,TAU,success,33,cell-00220,tac-0070,imsi-814459,network_failure,InitialContextSetup,S1-MME,downlink
2025-11-11 05:18:16.875763,evt-00000718,mme-no-49,cluster-west-2,dc-chicago,Attach,timeout,80,cell-00072,tac-0011,imsi-152345,no_reject,UEContextRelease,S11,uplink
2025-11-11 05:18:46.875763,evt-00000719,mme-so-30,cluster-east-1,dc-dallas,PDN Connectivity,success,884,cell-00086,tac-0051,imsi-494771,no_reject,UplinkNASTransport,S6a,uplink
2025-11-11 05:19:16.875763,evt-00000720,mme-no-16,cluster-central,dc-newyork,Detach,success,465,cell-00315,tac-0054,imsi-125970,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 05:19:46.875763,evt-00000721,mme-no-06,cluster-east-2,dc-newyork,Attach,success,73,cell-00336,tac-0021,imsi-295143,no_reject,UEContextRelease,S6a,downlink
2025-11-11 05:20:16.875763,evt-00000722,mme-no-13,cluster-west-2,dc-newyork,TAU,success,113,cell-00094,tac-0092,imsi-647286,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 05:20:46.875763,evt-00000723,mme-so-35,cluster-central,dc-seattle,TAU,success,162,cell-00264,tac-0076,imsi-149058,unknown_subscriber,UEContextRelease,S11,downlink
2025-11-11 05:21:16.875763,evt-00000724,mme-ce-46,cluster-east-2,dc-newyork,Attach,success,12,cell-00315,tac-0031,imsi-945757,congestion,UEContextRelease,S11,uplink
2025-11-11 05:21:46.875763,evt-00000725,mme-ce-41,cluster-west-1,dc-atlanta,Attach,success,159,cell-00100,tac-0041,imsi-992589,congestion,InitialContextSetup,S1-MME,uplink
2025-11-11 05:22:16.875763,evt-00000726,mme-no-49,cluster-east-2,dc-seattle,Service Request,success,59,cell-00286,tac-0095,imsi-795978,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 05:22:46.875763,evt-00000727,mme-so-11,cluster-central,dc-seattle,Detach,failure,28,cell-00007,tac-0050,imsi-303448,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 05:23:16.875763,evt-00000728,mme-ce-26,cluster-east-1,dc-dallas,Service Request,success,89,cell-00245,tac-0048,imsi-806302,no_reject,UplinkNASTransport,S11,uplink
2025-11-11 05:23:46.875763,evt-00000729,mme-no-29,cluster-east-2,dc-newyork,Attach,success,141,cell-00188,tac-0039,imsi-742238,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 05:24:16.875763,evt-00000730,mme-no-06,cluster-west-1,dc-dallas,Service Request,success,224,cell-00231,tac-0058,imsi-984834,auth_failure,UplinkNASTransport,S11,downlink
2025-11-11 05:24:46.875763,evt-00000731,mme-no-29,cluster-east-2,dc-atlanta,Attach,rejected,129,cell-00269,tac-0006,imsi-563063,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 05:25:16.875763,evt-00000732,mme-so-10,cluster-west-1,dc-seattle,Service Request,success,75,cell-00407,tac-0079,imsi-445370,network_failure,InitialContextSetup,S6a,uplink
2025-11-11 05:25:46.875763,evt-00000733,mme-no-27,cluster-central,dc-dallas,Attach,success,86,cell-00201,tac-0076,imsi-662801,auth_failure,UplinkNASTransport,S6a,downlink
2025-11-11 05:26:16.875763,evt-00000734,mme-ce-41,cluster-east-2,dc-dallas,Service Request,success,211,cell-00345,tac-0023,imsi-160578,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 05:26:46.875763,evt-00000735,mme-no-08,cluster-west-2,dc-atlanta,Service Request,success,35,cell-00347,tac-0012,imsi-895302,no_reject,InitialUEMessage,S10,downlink
2025-11-11 05:27:16.875763,evt-00000736,mme-so-35,cluster-east-2,dc-dallas,TAU,success,100,cell-00237,tac-0009,imsi-461676,no_reject,InitialUEMessage,S6a,downlink
