event_id,@timestamp,network.cell.id,network.procedure.type,network.procedure.result_code,network.procedure.success,network.procedure.duration_ms,subscriber.imsi,network.radio.rsrp_dbm,network.radio.rsrq_db,network.radio.sinr_db,network.handover.source_cell,network.handover.target_cell,network.handover.success,network.rrc.connection_result,network.vendor.name,network.technology,network.region.id,event.description
EVT-0000000858,2025-11-11 06:48:00.370058,CELL-00126,ATTACH,SUCCESS,False,103.7,310260971594305,-100.5,-8.2,24.6,None,CELL-00024,None,REJECTED,Nokia,LTE-A,REGION-05,"Signaling event: ATTACH SUCCESS at CELL-00126, 103.7ms, radio quality RSRP=-100.5 SINR=24.6"
EVT-0000000859,2025-11-11 06:48:30.370058,CELL-00082,PAGING_RESPONSE,SUCCESS,True,567.5,310260850068834,-83.7,-5.1,-3.5,None,CELL-00048,None,ESTABLISHED,Ericsson,5G NR,REGION-04,"PAGING_RESPONSE procedure on cell CELL-00082, result SUCCESS, duration 567.5ms, RSRP -83.7dBm"
EVT-0000000860,2025-11-11 06:49:00.370058,CELL-00073,PAGING_RESPONSE,SUCCESS,True,342.6,310260647140772,-107.3,-10.1,23.4,None,None,False,ESTABLISHED,Samsung,5G NR,REGION-12,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00073, 342.6ms, radio quality RSRP=-107.3 SINR=23.4"
EVT-0000000861,2025-11-11 06:49:30.370058,CELL-00062,BEARER_MODIFY,SUCCESS,True,333.2,310260716285489,-103.4,-12.9,3.1,CELL-00124,None,False,ESTABLISHED,Ericsson,5G NR,REGION-15,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00062, 333.2ms, radio quality RSRP=-103.4 SINR=3.1"
EVT-0000000862,2025-11-11 06:50:00.370058,CELL-00084,SERVICE_REQUEST,SUCCESS,True,240.3,310260396870396,-111.1,-10.3,2.9,CELL-00128,None,None,SUCCESS,Ericsson,LTE-A,REGION-14,"SERVICE_REQUEST SUCCESS on LTE-A cell CELL-00084, took 240.3ms, signal strength -111.1dBm"
EVT-0000000863,2025-11-11 06:50:30.370058,CELL-00020,SERVICE_REQUEST,SUCCESS,True,235.7,310260638315857,-96.7,-10.6,24.7,None,None,True,ESTABLISHED,Samsung,LTE-A,REGION-01,"SERVICE_REQUEST SUCCESS on LTE-A cell CELL-00020, took 235.7ms, signal strength -96.7dBm"
EVT-0000000864,2025-11-11 06:51:00.370058,CELL-00120,ATTACH,SUCCESS,True,925.8,310260668550106,-97.0,-17.4,-2.0,None,CELL-00074,True,SUCCESS,Samsung,LTE-A,REGION-07,"Signaling event: ATTACH SUCCESS at CELL-00120, 925.8ms, radio quality RSRP=-97.0 SINR=-2.0"
EVT-0000000865,2025-11-11 06:51:30.370058,CELL-00115,HANDOVER,SUCCESS,True,577.7,310260164558257,-79.6,-8.2,21.5,CELL-00133,CELL-00075,False,ESTABLISHED,Ericsson,LTE-A,REGION-01,"HANDOVER procedure on cell CELL-00115, result SUCCESS, duration 577.7ms, RSRP -79.6dBm"
EVT-0000000866,2025-11-11 06:52:00.370058,CELL-00095,BEARER_SETUP,SUCCESS,True,420.6,310260943164557,-116.1,-17.1,6.4,None,CELL-00097,None,ESTABLISHED,Ericsson,LTE,REGION-12,"BEARER_SETUP SUCCESS on LTE cell CELL-00095, took 420.6ms, signal strength -116.1dBm"
EVT-0000000867,2025-11-11 06:52:30.370058,CELL-00067,HANDOVER,SUCCESS,False,344.8,310260910208442,-71.8,-13.8,2.8,CELL-00081,None,None,ESTABLISHED,Samsung,LTE,REGION-14,"Signaling event: HANDOVER SUCCESS at CELL-00067, 344.8ms, radio quality RSRP=-71.8 SINR=2.8"
EVT-0000000868,2025-11-11 06:53:00.370058,CELL-00105,BEARER_SETUP,SUCCESS,True,503.2,310260215966806,-89.3,-9.7,21.7,CELL-00087,CELL-00004,None,TIMEOUT,Samsung,LTE,REGION-03,"BEARER_SETUP procedure on cell CELL-00105, result SUCCESS, duration 503.2ms, RSRP -89.3dBm"
EVT-0000000869,2025-11-11 06:53:30.370058,CELL-00136,DETACH,SUCCESS,False,572.8,310260656556018,-99.1,-11.9,0.9,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-05,"Signaling event: DETACH SUCCESS at CELL-00136, 572.8ms, radio quality RSRP=-99.1 SINR=0.9"
EVT-0000000870,2025-11-11 06:54:00.370058,CELL-00009,HANDOVER,SUCCESS,True,375.0,310260791784337,-100.4,-6.9,24.0,CELL-00085,None,False,ESTABLISHED,Nokia,LTE,REGION-08,"HANDOVER SUCCESS on LTE cell CELL-00009, took 375.0ms, signal strength -100.4dBm"
EVT-0000000871,2025-11-11 06:54:30.370058,CELL-00013,BEARER_MODIFY,SUCCESS,True,440.7,310260313714967,-74.8,-15.0,18.6,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-15,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00013, took 440.7ms, signal strength -74.8dBm"
EVT-0000000872,2025-11-11 06:55:00.370058,CELL-00106,SERVICE_REQUEST,SUCCESS,True,1557.8,310260656556018,-75.7,-10.8,24.4,None,CELL-00106,None,ESTABLISHED,Nokia,LTE,REGION-09,"SERVICE_REQUEST SUCCESS on LTE cell CELL-00106, took 1557.8ms, signal strength -75.7dBm"
EVT-0000000873,2025-11-11 06:55:30.370058,CELL-00098,PAGING_RESPONSE,SUCCESS,True,384.8,310260184154702,-119.6,-19.4,21.9,None,None,None,REJECTED,Nokia,LTE-A,REGION-08,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00098, 384.8ms, radio quality RSRP=-119.6 SINR=21.9"
EVT-0000000874,2025-11-11 06:56:00.370058,CELL-00084,RRC_CONNECTION,SUCCESS,True,678.7,310260536560131,-79.2,-16.3,1.3,None,None,False,ESTABLISHED,Ericsson,LTE,REGION-05,"RRC_CONNECTION SUCCESS on LTE cell CELL-00084, took 678.7ms, signal strength -79.2dBm"
EVT-0000000875,2025-11-11 06:56:30.370058,CELL-00004,SERVICE_REQUEST,SUCCESS,True,357.9,310260339580314,-74.9,-14.9,14.7,None,None,None,ESTABLISHED,Ericsson,5G NR,REGION-14,"SERVICE_REQUEST procedure on cell CELL-00004, result SUCCESS, duration 357.9ms, RSRP -74.9dBm"
EVT-0000000876,2025-11-11 06:57:00.370058,CELL-00072,HANDOVER,SUCCESS,True,404.3,310260774242938,-73.5,-9.4,-0.6,None,CELL-00125,None,SUCCESS,Ericsson,LTE,REGION-14,"Signaling event: HANDOVER SUCCESS at CELL-00072, 404.3ms, radio quality RSRP=-73.5 SINR=-0.6"
EVT-0000000877,2025-11-11 06:57:30.370058,CELL-00137,ATTACH,SUCCESS,True,769.0,310260376551538,-118.2,-12.1,2.2,None,None,None,ESTABLISHED,Nokia,LTE,REGION-07,"Signaling event: ATTACH SUCCESS at CELL-00137, 769.0ms, radio quality RSRP=-118.2 SINR=2.2"
EVT-0000000878,2025-11-11 06:58:00.370058,CELL-00116,HANDOVER,SUCCESS,True,780.7,310260971594305,-84.1,-8.4,15.6,None,None,False,ESTABLISHED,Samsung,LTE-A,REGION-01,"HANDOVER procedure on cell CELL-00116, result SUCCESS, duration 780.7ms, RSRP -84.1dBm"
EVT-0000000879,2025-11-11 06:58:30.370058,CELL-00135,HANDOVER,SUCCESS,True,341.9,310260668550106,-100.8,-16.8,24.3,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-08,"Signaling event: HANDOVER SUCCESS at CELL-00135, 341.9ms, radio quality RSRP=-100.8 SINR=24.3"
EVT-0000000880,2025-11-11 06:59:00.370058,CELL-00074,ATTACH,SUCCESS,True,373.2,310260941687196,-108.5,-12.7,8.2,CELL-00097,None,None,ESTABLISHED,Samsung,LTE-A,REGION-03,"ATTACH procedure on cell CELL-00074, result SUCCESS, duration 373.2ms, RSRP -108.5dBm"
EVT-0000000881,2025-11-11 06:59:30.370058,CELL-00148,RRC_CONNECTION,SUCCESS,True,302.5,310260612601135,-95.7,-11.4,-4.0,CELL-00088,None,None,ESTABLISHED,Nokia,5G NR,REGION-04,"RRC_CONNECTION SUCCESS on 5G NR cell CELL-00148, took 302.5ms, signal strength -95.7dBm"
EVT-0000000882,2025-11-11 07:00:00.370058,CELL-00095,RRC_CONNECTION,SUCCESS,True,316.1,310260765297936,-79.1,-13.0,-4.7,None,None,None,ESTABLISHED,Ericsson,5G NR,REGION-13,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00095, 316.1ms, radio quality RSRP=-79.1 SINR=-4.7"
EVT-0000000883,2025-11-11 07:00:30.370058,CELL-00127,PAGING_RESPONSE,SUCCESS,True,419.3,310260804701283,-79.6,-5.7,7.3,None,CELL-00001,True,ESTABLISHED,Samsung,LTE,REGION-12,"PAGING_RESPONSE procedure on cell CELL-00127, result SUCCESS, duration 419.3ms, RSRP -79.6dBm"
EVT-0000000884,2025-11-11 07:01:00.370058,CELL-00086,RRC_CONNECTION,SUCCESS,True,507.4,310260263352819,-106.9,-8.0,17.4,None,None,None,REJECTED,Nokia,5G NR,REGION-09,"RRC_CONNECTION procedure on cell CELL-00086, result SUCCESS, duration 507.4ms, RSRP -106.9dBm"
EVT-0000000885,2025-11-11 07:01:30.370058,CELL-00150,PAGING_RESPONSE,SUCCESS,True,685.2,310260252580730,-97.6,-8.2,-3.8,None,None,None,ESTABLISHED,Samsung,LTE,REGION-06,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00150, 685.2ms, radio quality RSRP=-97.6 SINR=-3.8"
EVT-0000000886,2025-11-11 07:02:00.370058,CELL-00086,HANDOVER,TIMEOUT,True,478.3,310260739904264,-114.8,-19.3,-2.3,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-09,"HANDOVER TIMEOUT on 5G NR cell CELL-00086, took 478.3ms, signal strength -114.8dBm"
EVT-0000000887,2025-11-11 07:02:30.370058,CELL-00016,PAGING_RESPONSE,SUCCESS,True,687.5,310260225346346,-102.3,-11.9,20.1,CELL-00003,None,None,ESTABLISHED,Samsung,LTE,REGION-04,"PAGING_RESPONSE SUCCESS on LTE cell CELL-00016, took 687.5ms, signal strength -102.3dBm"
EVT-0000000888,2025-11-11 07:03:00.370058,CELL-00075,BEARER_SETUP,SUCCESS,True,964.4,310260699000036,-107.0,-18.0,17.8,None,None,True,ESTABLISHED,Nokia,LTE,REGION-05,"BEARER_SETUP SUCCESS on LTE cell CELL-00075, took 964.4ms, signal strength -107.0dBm"
EVT-0000000889,2025-11-11 07:03:30.370058,CELL-00049,DETACH,SUCCESS,True,510.3,310260988938783,-104.0,-15.8,0.3,CELL-00128,None,False,ESTABLISHED,Nokia,5G NR,REGION-12,"Signaling event: DETACH SUCCESS at CELL-00049, 510.3ms, radio quality RSRP=-104.0 SINR=0.3"
EVT-0000000890,2025-11-11 07:04:00.370058,CELL-00017,SERVICE_REQUEST,SUCCESS,False,914.1,310260699000036,-105.9,-18.1,-0.7,CELL-00016,None,True,ESTABLISHED,Nokia,LTE-A,REGION-06,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00017, 914.1ms, radio quality RSRP=-105.9 SINR=-0.7"
EVT-0000000891,2025-11-11 07:04:30.370058,CELL-00147,RRC_CONNECTION,SUCCESS,True,632.0,310260766112271,-81.6,-14.6,-4.1,CELL-00126,None,True,ESTABLISHED,Nokia,LTE,REGION-06,"RRC_CONNECTION SUCCESS on LTE cell CELL-00147, took 632.0ms, signal strength -81.6dBm"
EVT-0000000892,2025-11-11 07:05:00.370058,CELL-00117,BEARER_SETUP,SUCCESS,True,728.5,310260675633794,-90.9,-19.3,-3.3,CELL-00084,CELL-00061,None,ESTABLISHED,Samsung,LTE,REGION-08,"Signaling event: BEARER_SETUP SUCCESS at CELL-00117, 728.5ms, radio quality RSRP=-90.9 SINR=-3.3"
EVT-0000000893,2025-11-11 07:05:30.370058,CELL-00003,BEARER_SETUP,SUCCESS,True,1386.0,310260542960817,-116.4,-11.8,-4.2,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-05,"BEARER_SETUP SUCCESS on 5G NR cell CELL-00003, took 1386.0ms, signal strength -116.4dBm"
EVT-0000000894,2025-11-11 07:06:00.370058,CELL-00099,RRC_CONNECTION,SUCCESS,True,193.1,310260826347411,-100.5,-12.0,10.1,CELL-00148,CELL-00144,True,REJECTED,Ericsson,LTE,REGION-15,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00099, 193.1ms, radio quality RSRP=-100.5 SINR=10.1"
EVT-0000000895,2025-11-11 07:06:30.370058,CELL-00062,TAU,SUCCESS,True,369.3,310260949055159,-113.0,-15.0,2.6,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-05,"TAU SUCCESS on 5G NR cell CELL-00062, took 369.3ms, signal strength -113.0dBm"
EVT-0000000896,2025-11-11 07:07:00.370058,CELL-00088,TAU,SUCCESS,True,735.0,310260379091918,-84.5,-19.8,12.8,None,CELL-00106,None,ESTABLISHED,Nokia,LTE,REGION-15,"Signaling event: TAU SUCCESS at CELL-00088, 735.0ms, radio quality RSRP=-84.5 SINR=12.8"
EVT-0000000897,2025-11-11 07:07:30.370058,CELL-00011,TAU,SUCCESS,True,344.6,310260593536677,-70.9,-12.5,12.8,CELL-00052,None,None,ESTABLISHED,Samsung,LTE-A,REGION-13,"TAU SUCCESS on LTE-A cell CELL-00011, took 344.6ms, signal strength -70.9dBm"
EVT-0000000898,2025-11-11 07:08:00.370058,CELL-00065,HANDOVER,SUCCESS,True,370.4,310260404953341,-112.3,-14.4,-1.7,CELL-00059,CELL-00084,None,REJECTED,Ericsson,5G NR,REGION-05,"Signaling event: HANDOVER SUCCESS at CELL-00065, 370.4ms, radio quality RSRP=-112.3 SINR=-1.7"
EVT-0000000899,2025-11-11 07:08:30.370058,CELL-00067,HANDOVER,SUCCESS,True,193.3,310260913289548,-107.4,-10.8,13.9,None,None,False,REJECTED,Nokia,5G NR,REGION-02,"HANDOVER procedure on cell CELL-00067, result SUCCESS, duration 193.3ms, RSRP -107.4dBm"
EVT-0000000900,2025-11-11 07:09:00.370058,CELL-00042,TAU,SUCCESS,True,385.5,310260338624268,-116.0,-15.0,21.1,None,CELL-00053,None,REJECTED,Nokia,5G NR,REGION-10,"TAU SUCCESS on 5G NR cell CELL-00042, took 385.5ms, signal strength -116.0dBm"
EVT-0000000901,2025-11-11 07:09:30.370058,CELL-00125,SERVICE_REQUEST,SUCCESS,True,229.9,310260681567511,-109.7,-17.5,7.2,None,None,True,ESTABLISHED,Nokia,5G NR,REGION-09,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00125, 229.9ms, radio quality RSRP=-109.7 SINR=7.2"
EVT-0000000902,2025-11-11 07:10:00.370058,CELL-00068,BEARER_SETUP,SUCCESS,True,586.7,310260861968068,-110.3,-8.4,9.4,CELL-00149,None,None,ESTABLISHED,Nokia,LTE-A,REGION-12,"BEARER_SETUP procedure on cell CELL-00068, result SUCCESS, duration 586.7ms, RSRP -110.3dBm"
EVT-0000000903,2025-11-11 07:10:30.370058,CELL-00001,ATTACH,SUCCESS,True,266.0,310260369908290,-111.3,-7.8,3.4,None,None,None,TIMEOUT,Samsung,5G NR,REGION-14,"ATTACH procedure on cell CELL-00001, result SUCCESS, duration 266.0ms, RSRP -111.3dBm"
EVT-0000000904,2025-11-11 07:11:00.370058,CELL-00143,DETACH,SUCCESS,True,253.9,310260951094510,-84.9,-12.9,-4.1,None,None,None,TIMEOUT,Samsung,LTE,REGION-08,"DETACH procedure on cell CELL-00143, result SUCCESS, duration 253.9ms, RSRP -84.9dBm"
EVT-0000000905,2025-11-11 07:11:30.370058,CELL-00039,DETACH,SUCCESS,True,185.2,310260891775920,-88.8,-9.5,10.5,None,CELL-00137,None,ESTABLISHED,Samsung,LTE,REGION-12,"DETACH SUCCESS on LTE cell CELL-00039, took 185.2ms, signal strength -88.8dBm"
EVT-0000000906,2025-11-11 07:12:00.370058,CELL-00119,SERVICE_REQUEST,SUCCESS,True,331.8,310260949055159,-81.8,-19.3,10.4,None,None,True,TIMEOUT,Samsung,5G NR,REGION-11,"SERVICE_REQUEST procedure on cell CELL-00119, result SUCCESS, duration 331.8ms, RSRP -81.8dBm"
EVT-0000000907,2025-11-11 07:12:30.370058,CELL-00065,DETACH,SUCCESS,True,435.0,310260998602109,-98.8,-16.0,-4.2,CELL-00041,None,None,REJECTED,Samsung,LTE,REGION-01,"Signaling event: DETACH SUCCESS at CELL-00065, 435.0ms, radio quality RSRP=-98.8 SINR=-4.2"
EVT-0000000908,2025-11-11 07:13:00.370058,CELL-00130,TAU,SUCCESS,True,557.5,310260251152505,-94.9,-17.1,9.8,None,CELL-00091,True,ESTABLISHED,Ericsson,5G NR,REGION-10,"Signaling event: TAU SUCCESS at CELL-00130, 557.5ms, radio quality RSRP=-94.9 SINR=9.8"
EVT-0000000909,2025-11-11 07:13:30.370058,CELL-00137,DETACH,SUCCESS,True,415.3,310260998632570,-76.6,-19.9,21.0,None,None,None,ESTABLISHED,Samsung,LTE,REGION-01,"Signaling event: DETACH SUCCESS at CELL-00137, 415.3ms, radio quality RSRP=-76.6 SINR=21.0"
EVT-0000000910,2025-11-11 07:14:00.370058,CELL-00049,HANDOVER,SUCCESS,True,837.6,310260988938783,-119.1,-7.6,6.2,None,None,None,ESTABLISHED,Nokia,LTE-A,REGION-15,"Signaling event: HANDOVER SUCCESS at CELL-00049, 837.6ms, radio quality RSRP=-119.1 SINR=6.2"
EVT-0000000911,2025-11-11 07:14:30.370058,CELL-00069,SERVICE_REQUEST,SUCCESS,True,408.8,310260678266092,-77.0,-6.3,23.8,None,CELL-00054,True,ESTABLISHED,Nokia,LTE,REGION-03,"SERVICE_REQUEST SUCCESS on LTE cell CELL-00069, took 408.8ms, signal strength -77.0dBm"
EVT-0000000912,2025-11-11 07:15:00.370058,CELL-00119,ATTACH,REJECT,True,483.3,310260652413871,-96.0,-15.2,0.3,None,None,None,ESTABLISHED,Nokia,LTE-A,REGION-06,"Signaling event: ATTACH REJECT at CELL-00119, 483.3ms, radio quality RSRP=-96.0 SINR=0.3"
EVT-0000000913,2025-11-11 07:15:30.370058,CELL-00144,BEARER_MODIFY,SUCCESS,True,212.8,310260172672274,-119.1,-5.9,22.9,None,None,None,REJECTED,Nokia,LTE-A,REGION-11,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00144, 212.8ms, radio quality RSRP=-119.1 SINR=22.9"
EVT-0000000914,2025-11-11 07:16:00.370058,CELL-00137,PAGING_RESPONSE,RADIO_FAILURE,True,204.8,310260971594305,-74.3,-15.5,9.7,CELL-00130,CELL-00084,None,SUCCESS,Nokia,LTE-A,REGION-04,"PAGING_RESPONSE procedure on cell CELL-00137, result RADIO_FAILURE, duration 204.8ms, RSRP -74.3dBm"
EVT-0000000915,2025-11-11 07:16:30.370058,CELL-00047,TAU,SUCCESS,True,505.2,310260369908290,-74.4,-12.9,15.5,None,CELL-00084,None,ESTABLISHED,Ericsson,LTE,REGION-13,"TAU procedure on cell CELL-00047, result SUCCESS, duration 505.2ms, RSRP -74.4dBm"
EVT-0000000916,2025-11-11 07:17:00.370058,CELL-00005,PAGING_RESPONSE,SUCCESS,False,573.3,310260164558257,-79.5,-17.2,2.4,CELL-00147,CELL-00068,None,ESTABLISHED,Nokia,LTE,REGION-07,"PAGING_RESPONSE procedure on cell CELL-00005, result SUCCESS, duration 573.3ms, RSRP -79.5dBm"
EVT-0000000917,2025-11-11 07:17:30.370058,CELL-00005,PAGING_RESPONSE,SUCCESS,True,265.5,310260485340100,-93.8,-6.5,11.1,None,None,None,ESTABLISHED,Samsung,5G NR,REGION-12,"PAGING_RESPONSE SUCCESS on 5G NR cell CELL-00005, took 265.5ms, signal strength -93.8dBm"
EVT-0000000918,2025-11-11 07:18:00.370058,CELL-00041,SERVICE_REQUEST,SUCCESS,True,778.4,310260275439507,-79.6,-15.6,15.4,CELL-00128,CELL-00015,None,ESTABLISHED,Nokia,LTE-A,REGION-10,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00041, 778.4ms, radio quality RSRP=-79.6 SINR=15.4"
EVT-0000000919,2025-11-11 07:18:30.370058,CELL-00019,SERVICE_REQUEST,SUCCESS,True,212.4,310260891400496,-84.8,-11.4,16.9,None,None,False,ESTABLISHED,Samsung,5G NR,REGION-07,"SERVICE_REQUEST SUCCESS on 5G NR cell CELL-00019, took 212.4ms, signal strength -84.8dBm"
EVT-0000000920,2025-11-11 07:19:00.370058,CELL-00122,TAU,SUCCESS,True,150.6,310260748563876,-80.1,-15.6,18.4,None,None,True,SUCCESS,Ericsson,LTE,REGION-07,"TAU SUCCESS on LTE cell CELL-00122, took 150.6ms, signal strength -80.1dBm"
EVT-0000000921,2025-11-11 07:19:30.370058,CELL-00130,HANDOVER,SUCCESS,True,195.9,310260716769090,-101.7,-5.3,-2.8,CELL-00008,None,None,ESTABLISHED,Nokia,5G NR,REGION-06,"Signaling event: HANDOVER SUCCESS at CELL-00130, 195.9ms, radio quality RSRP=-101.7 SINR=-2.8"
EVT-0000000922,2025-11-11 07:20:00.370058,CELL-00102,DETACH,SUCCESS,True,199.8,310260634590656,-88.1,-15.6,17.1,None,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-03,"DETACH SUCCESS on LTE-A cell CELL-00102, took 199.8ms, signal strength -88.1dBm"
EVT-0000000923,2025-11-11 07:20:30.370058,CELL-00077,BEARER_MODIFY,RADIO_FAILURE,True,188.6,310260806706608,-72.8,-17.3,2.3,CELL-00079,CELL-00100,None,SUCCESS,Samsung,LTE-A,REGION-08,"Signaling event: BEARER_MODIFY RADIO_FAILURE at CELL-00077, 188.6ms, radio quality RSRP=-72.8 SINR=2.3"
EVT-0000000924,2025-11-11 07:21:00.370058,CELL-00107,DETACH,SUCCESS,True,622.9,310260938690922,-110.4,-15.0,11.9,CELL-00112,None,False,ESTABLISHED,Samsung,LTE-A,REGION-01,"Signaling event: DETACH SUCCESS at CELL-00107, 622.9ms, radio quality RSRP=-110.4 SINR=11.9"
EVT-0000000925,2025-11-11 07:21:30.370058,CELL-00104,BEARER_SETUP,SUCCESS,True,661.5,310260531515367,-106.9,-15.0,23.2,None,CELL-00147,False,ESTABLISHED,Ericsson,LTE-A,REGION-15,"Signaling event: BEARER_SETUP SUCCESS at CELL-00104, 661.5ms, radio quality RSRP=-106.9 SINR=23.2"
EVT-0000000926,2025-11-11 07:22:00.370058,CELL-00028,RRC_CONNECTION,SUCCESS,True,263.1,310260949055159,-79.6,-7.1,-4.8,CELL-00056,None,None,ESTABLISHED,Samsung,5G NR,REGION-05,"RRC_CONNECTION SUCCESS on 5G NR cell CELL-00028, took 263.1ms, signal strength -79.6dBm"
EVT-0000000927,2025-11-11 07:22:30.370058,CELL-00002,PAGING_RESPONSE,TIMEOUT,True,667.9,310260766112271,-111.3,-16.0,2.4,CELL-00064,CELL-00129,True,ESTABLISHED,Nokia,5G NR,REGION-14,"PAGING_RESPONSE procedure on cell CELL-00002, result TIMEOUT, duration 667.9ms, RSRP -111.3dBm"
EVT-0000000928,2025-11-11 07:23:00.370058,CELL-00120,HANDOVER,SUCCESS,True,369.9,310260288362339,-117.8,-6.6,15.5,None,None,False,SUCCESS,Ericsson,LTE,REGION-14,"HANDOVER procedure on cell CELL-00120, result SUCCESS, duration 369.9ms, RSRP -117.8dBm"
EVT-0000000929,2025-11-11 07:23:30.370058,CELL-00054,BEARER_SETUP,SUCCESS,True,469.8,310260120951197,-105.0,-7.2,13.4,None,None,None,SUCCESS,Samsung,LTE,REGION-09,"Signaling event: BEARER_SETUP SUCCESS at CELL-00054, 469.8ms, radio quality RSRP=-105.0 SINR=13.4"
EVT-0000000930,2025-11-11 07:24:00.370058,CELL-00103,ATTACH,SUCCESS,True,382.5,310260759679544,-73.9,-19.2,14.9,CELL-00057,None,False,ESTABLISHED,Samsung,LTE,REGION-12,"ATTACH procedure on cell CELL-00103, result SUCCESS, duration 382.5ms, RSRP -73.9dBm"
EVT-0000000931,2025-11-11 07:24:30.370058,CELL-00083,PAGING_RESPONSE,SUCCESS,True,468.4,310260437649035,-103.7,-11.5,22.7,CELL-00079,CELL-00033,False,ESTABLISHED,Ericsson,5G NR,REGION-02,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00083, 468.4ms, radio quality RSRP=-103.7 SINR=22.7"
EVT-0000000932,2025-11-11 07:25:00.370058,CELL-00139,HANDOVER,SUCCESS,True,316.2,310260305393526,-109.9,-7.7,15.4,None,None,None,TIMEOUT,Samsung,5G NR,REGION-09,"HANDOVER procedure on cell CELL-00139, result SUCCESS, duration 316.2ms, RSRP -109.9dBm"
EVT-0000000933,2025-11-11 07:25:30.370058,CELL-00135,DETACH,SUCCESS,True,651.7,310260156973810,-112.2,-19.3,13.3,None,None,True,ESTABLISHED,Samsung,LTE,REGION-13,"DETACH procedure on cell CELL-00135, result SUCCESS, duration 651.7ms, RSRP -112.2dBm"
EVT-0000000934,2025-11-11 07:26:00.370058,CELL-00011,RRC_CONNECTION,SUCCESS,True,397.7,310260422650786,-71.7,-18.9,4.9,CELL-00013,None,None,TIMEOUT,Ericsson,LTE-A,REGION-03,"RRC_CONNECTION SUCCESS on LTE-A cell CELL-00011, took 397.7ms, signal strength -71.7dBm"
EVT-0000000935,2025-11-11 07:26:30.370058,CELL-00114,BEARER_MODIFY,SUCCESS,True,442.7,310260313714967,-107.1,-12.7,5.6,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-04,"BEARER_MODIFY procedure on cell CELL-00114, result SUCCESS, duration 442.7ms, RSRP -107.1dBm"
EVT-0000000936,2025-11-11 07:27:00.370058,CELL-00049,PAGING_RESPONSE,SUCCESS,True,265.7,310260777603725,-99.5,-13.1,4.7,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-06,"PAGING_RESPONSE procedure on cell CELL-00049, result SUCCESS, duration 265.7ms, RSRP -99.5dBm"
EVT-0000000937,2025-11-11 07:27:30.370058,CELL-00059,RRC_CONNECTION,SUCCESS,True,340.1,310260804701283,-94.8,-15.2,0.9,CELL-00102,None,False,ESTABLISHED,Nokia,LTE,REGION-07,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00059, 340.1ms, radio quality RSRP=-94.8 SINR=0.9"
EVT-0000000938,2025-11-11 07:28:00.370058,CELL-00104,BEARER_MODIFY,SUCCESS,True,302.4,310260206755389,-72.8,-18.0,9.4,CELL-00083,None,None,ESTABLISHED,Ericsson,LTE,REGION-10,"BEARER_MODIFY SUCCESS on LTE cell CELL-00104, took 302.4ms, signal strength -72.8dBm"
EVT-0000000939,2025-11-11 07:28:30.370058,CELL-00102,BEARER_SETUP,SUCCESS,True,534.3,310260488661282,-75.5,-5.8,-3.6,None,None,True,ESTABLISHED,Nokia,LTE,REGION-07,"BEARER_SETUP procedure on cell CELL-00102, result SUCCESS, duration 534.3ms, RSRP -75.5dBm"
EVT-0000000940,2025-11-11 07:29:00.370058,CELL-00119,HANDOVER,SUCCESS,True,318.6,310260948582593,-107.3,-8.8,14.8,CELL-00150,None,False,ESTABLISHED,Nokia,LTE,REGION-12,"Signaling event: HANDOVER SUCCESS at CELL-00119, 318.6ms, radio quality RSRP=-107.3 SINR=14.8"
EVT-0000000941,2025-11-11 07:29:30.370058,CELL-00020,HANDOVER,SUCCESS,True,692.7,310260326198373,-79.2,-5.1,6.9,CELL-00099,None,False,ESTABLISHED,Samsung,LTE-A,REGION-08,"Signaling event: HANDOVER SUCCESS at CELL-00020, 692.7ms, radio quality RSRP=-79.2 SINR=6.9"
EVT-0000000942,2025-11-11 07:30:00.370058,CELL-00138,BEARER_SETUP,SUCCESS,True,524.1,310260759679544,-110.0,-10.4,5.2,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-11,"BEARER_SETUP SUCCESS on 5G NR cell CELL-00138, took 524.1ms, signal strength -110.0dBm"
